scenario,time,bus,carrier,generator_id,dispatch_mw
base,112,Bus11,gas,30,686.12238
base,113,Bus11,gas,30,686.12238
base,114,Bus11,gas,30,686.12238
base,115,Bus11,gas,30,686.12238
base,116,Bus11,gas,30,686.12238
base,117,Bus11,gas,30,686.12238
base,118,Bus11,gas,30,686.12238
base,119,Bus11,gas,30,686.12238
base,120,Bus11,gas,30,686.12238
base,121,Bus11,gas,30,686.12238
base,122,Bus11,gas,30,686.12238
base,123,Bus11,gas,30,686.12238
base,124,Bus11,gas,30,686.12238
base,125,Bus11,gas,30,686.12238
base,126,Bus11,gas,30,686.12238
base,127,Bus11,gas,30,686.12238
base,128,Bus11,gas,30,686.12238
base,129,Bus11,gas,30,686.12238
base,130,Bus11,gas,30,686.12238
base,131,Bus11,gas,30,686.12238
base,132,Bus11,gas,30,686.12238
base,133,Bus11,gas,30,686.12238
base,134,Bus11,gas,30,686.12238
base,135,Bus11,gas,30,686.12238
base,136,Bus11,gas,30,686.12238
base,137,Bus11,gas,30,686.12238
base,138,Bus11,gas,30,686.12238
base,139,Bus11,gas,30,686.12238
base,140,Bus11,gas,30,686.12238
base,141,Bus11,gas,30,686.12238
base,142,Bus11,gas,30,686.12238
base,143,Bus11,gas,30,686.12238
base,144,Bus11,gas,30,686.12238
base,145,Bus11,gas,30,686.12238
base,146,Bus11,gas,30,686.12238
base,147,Bus11,gas,30,686.12238
base,148,Bus11,gas,30,686.12238
base,149,Bus11,gas,30,686.12238
base,150,Bus11,gas,30,686.12238
base,151,Bus11,gas,30,686.12238
base,152,Bus11,gas,30,686.12238
base,153,Bus11,gas,30,686.12238
base,154,Bus11,gas,30,686.12238
base,155,Bus11,gas,30,686.12238
base,156,Bus11,gas,30,686.12238
base,157,Bus11,gas,30,686.12238
base,158,Bus11,gas,30,686.12238
base,159,Bus11,gas,30,686.12238
base,160,Bus11,gas,30,686.12238
base,161,Bus11,gas,30,686.12238
base,162,Bus11,gas,30,686.12238
base,163,Bus11,gas,30,686.12238
base,164,Bus11,gas,30,686.12238
base,165,Bus11,gas,30,686.12238
base,166,Bus11,gas,30,686.12238
base,167,Bus11,gas,30,686.12238
base,0,Bus12,gas,31,399.35784
base,1,Bus12,gas,31,399.35784
base,2,Bus12,gas,31,399.35784
base,3,Bus12,gas,31,399.35784
base,4,Bus12,gas,31,399.35784
base,5,Bus12,gas,31,399.35784
base,6,Bus12,gas,31,399.35784
base,7,Bus12,gas,31,399.35784
base,8,Bus12,gas,31,399.35784
base,9,Bus12,gas,31,399.35784
base,10,Bus12,gas,31,399.35784
base,11,Bus12,gas,31,399.35784
base,12,Bus12,gas,31,399.35784
base,13,Bus12,gas,31,399.35784
base,14,Bus12,gas,31,399.35784
base,15,Bus12,gas,31,399.35784
base,16,Bus12,gas,31,399.35784
base,17,Bus12,gas,31,399.35784
base,18,Bus12,gas,31,399.35784
base,19,Bus12,gas,31,399.35784
base,20,Bus12,gas,31,399.35784
base,21,Bus12,gas,31,399.35784
base,22,Bus12,gas,31,399.35784
base,23,Bus12,gas,31,399.35784
base,24,Bus12,gas,31,399.35784
base,25,Bus12,gas,31,399.35784
base,26,Bus12,gas,31,399.35784
base,27,Bus12,gas,31,399.35784
base,28,Bus12,gas,31,399.35784
base,29,Bus12,gas,31,399.35784
base,30,Bus12,gas,31,399.35784
base,31,Bus12,gas,31,399.35784
base,32,Bus12,gas,31,399.35784
base,33,Bus12,gas,31,399.35784
base,34,Bus12,gas,31,399.35784
base,35,Bus12,gas,31,399.35784
base,36,Bus12,gas,31,399.35784
base,37,Bus12,gas,31,399.35784
base,38,Bus12,gas,31,399.35784
base,39,Bus12,gas,31,399.35784
base,40,Bus12,gas,31,399.35784
base,41,Bus12,gas,31,399.35784
base,42,Bus12,gas,31,399.35784
base,43,Bus12,gas,31,399.35784
base,44,Bus12,gas,31,399.35784
base,45,Bus12,gas,31,399.35784
base,46,Bus12,gas,31,399.35784
base,47,Bus12,gas,31,399.35784
base,48,Bus12,gas,31,399.35784
base,49,Bus12,gas,31,399.35784
base,50,Bus12,gas,31,399.35784
base,51,Bus12,gas,31,399.35784
base,52,Bus12,gas,31,399.35784
base,53,Bus12,gas,31,399.35784
base,54,Bus12,gas,31,399.35784
base,55,Bus12,gas,31,399.35784
base,56,Bus12,gas,31,399.35784
base,57,Bus12,gas,31,399.35784
base,58,Bus12,gas,31,399.35784
base,59,Bus12,gas,31,399.35784
base,60,Bus12,gas,31,399.35784
base,61,Bus12,gas,31,399.35784
base,62,Bus12,gas,31,399.35784
base,63,Bus12,gas,31,399.35784
base,64,Bus12,gas,31,399.35784
base,65,Bus12,gas,31,399.35784
base,66,Bus12,gas,31,399.35784
base,67,Bus12,gas,31,399.35784
base,68,Bus12,gas,31,399.35784
base,69,Bus12,gas,31,399.35784
base,70,Bus12,gas,31,399.35784
base,71,Bus12,gas,31,399.35784
base,72,Bus12,gas,31,399.35784
base,73,Bus12,gas,31,399.35784
base,74,Bus12,gas,31,399.35784
base,75,Bus12,gas,31,399.35784
base,76,Bus12,gas,31,399.35784
base,77,Bus12,gas,31,399.35784
base,78,Bus12,gas,31,399.35784
base,79,Bus12,gas,31,399.35784
base,80,Bus12,gas,31,399.35784
base,81,Bus12,gas,31,399.35784
base,82,Bus12,gas,31,399.35784
base,83,Bus12,gas,31,399.35784
base,84,Bus12,gas,31,399.35784
base,85,Bus12,gas,31,399.35784
base,86,Bus12,gas,31,399.35784
base,87,Bus12,gas,31,399.35784
base,88,Bus12,gas,31,399.35784
base,89,Bus12,gas,31,399.35784
base,90,Bus12,gas,31,399.35784
base,91,Bus12,gas,31,399.35784
base,92,Bus12,gas,31,399.35784
base,93,Bus12,gas,31,399.35784
base,94,Bus12,gas,31,399.35784
base,95,Bus12,gas,31,399.35784
base,96,Bus12,gas,31,399.35784
base,97,Bus12,gas,31,399.35784
base,98,Bus12,gas,31,399.35784
base,99,Bus12,gas,31,399.35784
base,100,Bus12,gas,31,399.35784
base,101,Bus12,gas,31,399.35784
base,102,Bus12,gas,31,399.35784
base,103,Bus12,gas,31,399.35784
base,104,Bus12,gas,31,399.35784
base,105,Bus12,gas,31,399.35784
base,106,Bus12,gas,31,399.35784
base,107,Bus12,gas,31,399.35784
base,108,Bus12,gas,31,399.35784
base,109,Bus12,gas,31,399.35784
base,110,Bus12,gas,31,399.35784
base,111,Bus12,gas,31,399.35784
base,112,Bus12,gas,31,399.35784
base,113,Bus12,gas,31,399.35784
base,114,Bus12,gas,31,399.35784
base,115,Bus12,gas,31,399.35784
base,116,Bus12,gas,31,399.35784
base,117,Bus12,gas,31,399.35784
base,118,Bus12,gas,31,399.35784
base,119,Bus12,gas,31,399.35784
base,120,Bus12,gas,31,399.35784
base,121,Bus12,gas,31,399.35784
base,122,Bus12,gas,31,399.35784
base,123,Bus12,gas,31,399.35784
base,124,Bus12,gas,31,399.35784
base,125,Bus12,gas,31,399.35784
base,126,Bus12,gas,31,399.35784
base,127,Bus12,gas,31,399.35784
base,128,Bus12,gas,31,399.35784
base,129,Bus12,gas,31,399.35784
base,130,Bus12,gas,31,399.35784
base,131,Bus12,gas,31,399.35784
base,132,Bus12,gas,31,399.35784
base,133,Bus12,gas,31,399.35784
base,134,Bus12,gas,31,399.35784
base,135,Bus12,gas,31,399.35784
base,136,Bus12,gas,31,399.35784
base,137,Bus12,gas,31,399.35784
base,138,Bus12,gas,31,399.35784
base,139,Bus12,gas,31,399.35784
base,140,Bus12,gas,31,399.35784
base,141,Bus12,gas,31,399.35784
base,142,Bus12,gas,31,399.35784
base,143,Bus12,gas,31,399.35784
base,144,Bus12,gas,31,399.35784
base,145,Bus12,gas,31,399.35784
base,146,Bus12,gas,31,399.35784
base,147,Bus12,gas,31,399.35784
base,148,Bus12,gas,31,399.35784
base,149,Bus12,gas,31,399.35784
base,150,Bus12,gas,31,399.35784
base,151,Bus12,gas,31,399.35784
base,152,Bus12,gas,31,399.35784
base,153,Bus12,gas,31,399.35784
base,154,Bus12,gas,31,399.35784
base,155,Bus12,gas,31,399.35784
base,156,Bus12,gas,31,399.35784
base,157,Bus12,gas,31,399.35784
base,158,Bus12,gas,31,399.35784
base,159,Bus12,gas,31,399.35784
base,160,Bus12,gas,31,399.35784
base,161,Bus12,gas,31,399.35784
base,162,Bus12,gas,31,399.35784
base,163,Bus12,gas,31,399.35784
base,164,Bus12,gas,31,399.35784
base,165,Bus12,gas,31,399.35784
base,166,Bus12,gas,31,399.35784
base,167,Bus12,gas,31,399.35784
base,0,Bus13,gas,32,302.76106
base,1,Bus13,gas,32,302.76106
base,2,Bus13,gas,32,302.76106
base,3,Bus13,gas,32,302.76106
base,4,Bus13,gas,32,302.76106
base,5,Bus13,gas,32,302.76106
base,6,Bus13,gas,32,302.76106
base,7,Bus13,gas,32,302.76106
base,8,Bus13,gas,32,302.76106
base,9,Bus13,gas,32,302.76106
base,10,Bus13,gas,32,302.76106
base,11,Bus13,gas,32,302.76106
base,12,Bus13,gas,32,302.76106
base,13,Bus13,gas,32,302.76106
base,14,Bus13,gas,32,302.76106
base,15,Bus13,gas,32,302.76106
base,16,Bus13,gas,32,302.76106
base,17,Bus13,gas,32,302.76106
base,18,Bus13,gas,32,302.76106
base,19,Bus13,gas,32,302.76106
base,20,Bus13,gas,32,302.76106
base,21,Bus13,gas,32,302.76106
base,22,Bus13,gas,32,302.76106
base,23,Bus13,gas,32,302.76106
base,24,Bus13,gas,32,302.76106
base,25,Bus13,gas,32,302.76106
base,26,Bus13,gas,32,302.76106
base,27,Bus13,gas,32,302.76106
base,28,Bus13,gas,32,302.76106
base,29,Bus13,gas,32,302.76106
base,30,Bus13,gas,32,302.76106
base,31,Bus13,gas,32,302.76106
base,32,Bus13,gas,32,302.76106
base,33,Bus13,gas,32,302.76106
base,34,Bus13,gas,32,302.76106
base,35,Bus13,gas,32,302.76106
base,36,Bus13,gas,32,302.76106
base,37,Bus13,gas,32,302.76106
base,38,Bus13,gas,32,302.76106
base,39,Bus13,gas,32,302.76106
base,40,Bus13,gas,32,302.76106
base,41,Bus13,gas,32,302.76106
base,42,Bus13,gas,32,302.76106
base,43,Bus13,gas,32,302.76106
base,44,Bus13,gas,32,302.76106
base,45,Bus13,gas,32,302.76106
base,46,Bus13,gas,32,302.76106
base,47,Bus13,gas,32,302.76106
base,48,Bus13,gas,32,302.76106
base,49,Bus13,gas,32,302.76106
base,50,Bus13,gas,32,302.76106
base,51,Bus13,gas,32,302.76106
base,52,Bus13,gas,32,302.76106
base,53,Bus13,gas,32,302.76106
base,54,Bus13,gas,32,302.76106
base,55,Bus13,gas,32,302.76106
base,56,Bus13,gas,32,302.76106
base,57,Bus13,gas,32,302.76106
base,58,Bus13,gas,32,302.76106
base,59,Bus13,gas,32,302.76106
base,60,Bus13,gas,32,302.76106
base,61,Bus13,gas,32,302.76106
base,62,Bus13,gas,32,302.76106
base,63,Bus13,gas,32,302.76106
base,64,Bus13,gas,32,302.76106
base,65,Bus13,gas,32,302.76106
base,66,Bus13,gas,32,302.76106
base,67,Bus13,gas,32,302.76106
base,68,Bus13,gas,32,302.76106
base,69,Bus13,gas,32,302.76106
base,70,Bus13,gas,32,302.76106
base,71,Bus13,gas,32,302.76106
base,72,Bus13,gas,32,302.76106
base,73,Bus13,gas,32,302.76106
base,74,Bus13,gas,32,302.76106
base,75,Bus13,gas,32,302.76106
base,76,Bus13,gas,32,302.76106
base,77,Bus13,gas,32,302.76106
base,78,Bus13,gas,32,302.76106
base,79,Bus13,gas,32,302.76106
base,80,Bus13,gas,32,302.76106
base,81,Bus13,gas,32,302.76106
base,82,Bus13,gas,32,302.76106
base,83,Bus13,gas,32,302.76106
base,84,Bus13,gas,32,302.76106
base,85,Bus13,gas,32,302.76106
base,86,Bus13,gas,32,302.76106
base,87,Bus13,gas,32,302.76106
base,88,Bus13,gas,32,302.76106
base,89,Bus13,gas,32,302.76106
base,90,Bus13,gas,32,302.76106
base,91,Bus13,gas,32,302.76106
base,92,Bus13,gas,32,302.76106
base,93,Bus13,gas,32,302.76106
base,94,Bus13,gas,32,302.76106
base,95,Bus13,gas,32,302.76106
base,96,Bus13,gas,32,302.76106
base,97,Bus13,gas,32,302.76106
base,98,Bus13,gas,32,302.76106
base,99,Bus13,gas,32,302.76106
base,100,Bus13,gas,32,302.76106
base,101,Bus13,gas,32,302.76106
base,102,Bus13,gas,32,302.76106
base,103,Bus13,gas,32,302.76106
base,104,Bus13,gas,32,302.76106
base,105,Bus13,gas,32,302.76106
base,106,Bus13,gas,32,302.76106
base,107,Bus13,gas,32,302.76106
base,108,Bus13,gas,32,302.76106
base,109,Bus13,gas,32,302.76106
base,110,Bus13,gas,32,302.76106
base,111,Bus13,gas,32,302.76106
base,112,Bus13,gas,32,302.76106
base,113,Bus13,gas,32,302.76106
base,114,Bus13,gas,32,302.76106
base,115,Bus13,gas,32,302.76106
base,116,Bus13,gas,32,302.76106
base,117,Bus13,gas,32,302.76106
base,118,Bus13,gas,32,302.76106
base,119,Bus13,gas,32,302.76106
base,120,Bus13,gas,32,302.76106
base,121,Bus13,gas,32,302.76106
base,122,Bus13,gas,32,302.76106
base,123,Bus13,gas,32,302.76106
base,124,Bus13,gas,32,302.76106
base,125,Bus13,gas,32,302.76106
base,126,Bus13,gas,32,302.76106
base,127,Bus13,gas,32,302.76106
base,128,Bus13,gas,32,302.76106
base,129,Bus13,gas,32,302.76106
base,130,Bus13,gas,32,302.76106
base,131,Bus13,gas,32,302.76106
base,132,Bus13,gas,32,302.76106
base,133,Bus13,gas,32,302.76106
base,134,Bus13,gas,32,302.76106
base,135,Bus13,gas,32,302.76106
base,136,Bus13,gas,32,302.76106
base,137,Bus13,gas,32,302.76106
base,138,Bus13,gas,32,302.76106
base,139,Bus13,gas,32,302.76106
base,140,Bus13,gas,32,302.76106
base,141,Bus13,gas,32,302.76106
base,142,Bus13,gas,32,302.76106
base,143,Bus13,gas,32,302.76106
base,144,Bus13,gas,32,302.76106
base,145,Bus13,gas,32,302.76106
base,146,Bus13,gas,32,302.76106
base,147,Bus13,gas,32,302.76106
base,148,Bus13,gas,32,302.76106
base,149,Bus13,gas,32,302.76106
base,150,Bus13,gas,32,302.76106
base,151,Bus13,gas,32,302.76106
base,152,Bus13,gas,32,302.76106
base,153,Bus13,gas,32,302.76106
base,154,Bus13,gas,32,302.76106
base,155,Bus13,gas,32,302.76106
base,156,Bus13,gas,32,302.76106
base,157,Bus13,gas,32,302.76106
base,158,Bus13,gas,32,302.76106
base,159,Bus13,gas,32,302.76106
base,160,Bus13,gas,32,302.76106
base,161,Bus13,gas,32,302.76106
base,162,Bus13,gas,32,302.76106
base,163,Bus13,gas,32,302.76106
base,164,Bus13,gas,32,302.76106
base,165,Bus13,gas,32,302.76106
base,166,Bus13,gas,32,302.76106
base,167,Bus13,gas,32,302.76106
base,0,Bus14,gas,33,707.73071
base,1,Bus14,gas,33,707.73071
base,2,Bus14,gas,33,707.73071
base,3,Bus14,gas,33,707.73071
base,4,Bus14,gas,33,707.73071
base,5,Bus14,gas,33,707.73071
base,6,Bus14,gas,33,707.73071
base,7,Bus14,gas,33,707.73071
base,8,Bus14,gas,33,707.73071
base,9,Bus14,gas,33,707.73071
base,10,Bus14,gas,33,707.73071
base,11,Bus14,gas,33,707.73071
base,12,Bus14,gas,33,707.73071
base,13,Bus14,gas,33,707.73071
base,14,Bus14,gas,33,707.73071
base,15,Bus14,gas,33,707.73071
base,16,Bus14,gas,33,707.73071
base,17,Bus14,gas,33,707.73071
base,18,Bus14,gas,33,707.73071
base,19,Bus14,gas,33,707.73071
base,20,Bus14,gas,33,707.73071
base,21,Bus14,gas,33,707.73071
base,22,Bus14,gas,33,707.73071
base,23,Bus14,gas,33,707.73071
base,24,Bus14,gas,33,707.73071
base,25,Bus14,gas,33,707.73071
base,26,Bus14,gas,33,707.73071
base,27,Bus14,gas,33,707.73071
base,28,Bus14,gas,33,707.73071
base,29,Bus14,gas,33,707.73071
base,30,Bus14,gas,33,707.73071
base,31,Bus14,gas,33,707.73071
base,32,Bus14,gas,33,707.73071
base,33,Bus14,gas,33,707.73071
base,34,Bus14,gas,33,707.73071
base,35,Bus14,gas,33,707.73071
base,36,Bus14,gas,33,707.73071
base,37,Bus14,gas,33,707.73071
base,38,Bus14,gas,33,707.73071
base,39,Bus14,gas,33,707.73071
base,40,Bus14,gas,33,707.73071
base,41,Bus14,gas,33,707.73071
base,42,Bus14,gas,33,707.73071
base,43,Bus14,gas,33,707.73071
base,44,Bus14,gas,33,707.73071
base,45,Bus14,gas,33,707.73071
base,46,Bus14,gas,33,707.73071
base,47,Bus14,gas,33,707.73071
base,48,Bus14,gas,33,707.73071
base,49,Bus14,gas,33,707.73071
base,50,Bus14,gas,33,707.73071
base,51,Bus14,gas,33,707.73071
base,52,Bus14,gas,33,707.73071
base,53,Bus14,gas,33,707.73071
base,54,Bus14,gas,33,707.73071
base,55,Bus14,gas,33,707.73071
base,56,Bus14,gas,33,707.73071
base,57,Bus14,gas,33,707.73071
base,58,Bus14,gas,33,707.73071
base,59,Bus14,gas,33,707.73071
base,60,Bus14,gas,33,707.73071
base,61,Bus14,gas,33,707.73071
base,62,Bus14,gas,33,707.73071
base,63,Bus14,gas,33,707.73071
base,64,Bus14,gas,33,707.73071
base,65,Bus14,gas,33,707.73071
base,66,Bus14,gas,33,707.73071
base,67,Bus14,gas,33,707.73071
base,68,Bus14,gas,33,707.73071
base,69,Bus14,gas,33,707.73071
base,70,Bus14,gas,33,707.73071
base,71,Bus14,gas,33,707.73071
base,72,Bus14,gas,33,707.73071
base,73,Bus14,gas,33,707.73071
base,74,Bus14,gas,33,707.73071
base,75,Bus14,gas,33,707.73071
base,76,Bus14,gas,33,707.73071
base,77,Bus14,gas,33,707.73071
base,78,Bus14,gas,33,707.73071
base,79,Bus14,gas,33,707.73071
base,80,Bus14,gas,33,707.73071
base,81,Bus14,gas,33,707.73071
base,82,Bus14,gas,33,707.73071
base,83,Bus14,gas,33,707.73071
base,84,Bus14,gas,33,707.73071
base,85,Bus14,gas,33,707.73071
base,86,Bus14,gas,33,707.73071
base,87,Bus14,gas,33,707.73071
base,88,Bus14,gas,33,707.73071
base,89,Bus14,gas,33,707.73071
base,90,Bus14,gas,33,707.73071
base,91,Bus14,gas,33,707.73071
base,92,Bus14,gas,33,707.73071
base,93,Bus14,gas,33,707.73071
base,94,Bus14,gas,33,707.73071
base,95,Bus14,gas,33,707.73071
base,96,Bus14,gas,33,707.73071
base,97,Bus14,gas,33,707.73071
base,98,Bus14,gas,33,707.73071
base,99,Bus14,gas,33,707.73071
base,100,Bus14,gas,33,707.73071
base,101,Bus14,gas,33,707.73071
base,102,Bus14,gas,33,707.73071
base,103,Bus14,gas,33,707.73071
base,104,Bus14,gas,33,707.73071
base,105,Bus14,gas,33,707.73071
base,106,Bus14,gas,33,707.73071
base,107,Bus14,gas,33,707.73071
base,108,Bus14,gas,33,707.73071
base,109,Bus14,gas,33,707.73071
base,110,Bus14,gas,33,707.73071
base,111,Bus14,gas,33,707.73071
base,112,Bus14,gas,33,707.73071
base,113,Bus14,gas,33,707.73071
base,114,Bus14,gas,33,707.73071
base,115,Bus14,gas,33,707.73071
base,116,Bus14,gas,33,707.73071
base,117,Bus14,gas,33,707.73071
base,118,Bus14,gas,33,707.73071
base,119,Bus14,gas,33,707.73071
base,120,Bus14,gas,33,707.73071
base,121,Bus14,gas,33,707.73071
base,122,Bus14,gas,33,707.73071
base,123,Bus14,gas,33,707.73071
base,124,Bus14,gas,33,707.73071
base,125,Bus14,gas,33,707.73071
base,126,Bus14,gas,33,707.73071
base,127,Bus14,gas,33,707.73071
base,128,Bus14,gas,33,707.73071
base,129,Bus14,gas,33,707.73071
base,130,Bus14,gas,33,707.73071
base,131,Bus14,gas,33,707.73071
base,132,Bus14,gas,33,707.73071
base,133,Bus14,gas,33,707.73071
base,134,Bus14,gas,33,707.73071
base,135,Bus14,gas,33,707.73071
base,136,Bus14,gas,33,707.73071
base,137,Bus14,gas,33,707.73071
base,138,Bus14,gas,33,707.73071
base,139,Bus14,gas,33,707.73071
base,140,Bus14,gas,33,707.73071
base,141,Bus14,gas,33,707.73071
base,142,Bus14,gas,33,707.73071
base,143,Bus14,gas,33,707.73071
base,144,Bus14,gas,33,707.73071
base,145,Bus14,gas,33,707.73071
base,146,Bus14,gas,33,707.73071
base,147,Bus14,gas,33,707.73071
base,148,Bus14,gas,33,707.73071
base,149,Bus14,gas,33,707.73071
base,150,Bus14,gas,33,707.73071
base,151,Bus14,gas,33,707.73071
base,152,Bus14,gas,33,707.73071
base,153,Bus14,gas,33,707.73071
base,154,Bus14,gas,33,707.73071
base,155,Bus14,gas,33,707.73071
base,156,Bus14,gas,33,707.73071
base,157,Bus14,gas,33,707.73071
base,158,Bus14,gas,33,707.73071
base,159,Bus14,gas,33,707.73071
base,160,Bus14,gas,33,707.73071
base,161,Bus14,gas,33,707.73071
base,162,Bus14,gas,33,707.73071
base,163,Bus14,gas,33,707.73071
base,164,Bus14,gas,33,707.73071
base,165,Bus14,gas,33,707.73071
base,166,Bus14,gas,33,707.73071
base,167,Bus14,gas,33,707.73071
base,0,Bus15,gas,34,653.42867
base,1,Bus15,gas,34,653.42867
base,2,Bus15,gas,34,653.42867
base,3,Bus15,gas,34,653.42867
base,4,Bus15,gas,34,653.42867
base,5,Bus15,gas,34,653.42867
base,6,Bus15,gas,34,653.42867
base,7,Bus15,gas,34,653.42867
base,8,Bus15,gas,34,653.42867
base,9,Bus15,gas,34,653.42867
base,10,Bus15,gas,34,653.42867
base,11,Bus15,gas,34,653.42867
base,12,Bus15,gas,34,653.42867
base,13,Bus15,gas,34,653.42867
base,14,Bus15,gas,34,653.42867
base,15,Bus15,gas,34,653.42867
base,16,Bus15,gas,34,653.42867
base,17,Bus15,gas,34,653.42867
base,18,Bus15,gas,34,653.42867
base,19,Bus15,gas,34,653.42867
base,20,Bus15,gas,34,653.42867
base,21,Bus15,gas,34,653.42867
base,22,Bus15,gas,34,653.42867
base,23,Bus15,gas,34,653.42867
base,24,Bus15,gas,34,653.42867
base,25,Bus15,gas,34,653.42867
base,26,Bus15,gas,34,653.42867
base,27,Bus15,gas,34,653.42867
base,28,Bus15,gas,34,653.42867
base,29,Bus15,gas,34,653.42867
base,30,Bus15,gas,34,653.42867
base,31,Bus15,gas,34,653.42867
base,32,Bus15,gas,34,653.42867
base,33,Bus15,gas,34,653.42867
base,34,Bus15,gas,34,653.42867
base,35,Bus15,gas,34,653.42867
base,36,Bus15,gas,34,653.42867
base,37,Bus15,gas,34,653.42867
base,38,Bus15,gas,34,653.42867
base,39,Bus15,gas,34,653.42867
base,40,Bus15,gas,34,653.42867
base,41,Bus15,gas,34,653.42867
base,42,Bus15,gas,34,653.42867
base,43,Bus15,gas,34,653.42867
base,44,Bus15,gas,34,653.42867
base,45,Bus15,gas,34,653.42867
base,46,Bus15,gas,34,653.42867
base,47,Bus15,gas,34,653.42867
base,48,Bus15,gas,34,653.42867
base,49,Bus15,gas,34,653.42867
base,50,Bus15,gas,34,653.42867
base,51,Bus15,gas,34,653.42867
base,52,Bus15,gas,34,653.42867
base,53,Bus15,gas,34,653.42867
base,54,Bus15,gas,34,653.42867
base,55,Bus15,gas,34,653.42867
base,56,Bus15,gas,34,653.42867
base,57,Bus15,gas,34,653.42867
base,58,Bus15,gas,34,653.42867
base,59,Bus15,gas,34,653.42867
base,60,Bus15,gas,34,653.42867
base,61,Bus15,gas,34,653.42867
base,62,Bus15,gas,34,653.42867
base,63,Bus15,gas,34,653.42867
base,64,Bus15,gas,34,653.42867
base,65,Bus15,gas,34,653.42867
base,66,Bus15,gas,34,653.42867
base,67,Bus15,gas,34,653.42867
base,68,Bus15,gas,34,653.42867
base,69,Bus15,gas,34,653.42867
base,70,Bus15,gas,34,653.42867
base,71,Bus15,gas,34,653.42867
base,72,Bus15,gas,34,653.42867
base,73,Bus15,gas,34,653.42867
base,74,Bus15,gas,34,653.42867
base,75,Bus15,gas,34,653.42867
base,76,Bus15,gas,34,653.42867
base,77,Bus15,gas,34,653.42867
base,78,Bus15,gas,34,653.42867
base,79,Bus15,gas,34,653.42867
base,80,Bus15,gas,34,653.42867
base,81,Bus15,gas,34,653.42867
base,82,Bus15,gas,34,653.42867
base,83,Bus15,gas,34,653.42867
base,84,Bus15,gas,34,653.42867
base,85,Bus15,gas,34,653.42867
base,86,Bus15,gas,34,653.42867
base,87,Bus15,gas,34,653.42867
base,88,Bus15,gas,34,653.42867
base,89,Bus15,gas,34,653.42867
base,90,Bus15,gas,34,653.42867
base,91,Bus15,gas,34,653.42867
base,92,Bus15,gas,34,653.42867
base,93,Bus15,gas,34,653.42867
base,94,Bus15,gas,34,653.42867
base,95,Bus15,gas,34,653.42867
base,96,Bus15,gas,34,653.42867
base,97,Bus15,gas,34,653.42867
base,98,Bus15,gas,34,653.42867
base,99,Bus15,gas,34,653.42867
base,100,Bus15,gas,34,653.42867
base,101,Bus15,gas,34,653.42867
base,102,Bus15,gas,34,653.42867
base,103,Bus15,gas,34,653.42867
base,104,Bus15,gas,34,653.42867
base,105,Bus15,gas,34,653.42867
base,106,Bus15,gas,34,653.42867
base,107,Bus15,gas,34,653.42867
base,108,Bus15,gas,34,653.42867
base,109,Bus15,gas,34,653.42867
base,110,Bus15,gas,34,653.42867
base,111,Bus15,gas,34,653.42867
base,112,Bus15,gas,34,653.42867
base,113,Bus15,gas,34,653.42867
base,114,Bus15,gas,34,653.42867
base,115,Bus15,gas,34,653.42867
base,116,Bus15,gas,34,653.42867
base,117,Bus15,gas,34,653.42867
base,118,Bus15,gas,34,653.42867
base,119,Bus15,gas,34,653.42867
base,120,Bus15,gas,34,653.42867
base,121,Bus15,gas,34,653.42867
base,122,Bus15,gas,34,653.42867
base,123,Bus15,gas,34,653.42867
base,124,Bus15,gas,34,653.42867
base,125,Bus15,gas,34,653.42867
base,126,Bus15,gas,34,653.42867
base,127,Bus15,gas,34,653.42867
base,128,Bus15,gas,34,653.42867
base,129,Bus15,gas,34,653.42867
base,130,Bus15,gas,34,653.42867
base,131,Bus15,gas,34,653.42867
base,132,Bus15,gas,34,653.42867
base,133,Bus15,gas,34,653.42867
base,134,Bus15,gas,34,653.42867
base,135,Bus15,gas,34,653.42867
base,136,Bus15,gas,34,653.42867
base,137,Bus15,gas,34,653.42867
base,138,Bus15,gas,34,653.42867
base,139,Bus15,gas,34,653.42867
base,140,Bus15,gas,34,653.42867
base,141,Bus15,gas,34,653.42867
base,142,Bus15,gas,34,653.42867
base,143,Bus15,gas,34,653.42867
base,144,Bus15,gas,34,653.42867
base,145,Bus15,gas,34,653.42867
base,146,Bus15,gas,34,653.42867
base,147,Bus15,gas,34,653.42867
base,148,Bus15,gas,34,653.42867
base,149,Bus15,gas,34,653.42867
base,150,Bus15,gas,34,653.42867
base,151,Bus15,gas,34,653.42867
base,152,Bus15,gas,34,653.42867
base,153,Bus15,gas,34,653.42867
base,154,Bus15,gas,34,653.42867
base,155,Bus15,gas,34,653.42867
base,156,Bus15,gas,34,653.42867
base,157,Bus15,gas,34,653.42867
base,158,Bus15,gas,34,653.42867
base,159,Bus15,gas,34,653.42867
base,160,Bus15,gas,34,653.42867
base,161,Bus15,gas,34,653.42867
base,162,Bus15,gas,34,653.42867
base,163,Bus15,gas,34,653.42867
base,164,Bus15,gas,34,653.42867
base,165,Bus15,gas,34,653.42867
base,166,Bus15,gas,34,653.42867
base,167,Bus15,gas,34,653.42867
base,0,Bus16,gas,35,664.50358
base,1,Bus16,gas,35,664.50358
base,2,Bus16,gas,35,664.50358
base,3,Bus16,gas,35,664.50358
base,4,Bus16,gas,35,664.50358
base,5,Bus16,gas,35,664.50358
base,6,Bus16,gas,35,664.50358
