year,region_id,region_name,glacier_area,mass_change_gt,mass_change_gt_err,mass_change_mwe,mass_change_mwe_err,cumulative_gt,cumulative_gt_err,cumulative_mwe,cumulative_mwe_err
2008,9,Russian Arctic,51282.448,2.617551605043185,8.804955433054952,0.0511954477818475,0.171159755662064,-77.10764277159389,10.096417153162859,-1.503953152080441,1.4064543296483967
2009,9,Russian Arctic,51241.1744,3.355955051219893,8.983269267720505,0.0656903993764133,0.1746148274010283,-73.751687720374,10.531899572176034,-1.4382627527040277,1.46721798271005
2010,9,Russian Arctic,51199.9008,1.8542126867048536,10.862218761176116,0.0363241341063991,0.2111665883159242,-71.89747503366914,11.035539287211016,-1.4019386185976286,1.5374964055579685
2011,9,Russian Arctic,51158.6272,-28.4607306217242,8.85990229576888,-0.5579971804035616,0.1700106293831719,-100.35820565539333,11.429918182355756,-1.9599357990011903,1.5918246845952744
2012,9,Russian Arctic,51117.3536,-8.370259542081753,8.583246633777788,-0.1642386643372891,0.1666699074808103,-108.72846519747509,11.799418472497893,-2.1241744633384796,1.6433428534446655
2013,9,Russian Arctic,51076.08,-24.013597848216985,8.93582131366647,-0.4715682059872326,0.17214747028107,-132.74206304569208,12.172185407838272,-2.595742669325712,1.6949109723666094
2014,9,Russian Arctic,51034.8064,1.6598696379314568,8.698154515198176,0.0326221327768831,0.1690946339724458,-131.08219340776063,12.524386297060193,-2.563120536548829,1.744080800370548
2015,9,Russian Arctic,50993.5328,-19.01366050987852,8.974493519796871,-0.3739861131815193,0.1734929891098213,-150.09585391763915,12.87768401684814,-2.937106649730348,1.7931287815801162
2016,9,Russian Arctic,50952.2592,-38.72567230076549,9.224829587638965,-0.7623253513645547,0.175346330997787,-188.82152621840464,13.231008095584592,-3.6994320010949027,1.8413737150097422
2017,9,Russian Arctic,50910.9856,-9.23312758170906,8.55164055408476,-0.1819039683381615,0.1660114921498525,-198.0546538001137,13.55032161166331,-3.881335969433064,1.8859132139307557
2018,9,Russian Arctic,50869.712,-19.85869850503244,8.902138807527425,-0.391558219685465,0.1719880927857434,-217.91335230514613,13.87491818307543,-4.272894189118529,1.9309730042816173
2019,9,Russian Arctic,50828.4384,-27.58499190115624,9.0339738741464,-0.5443408603484208,0.1735720720989747,-245.49834420630236,14.19673654264189,-4.81723504946695,1.9754059874778527
2020,9,Russian Arctic,50787.1648,-60.4847308697026,10.989710164137534,-1.1945288007668282,0.2054038172990117,-305.983075076005,14.578650096127594,-6.011763850233778,2.026729541074083
2021,9,Russian Arctic,50745.8912,-4.299174110625859,10.867987304658904,-0.0849745731128615,0.2112450946969196,-310.28224918663085,14.94673964214203,-6.09673842334664,2.0781909747083596
2022,9,Russian Arctic,50704.6176,-40.067190725521854,12.697161647787336,-0.7925856833103166,0.2437557760189884,-350.3494399121527,15.365617058151857,-6.889324106656956,2.1360321868778733
2023,9,Russian Arctic,50663.344,-34.07823465673737,18.704402660586183,-0.674664842251638,0.3621235566221768,-384.4276745688901,15.96266237938877,-7.5639889489085945,2.219179366342533
