snapshot,onshore wind_Bus1,onshore wind_Bus2,onshore wind_Bus3,onshore wind_Bus4,onshore wind_Bus5,onshore wind_Bus6,onshore wind_Bus7,onshore wind_Bus8,onshore wind_Bus9,onshore wind_Bus10,onshore wind_Bus11,onshore wind_Bus12,onshore wind_Bus13,onshore wind_Bus14,onshore wind_Bus15,onshore wind_Bus16,onshore wind_Bus17,onshore wind_Bus18,onshore wind_Bus19,onshore wind_Bus20,gas_Bus1,gas_Bus2,gas_Bus3,gas_Bus4,gas_Bus5,gas_Bus6,gas_Bus7,gas_Bus8,gas_Bus9,gas_Bus10,gas_Bus11,gas_Bus12,gas_Bus13,gas_Bus14,gas_Bus15,gas_Bus16,gas_Bus17,gas_Bus18,gas_Bus19,gas_Bus20,nuclear_Bus2,nuclear_Bus8,nuclear_Bus14,LS_Bus1,LS_Bus2,LS_Bus3,LS_Bus4,LS_Bus5,LS_Bus6,LS_Bus7,LS_Bus8,LS_Bus9,LS_Bus10,LS_Bus11,LS_Bus12,LS_Bus13,LS_Bus14,LS_Bus15,LS_Bus16,LS_Bus17,LS_Bus18,LS_Bus19,LS_Bus20
121,0.0,0.0,7211.2853,3577.07,0.0,176.03374,68.704243,73.936353,127.57402,51.504587,199.68425,256.17887,43.41909,222.5613,163.07461,150.08681,101.50318,242.16813,159.99157,65.314479,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,8389.2689,521.92712,-0.0,-0.0,-0.0,15400.906,1096.3539,-0.0,3998.1564,4683.3398,13075.169,-0.0,-0.0,13190.146,-0.0
122,0.0,0.0,6997.3295,3841.9897,0.0,169.69137,112.24231,183.45392,146.07469,120.57647,189.34732,195.13362,96.392088,146.22686,229.63167,98.490944,183.85241,197.80313,41.231319,208.51293,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,8482.9696,-0.0,4820.3172,-0.0,-0.0,1283.4344,15371.613,5920.3127,-0.0,8010.5196,-0.0,-0.0,14186.196,-0.0,3309.1079
123,0.0,0.0,5514.244,5863.3012,0.0,103.73457,42.601567,236.26032,207.92952,25.0,244.95646,149.70463,76.327898,264.5136,147.21181,130.81155,229.67412,217.09203,49.17867,237.53101,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,9471.5129,-0.0,-0.0,823.68693,13135.725,6482.0527,3337.5869,-0.0,5054.2667,5684.635,6498.7145,13803.337,-0.0,-0.0,10209.38
124,0.0,5392.5147,6541.4916,0.0,0.0,120.46924,103.89999,147.12137,236.44953,91.7271,251.21363,203.72932,45.256031,170.3192,162.59253,175.65498,147.06126,152.74645,40.090713,74.306814,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,8678.842,-0.0,-0.0,15196.117,-0.0,1391.3611,15361.89,-0.0,6185.5275,16599.947,-0.0,2629.7436,5778.8864,5318.9846,11205.649
125,0.0,0.0,7100.0017,4481.6966,443.32517,218.70793,40.703619,233.02522,208.28638,188.79943,129.84459,103.48033,105.32664,119.95847,158.26469,126.70038,211.89362,181.71648,117.53982,118.3161,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,5289.7036,-0.0,13707.333,-0.0,7091.1992,-0.0,15736.926,-0.0,16405.515,4477.2964,-0.0,5186.6628,11239.972,-0.0,11297.896
126,0.0,0.0,4543.8745,5268.3942,1708.6306,188.74723,87.073102,224.21237,96.012441,49.595757,286.69944,164.71119,176.31442,156.46653,210.84796,90.137614,93.789509,212.77129,120.02887,166.16358,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,9632.227,-0.0,-0.0,1584.1482,13312.771,3334.1374,-0.0,7130.2407,11290.242,-0.0,16809.051,-0.0,-0.0,4456.8666,10495.354
127,0.0,0.0,6582.5744,4162.4425,0.0,116.03863,143.60998,253.36812,54.472646,74.623489,140.95313,155.10834,83.160417,279.64151,196.74522,133.71894,176.98827,179.59329,98.244186,141.88211,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8425.7203,-0.0,-0.0,-0.0,15376.782,-0.0,4858.5454,-0.0,14577.185,-0.0,8806.4766,-0.0,7124.4672,-0.0
128,0.0,0.0,4590.5122,3601.1971,2036.2351,89.235924,58.956493,228.12627,108.39043,144.04246,276.62573,172.24272,136.5973,214.08035,77.283406,94.050562,211.4736,131.41067,137.2116,224.45546,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9645.9607,-0.0,3323.6042,-0.0,-0.0,4677.5382,-0.0,6794.0416,-0.0,4372.9675,9134.5107,-0.0,-0.0,8501.4555
129,0.0,0.0,2310.2114,4838.7621,3154.805,87.867214,171.87279,169.60654,25.0,137.87803,280.55894,247.30816,44.966086,196.8604,131.29856,94.771549,172.92498,160.69792,25.0,170.68051,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10755.445,-0.0,4247.1846,-0.0,3714.4997,-0.0,3120.7601,13904.651,-0.0,-0.0,10892.373,-0.0,1856.2923
130,0.0,1254.4192,4564.5502,2334.1878,2702.9291,108.6117,160.11345,272.6582,102.77035,157.45934,167.22271,119.95839,71.740862,232.99611,82.540298,84.051432,175.41997,173.97905,170.89657,321.99317,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9140.4448,-0.0,-0.0,-0.0,15562.856,-0.0,11453.439,-0.0,8991.1061,-0.0,7218.5785,-0.0,-0.0,9344.2721
131,0.0,3367.1545,3240.6054,3791.5277,1007.607,25.0,199.71529,198.05244,73.938175,175.64378,197.15519,67.02452,153.80401,249.10942,45.284444,188.9322,191.05926,25.0,170.62701,278.47313,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13344.906,-0.0,6846.1687,-0.0,-0.0,16513.765,-0.0,12061.373,5835.65,872.18536,-0.0,9655.8137,-0.0,10212.375
132,0.0,659.81249,3123.2919,3558.974,4138.8859,62.14658,193.78258,196.49752,54.275444,194.15031,156.80521,84.629568,215.45849,277.24199,88.493955,79.866512,239.57784,174.7702,139.43132,233.22113,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,9690.3741,-0.0,-0.0,4469.2334,-0.0,13396.416,-0.0,7015.5221,15234.279,5916.3234,-0.0,1171.6559,5116.3665,4623.1183,10368.512
133,0.0,0.0,3988.251,2481.2878,4498.4344,25.0,260.5533,142.00119,25.0,228.8484,194.3353,25.0,170.30009,289.53533,76.200906,208.09312,214.42696,90.294736,200.99571,275.94743,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,8848.19,-0.0,-0.0,8937.3536,2355.7707,1521.2522,-0.0,10355.808,-0.0,15070.628,-0.0,9413.8449,4475.5916,-0.0,3443.9095
134,0.0,573.6534,4411.0285,2980.5663,2241.5775,98.798305,207.40962,156.42825,100.73436,204.27535,181.42537,42.506039,148.07629,193.34315,206.56074,167.57352,109.03888,119.64258,39.191312,280.21246,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,7469.6901,-0.0,-0.0,-0.0,-0.0,10901.795,4394.213,1282.493,-0.0,-0.0,7104.5493,-0.0,6415.843,-0.0,8414.0829
135,0.0,2807.9064,2955.6672,1308.64,2655.6755,115.55194,187.32397,123.63364,49.694476,181.37882,226.49726,54.871322,174.59318,137.86394,101.9371,83.888306,110.46855,150.65824,106.54924,195.34578,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7277.3093,-0.0,-0.0,8816.1027,-0.0,-0.0,13442.478,-0.0,-0.0,-0.0,4991.1443
136,0.0,0.0,2865.2831,3432.9625,3551.182,64.898078,221.22587,148.10383,25.0,235.74561,242.86876,48.912651,122.45088,175.10331,25.0,183.42227,180.21002,25.0,107.14511,179.69548,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4886.3636,-0.0,-0.0,-0.0,-0.0,13317.002,-0.0,-0.0,-0.0,3571.5697,12293.115,-0.0,3446.2236,-0.0
137,0.0,2602.1921,1665.4829,2318.2255,3849.6244,174.99968,247.12072,231.0613,25.0,304.60809,236.35826,84.209258,224.74912,199.36601,46.982425,70.884677,226.11845,44.335527,191.26056,219.78281,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4117.9701,-0.0,-0.0,10981.863,-0.0,-0.0,15027.798,-0.0,5394.9676,-0.0,-0.0,3768.7925,12011.631,-0.0
138,0.0,1502.9445,3031.3132,2019.7384,4445.8261,43.468941,225.66222,65.707828,88.469647,209.13173,127.31173,38.604446,247.18559,127.91767,126.27269,217.42242,57.336301,62.212414,113.83861,252.83758,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,1996.882,-0.0,2211.3505,6232.728,-0.0,15877.563,-0.0,6375.0694,-0.0,15073.825,-0.0,-0.0,14213.042,3643.792,-0.0
139,0.0,0.0,1688.4744,3675.0569,5712.5487,41.018129,226.85699,42.806679,185.85365,171.69971,133.68258,140.49954,187.81032,117.41156,181.29892,239.85246,160.1917,35.942837,215.00995,209.23806,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,2242.3455,-0.0,2357.9731,13840.087,-0.0,4431.2141,-0.0,6276.9504,14639.533,-0.0,10968.93,-0.0,-0.0,2659.653,9786.3669
140,0.0,2243.4291,2085.9334,2047.6531,4196.383,135.74758,189.64445,186.82454,188.89238,278.85091,48.827688,90.662808,192.89288,171.27681,25.0,174.38632,148.53724,162.06052,255.83812,114.78252,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,4986.3109,-0.0,-0.0,-0.0,11750.758,5140.8056,-0.0,3970.3865,-0.0,14461.895,-0.0,-0.0,12086.667,2439.9967,-0.0
141,0.0,1797.6165,2663.2844,1509.0003,3875.7187,187.74391,189.82595,93.411524,92.561487,218.88703,81.946335,97.733504,234.16812,140.38071,25.0,217.37391,233.37619,34.346631,231.40411,143.85206,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,419.24214,-0.0,10787.026,-0.0,-0.0,11311.978,2323.3781,3244.6697,3530.4556,2234.8289,2944.7929,387.57171,-0.0
142,0.0,2592.358,1676.1813,1562.0723,3591.4487,230.77969,149.41809,62.078407,95.674382,115.98848,160.35021,90.520884,201.91524,133.34155,185.02659,314.71339,133.50231,52.925507,219.10973,169.88713,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6488.3921,-0.0,-0.0,-0.0,-0.0,4334.7756,-0.0,-0.0,12636.36,-0.0,-0.0,-0.0,3274.6366
143,0.0,0.0,2117.133,3957.1772,3530.2966,134.91064,302.03233,140.41292,160.13979,265.022,183.61116,124.36623,221.65439,83.078962,118.6531,196.01243,160.63471,96.00645,162.56515,158.86179,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8937.892,-0.0,-0.0,11931.508,372.27486,-0.0,-0.0,-0.0,9763.2496,-0.0
144,0.0,0.0,3518.2494,2329.1744,4390.5411,222.88287,145.90616,52.4147,97.998537,192.27111,32.905258,168.30757,329.46232,99.441215,64.600841,171.03682,137.47246,32.215285,175.25225,250.04563,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9457.4539,-0.0,-0.0,4907.9105,4515.4424,-0.0,-0.0,5830.0584,-0.0,7173.0971,-0.0,13501.609,-0.0,1441.492
145,0.0,0.0,1990.2749,5642.9629,3194.7602,177.68902,165.68649,169.79525,174.27121,209.33678,58.042037,94.660864,209.95653,55.589633,144.53912,299.07535,25.0,80.37835,284.18367,70.860497,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8824.1964,-0.0,-0.0,-0.0,15618.337,-0.0,11237.182,-0.0,-0.0,14303.888,-0.0,-0.0,1670.2899,9553.3554
146,0.0,0.0,3501.7629,2098.6354,5317.6531,180.97923,155.506,109.8068,208.54186,223.84468,80.79666,116.34715,200.58779,138.24084,25.0,322.43624,148.23761,125.00131,263.15717,154.40318,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11667.665,-0.0,5592.886,-0.0,-0.0,3649.3657,15965.113,-0.0,8567.1833,-0.0,-0.0,14370.307,3362.8248,-0.0
147,0.0,0.0,1676.7261,6176.6384,2583.3464,242.89429,226.33071,50.605557,242.18325,208.85876,92.11128,145.31916,180.77606,138.69504,139.50625,222.12657,111.55566,102.37583,223.0486,193.01513,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11306.336,2735.4703,-0.0,1166.8045,-0.0,5074.0163,13426.669,-0.0,-0.0,5620.2162,-0.0,12009.948,-0.0
148,0.0,0.0,3514.8844,4991.2648,1246.0473,239.32697,156.28114,183.6526,185.73053,225.77923,35.23463,104.22691,243.58345,25.0,166.97943,268.52351,118.2704,124.94008,203.2185,222.27847,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,262.59446,-0.0,-0.0,3584.416,13520.241,2230.4584,-0.0,-0.0,-0.0,12224.321,-0.0,2796.5811,-0.0
149,0.0,0.0,4639.5426,4752.4315,0.0,134.60873,222.38447,47.965169,189.53525,158.59401,96.208746,141.08607,189.25895,31.258933,208.03949,279.49663,282.53177,114.19434,120.26255,79.566117,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,499.73875,7515.2789,-0.0,-0.0,12302.898,-0.0,-0.0,5700.8462,-0.0,-0.0
150,0.0,0.0,968.65707,4809.8128,3862.6154,292.539,115.06558,119.44138,163.67657,195.39879,52.299948,168.04192,156.70548,25.0,122.10145,168.35996,25.0,76.200076,163.83176,116.57261,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7460.3765,-0.0,-0.0,-0.0,-0.0,2237.563,2057.5712,2805.4797,3194.7205,2168.1947,12520.688,-0.0,-0.0
151,0.0,0.0,2909.6896,6015.3003,1400.0534,291.44688,151.46105,102.91655,172.78686,145.69502,77.928562,244.43028,245.20773,42.532839,187.53553,173.02593,163.62347,179.22241,307.24368,114.01544,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,3363.347,-0.0,-0.0,-0.0,6171.4735,-0.0,14403.499,-0.0,8112.979,1309.8224,-0.0,-0.0,6411.0018,-0.0,8757.2567
152,0.0,0.0,4567.8764,5814.7297,560.00337,193.25686,84.797535,160.05697,207.91237,184.34568,110.23757,221.55038,239.43227,72.048207,146.68319,249.57293,61.02174,261.81146,140.55412,90.285274,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3828.919,-0.0,13599.195,-0.0,-0.0,13679.59,5366.6177,-0.0,-0.0,15561.798,-0.0,-0.0,11769.02,-0.0
153,0.0,0.0,4083.4892,6963.8566,0.0,244.73291,223.40567,181.30746,241.14486,166.96499,89.033003,224.49259,127.3234,25.0,214.45582,262.1582,89.452589,185.36292,205.72129,72.123566,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,8764.5118,1625.3904,-0.0,-0.0,-0.0,6006.6976,15713.919,-0.0,961.45334,10811.357,-0.0,8487.29,-0.0,13866.343,-0.0
154,0.0,0.0,4958.2365,5629.1823,0.0,248.35781,47.116877,114.15135,270.35088,78.528181,74.066614,262.2836,52.744015,37.438381,164.48309,195.29893,74.196075,205.30547,237.24442,97.067995,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,7972.5145,-0.0,-0.0,-0.0,-0.0,4238.7321,10341.666,-0.0,13808.797,4345.8606,-0.0,2161.8959,-0.0,3348.7632,9166.9909
155,0.0,0.0,4281.6926,5663.2156,0.0,233.73846,113.31986,85.04607,184.71973,169.26109,98.80275,216.21919,185.26195,39.293418,195.06972,112.02377,58.307607,237.28219,113.91747,25.0,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9021.2065,-0.0,-0.0,6852.1787,-0.0,-0.0,7564.1199,-0.0,-0.0,12543.397,-0.0,3785.5111,-0.0
156,0.0,0.0,5262.1361,4382.56,0.0,188.63964,122.02908,156.49816,298.02741,78.617764,109.2959,244.30787,89.811683,107.18244,170.4282,244.09117,55.668809,146.59319,175.08775,110.85005,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12868.253,-0.0,-0.0,8836.3546,-0.0,2749.4673,-0.0,-0.0,-0.0,7741.9141
157,0.0,0.0,5294.466,4660.1304,0.0,176.52833,104.89029,110.76938,206.69198,137.28065,105.4646,219.62979,153.31815,108.81629,255.93262,107.03216,106.7653,301.2414,201.57826,86.29603,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,6959.6077,-0.0,2148.2589,-0.0,-0.0,-0.0,670.00963,13788.936,-0.0,-0.0,-0.0,7891.1163,-0.0,-0.0,8230.4017
158,0.0,0.0,6871.0432,3810.1655,0.0,201.42756,70.283522,256.60093,214.44692,107.90484,121.86499,236.37452,25.0,78.801586,267.79646,106.03757,25.0,230.79343,144.03186,73.686668,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2477.5091,-0.0,5237.4269,-0.0,5273.8807,15047.888,-0.0,-0.0,14034.132,-0.0,-0.0,6275.4672,-0.0,9330.7796
159,0.0,0.0,6183.5988,4739.3127,394.02861,252.74601,69.997095,173.90067,171.94078,175.47913,225.92031,190.63133,140.5734,134.06263,212.94835,129.74013,143.95802,305.23342,275.7005,193.45049,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2958.8073,12617.654,4248.9056,2899.998,-0.0,12614.667,-0.0,1851.7697,15517.535,5442.3265,-0.0,-0.0,4270.8764,10162.732
160,0.0,0.0,6460.3891,4965.8608,0.0,211.69672,77.280749,159.56418,80.534861,67.927844,185.30777,92.914052,28.201276,108.78086,224.70854,181.00498,95.264287,188.28778,38.124413,64.988978,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,3342.6268,-0.0,12809.336,4519.5323,-0.0,9796.1206,-0.0,3621.6919,15300.77,-0.0,12228.737,-0.0,-0.0,4176.0795,10454.835
161,0.0,0.0,5867.833,5109.1815,0.0,155.61285,68.035545,197.1915,237.22485,58.769254,153.59747,201.76048,119.49882,133.73927,146.83868,137.72525,69.982419,315.44729,164.40788,87.369071,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,1969.3254,-0.0,8207.7225,-0.0,-0.0,15807.673,5610.9956,-0.0,10596.366,753.47684,-0.0,3919.4572,14263.221,-0.0,3694.516
