snapshot,onshore wind_Bus1,onshore wind_Bus2,onshore wind_Bus3,onshore wind_Bus4,onshore wind_Bus5,onshore wind_Bus6,onshore wind_Bus7,onshore wind_Bus8,onshore wind_Bus9,onshore wind_Bus10,onshore wind_Bus11,onshore wind_Bus12,onshore wind_Bus13,onshore wind_Bus14,onshore wind_Bus15,onshore wind_Bus16,onshore wind_Bus17,onshore wind_Bus18,onshore wind_Bus19,onshore wind_Bus20,gas_Bus1,gas_Bus2,gas_Bus3,gas_Bus4,gas_Bus5,gas_Bus6,gas_Bus7,gas_Bus8,gas_Bus9,gas_Bus10,gas_Bus11,gas_Bus12,gas_Bus13,gas_Bus14,gas_Bus15,gas_Bus16,gas_Bus17,gas_Bus18,gas_Bus19,gas_Bus20,nuclear_Bus2,nuclear_Bus8,nuclear_Bus14,LS_Bus1,LS_Bus2,LS_Bus3,LS_Bus4,LS_Bus5,LS_Bus6,LS_Bus7,LS_Bus8,LS_Bus9,LS_Bus10,LS_Bus11,LS_Bus12,LS_Bus13,LS_Bus14,LS_Bus15,LS_Bus16,LS_Bus17,LS_Bus18,LS_Bus19,LS_Bus20
120,0.0,483.24379,1507.5705,5580.7425,0.0,149.97483,27.59161,166.17611,174.50525,104.51244,190.87932,292.83811,89.085121,79.663122,239.27023,120.73342,92.727719,226.08917,115.58356,110.88298,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,7118.7687,-0.0,3382.8685,8731.3693,-0.0,6429.0906,6135.4851,6840.2261,5134.7726,5498.9347,10763.445,-0.0,9276.7546,-0.0,7752.2109
121,0.0,276.29468,1291.3922,5470.6685,0.0,176.03374,68.704243,73.936353,127.57402,51.504587,199.68425,256.17887,43.41909,222.5613,163.07461,150.08681,101.50318,242.16813,159.99157,65.314479,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,5344.0739,-0.0,7610.0353,-0.0,2207.0868,5400.9055,5219.5143,5876.8396,8681.4962,-0.0,9005.3889,-0.0,4069.7803,3690.5916,6999.5548
122,0.0,296.07505,2335.9468,4457.2973,0.0,169.69137,112.24231,183.45392,146.07469,120.57647,189.34732,195.13362,96.392088,146.22686,229.63167,98.490944,183.85241,197.80313,41.231319,208.51293,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,1732.9696,6320.3172,-0.0,7274.7587,-0.0,5508.6756,5371.6127,10089.784,-0.0,4702.0208,9139.0275,-0.0,8062.6529,-0.0,6932.6513
123,0.0,504.97433,1388.3959,5734.175,0.0,103.73457,42.601567,236.26032,207.92952,25.0,244.95646,149.70463,76.327898,264.5136,147.21181,130.81155,229.67412,217.09203,49.17867,237.53101,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,7329.2962,-0.0,3403.6206,8948.0076,-0.0,6482.0527,6378.6487,6958.9381,5054.2667,5684.635,10797.02,-0.0,9505.0319,-0.0,7709.3799
124,0.0,720.95108,2555.8396,4907.2157,0.0,120.46924,103.89999,147.12137,236.44953,91.7271,251.21363,203.72932,45.256031,170.3192,162.59253,175.65498,147.06126,152.74645,40.090713,74.306814,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,3658.6219,10374.651,-0.0,9943.4038,-0.0,7539.6436,7318.8101,8043.0799,6185.5275,6599.947,7500.6269,5129.1166,5778.8864,5318.9846,8705.6493
125,0.0,756.27716,3037.0497,4481.6966,0.0,218.70793,40.703619,233.02522,208.28638,188.79943,129.84459,103.48033,105.32664,119.95847,158.26469,126.70038,211.89362,181.71648,117.53982,118.3161,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,3716.3979,10030.638,-0.0,10756.179,-0.0,7835.0202,7581.6725,8155.2539,6405.5153,6756.5029,7720.7934,5186.6628,5878.5935,5361.3788,8797.8964
126,0.0,560.6137,1941.8914,5268.3942,0.0,188.74723,87.073102,224.21237,96.012441,49.595757,286.69944,164.71119,176.31442,156.46653,210.84796,90.137614,93.789509,212.77129,120.02887,166.16358,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,7658.8887,-0.0,3648.248,9472.0096,-0.0,6714.3755,6619.7618,7130.2407,5429.4801,5860.7615,11435.99,-0.0,9829.9278,-0.0,7995.3542
127,0.0,259.47393,2034.227,4701.316,0.0,116.03863,143.60998,253.36812,54.472646,74.623489,140.95313,155.10834,83.160417,279.64151,196.74522,133.71894,176.98827,179.59329,98.244186,141.88211,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,1624.9765,5925.6905,-0.0,7125.0532,-0.0,5376.7818,5243.1554,5755.0828,8437.4919,-0.0,8806.4766,-0.0,7766.3595,-0.0,6858.1077
128,0.0,58.784885,2817.9624,3601.1971,0.0,89.235924,58.956493,228.12627,108.39043,144.04246,276.62573,172.24272,136.5973,214.08035,77.283406,94.050562,211.4736,131.41067,137.2116,224.45546,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,3645.9607,-0.0,1546.6274,3276.9767,2149.6497,4252.5645,9302.2074,-0.0,7685.3261,3204.7994,-0.0,7770.7919,-0.0,1363.7188,6001.4555
129,0.0,88.218016,1626.7984,4838.7621,0.0,87.867214,171.87279,169.60654,25.0,137.87803,280.55894,247.30816,44.966086,196.8604,131.29856,94.771549,172.92498,160.69792,25.0,170.68051,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,5505.4452,-0.0,-0.0,3484.702,7262.4826,3756.2405,-0.0,8079.0194,-0.0,8904.6508,4514.8975,-0.0,1377.4757,3187.5351,6168.7571
130,0.0,302.58279,4469.3156,2334.1878,0.0,108.6117,160.11345,272.6582,102.77035,157.45934,167.22271,119.95839,71.740862,232.99611,82.540298,84.051432,175.41997,173.97905,170.89657,321.99317,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,6822.7902,3714.198,-0.0,4853.4567,-0.0,5562.8558,5476.7445,5976.6947,8991.1061,-0.0,9215.9845,-0.0,4233.7252,3768.8688,6844.2721
131,0.0,516.36561,3240.6054,3791.5277,108.39597,25.0,199.71529,198.05244,73.938175,175.64378,197.15519,67.02452,153.80401,249.10942,45.284444,188.9322,191.05926,25.0,170.62701,278.47313,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,7344.9057,-0.0,3489.4455,9020.7586,-0.0,6585.9646,6513.7653,6937.0041,5124.369,5835.65,10872.185,-0.0,9655.8137,-0.0,7712.3751
132,0.0,545.11392,3123.2919,3558.974,503.58445,62.14658,193.78258,196.49752,54.275444,194.15031,156.80521,84.629568,215.45849,277.24199,88.493955,79.866512,239.57784,174.7702,139.43132,233.22113,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,2940.3741,8221.69,-0.0,9247.5434,-0.0,6767.9217,6628.4947,7015.5221,5234.2786,5916.3234,11171.656,-0.0,9739.4848,-0.0,7868.5124
133,0.0,346.00895,4390.6765,2481.2878,0.0,25.0,260.5533,142.00119,25.0,228.8484,194.3353,25.0,170.30009,289.53533,76.200906,208.09312,214.42696,90.294736,200.99571,275.94743,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,2098.19,6613.6611,-0.0,7679.4632,-0.0,5749.6497,5771.6025,11089.875,-0.0,4336.5609,10650.989,-0.0,7124.5399,-0.0,7057.8171
134,0.0,50.588176,3425.6712,2980.5663,0.0,98.798305,207.40962,156.42825,100.73436,204.27535,181.42537,42.506039,148.07629,193.34315,206.56074,167.57352,109.03888,119.64258,39.191312,280.21246,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,5004.3769,-0.0,-0.0,8250.0073,1367.1011,-0.0,4394.213,9671.6716,1610.8214,-0.0,7104.5493,-0.0,6415.843,-0.0,5914.0829
135,0.0,3022.222,2955.6672,0.0,0.0,115.55194,187.32397,123.63364,49.694476,181.37882,226.49726,54.871322,174.59318,137.86394,101.9371,83.888306,110.46855,150.65824,106.54924,195.34578,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6889.9012,-0.0,3355.6234,-0.0,4755.616,-0.0,2264.9639,7106.4821,-0.0,1413.3038,7199.4397,9.7428973,-0.0,5281.9617
136,0.0,0.0,2666.4651,3432.9625,0.0,64.898078,221.22587,148.10383,25.0,235.74561,242.86876,48.912651,122.45088,175.10331,25.0,183.42227,180.21002,25.0,107.14511,179.69548,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,2295.8676,-0.0,6012.5393,-0.0,2827.9567,-0.0,8749.2706,4020.942,-0.0,4118.3594,-0.0,7293.1147,466.66347,-0.0,5479.5601
137,0.0,139.35214,1233.3024,2318.2255,2994.6447,174.99968,247.12072,231.0613,25.0,304.60809,236.35826,84.209258,224.74912,199.36601,46.982425,70.884677,226.11845,44.335527,191.26056,219.78281,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,4036.7878,-0.0,5581.1823,-0.0,6970.7538,-0.0,4761.1088,5027.7985,8363.7878,-0.0,3995.9273,3035.2525,6963.5391,-0.0,6316.8846
138,0.0,358.3704,3031.3132,2019.7384,1840.4003,43.468941,225.66222,65.707828,88.469647,209.13173,127.31173,38.604446,247.18559,127.91767,126.27269,217.42242,57.336301,62.212414,113.83861,252.83758,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,5996.882,-0.0,7961.3505,2732.728,-0.0,5877.5627,5814.9004,10560.169,-0.0,5073.8246,5701.5709,8511.4709,-0.0,4015.1856,7128.6064
139,0.0,387.96796,1688.4744,3675.0569,1574.5807,41.018129,226.85699,42.806679,185.85365,171.69971,133.68258,140.49954,187.81032,117.41156,181.29892,239.85246,160.1917,35.942837,215.00995,209.23806,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,7267.4804,2082.8383,-0.0,7905.0698,-0.0,6016.9822,5849.2491,11276.95,-0.0,4785.8743,10822.589,-0.0,7659.653,-0.0,7286.3669
140,0.0,192.86449,2085.9334,2047.6531,2496.9476,135.74758,189.64445,186.82454,188.89238,278.85091,48.827688,90.662808,192.89288,171.27681,25.0,174.38632,148.53724,162.06052,255.83812,114.78252,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,4575.0429,-0.0,7148.3985,-0.0,1263.6278,5140.8056,5000.9838,5320.5728,8648.83,4461.8948,4942.4638,-0.0,2144.2032,3311.7091,6628.2876
141,0.0,1923.3352,2663.2844,1509.0003,0.0,187.74391,189.82595,93.411524,92.561487,218.88703,81.946335,97.733504,234.16812,140.38071,25.0,217.37391,233.37619,34.346631,231.40411,143.85206,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,2192.2282,-0.0,1061.0541,4202.9862,-0.0,8716.312,-0.0,2595.6661,2323.3781,8244.6697,-0.0,765.28455,2944.7929,2377.8683,5509.7034
142,0.0,0.0,1676.1813,1562.0723,2433.8067,230.77969,149.41809,62.078407,95.674382,115.98848,160.35021,90.520884,201.91524,133.34155,185.02659,314.71339,133.50231,52.925507,219.10973,169.88713,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,833.19368,-0.0,405.19846,6968.3932,-0.0,1816.4049,-0.0,8132.7101,1541.0367,12.590976,-0.0,6765.1989,-0.0,4009.4376,-0.0
143,0.0,0.0,2117.133,3737.4739,0.0,134.91064,302.03233,140.41292,160.13979,265.022,183.61116,124.36623,221.65439,83.078962,118.6531,196.01243,160.63471,96.00645,162.56515,158.86179,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,1361.0353,-0.0,2826.2548,-0.0,6151.8815,-0.0,1390.2907,8458.4297,-0.0,-0.0,7777.874,1655.2715,-0.0,-0.0,5133.8871
144,0.0,62.674118,3518.2494,2329.1744,577.86699,222.88287,145.90616,52.4147,97.998537,192.27111,32.905258,168.30757,329.46232,99.441215,64.600841,171.03682,137.47246,32.215285,175.25225,250.04563,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,648.98208,7808.4718,-0.0,2157.9105,-0.0,9515.4424,3873.2604,-0.0,6956.798,-0.0,4314.8308,7858.2663,1452.2345,-0.0,5990.8665
145,0.0,291.68099,1297.9189,5488.3981,0.0,177.68902,165.68649,169.79525,174.27121,209.33678,58.042037,94.660864,209.95653,55.589633,144.53912,299.07535,25.0,80.37835,284.18367,70.860497,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,1705.566,8666.8218,-0.0,1773.4159,2928.3927,5618.3369,5451.8587,10785.323,-0.0,4007.1877,5296.7002,8764.0769,-0.0,2906.213,7053.3554
146,0.0,326.63303,3501.7629,2098.6354,1241.0201,180.97923,155.506,109.8068,208.54186,223.84468,80.79666,116.34715,200.58779,138.24084,25.0,322.43624,148.23761,125.00131,263.15717,154.40318,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,1856.6386,6595.6118,-0.0,7348.855,-0.0,5767.7474,5591.064,10289.302,-0.0,5038.3337,9204.6605,-0.0,4370.3072,3758.1984,7104.6264
147,0.0,139.81253,1233.4977,5313.4007,0.0,242.89429,226.33071,50.605557,242.18325,208.85876,92.11128,145.31916,180.77606,138.69504,139.50625,222.12657,111.55566,102.37583,223.0486,193.01513,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,969.64612,8023.8356,2062.8538,-0.0,863.95554,9538.3193,-0.0,10074.016,-0.0,7545.4451,4637.6012,1863.8394,-0.0,3164.5204,6345.428
148,0.0,0.0,1010.9317,4991.2648,0.0,239.32697,156.28114,183.6526,185.73053,225.77923,35.23463,104.22691,243.58345,25.0,166.97943,268.52351,118.2704,124.94008,203.2185,222.27847,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,4799.8705,2075.1407,-0.0,-0.0,4637.5833,-0.0,2104.6572,8715.8055,2264.6474,-0.0,1250.0056,2224.3208,5005.1628,-0.0,5291.4183
149,0.0,0.0,4639.5426,1002.4315,0.0,134.60873,222.38447,47.965169,189.53525,158.59401,96.208746,141.08607,189.25895,31.258933,208.03949,279.49663,282.53177,114.19434,120.26255,79.566117,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5760.0505,-0.0,-0.0,989.68824,-0.0,7839.8004,3088.4301,1504.9287,-0.0,-0.0,3799.3121,-0.0,6786.5519,-0.0
150,0.0,3372.4737,968.65707,1549.9544,0.0,292.539,115.06558,119.44138,163.67657,195.39879,52.299948,168.04192,156.70548,25.0,122.10145,168.35996,25.0,76.200076,163.83176,116.57261,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,4556.1998,-0.0,-0.0,1186.4889,-0.0,8354.9269,-0.0,3907.8952,-0.0,7805.4797,-0.0,5152.8176,-0.0,-0.0,5230.7859
151,0.0,96.471486,1215.1129,5263.4591,0.0,291.44688,151.46105,102.91655,172.78686,145.69502,77.928562,244.43028,245.20773,42.532839,187.53553,173.02593,163.62347,179.22241,307.24368,114.01544,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,729.68137,7932.5134,201.15224,-0.0,7284.577,4040.3958,-0.0,9798.2602,2198.6987,-0.0,9476.6445,2949.198,1411.0018,-0.0,6257.2567
152,0.0,336.16464,1316.7884,5539.6564,0.0,193.25686,84.797535,160.05697,207.91237,184.34568,110.23757,221.55038,239.43227,72.048207,146.68319,249.57293,61.02174,261.81146,140.55412,90.285274,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,5804.7405,-0.0,7774.1785,-0.0,2463.7914,5785.2568,5529.7367,5972.7432,9393.8745,-0.0,5561.7977,8150.3743,-0.0,3913.1373,7205.5087
153,0.0,376.81552,1334.0321,5586.4982,0.0,244.73291,223.40567,181.30746,241.14486,166.96499,89.033003,224.49259,127.3234,25.0,214.45582,262.1582,89.452589,185.36292,205.72129,72.123566,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,7014.5118,3935.5523,2922.8538,-0.0,2766.9844,6006.6976,5713.919,11283.06,-0.0,4743.5193,5746.2315,8487.29,-0.0,3985.8778,7380.4652
154,0.0,198.30605,1258.3101,5380.8026,0.0,248.35781,47.116877,114.15135,270.35088,78.528181,74.066614,262.2836,52.744015,37.438381,164.48309,195.29893,74.196075,205.30547,237.24442,97.067995,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,6222.5145,-0.0,5671.1619,-0.0,1425.1997,9996.7821,-0.0,10487.254,3808.7974,-0.0,4293.7849,8391.4063,-0.0,2171.3285,6666.9909
155,0.0,0.0,1101.459,5093.4492,0.0,233.73846,113.31986,85.04607,184.71973,169.26109,98.80275,216.21919,185.26195,39.293418,195.06972,112.02377,58.307607,237.28219,113.91747,25.0,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,2540.7004,-0.0,6230.5061,-0.0,4462.9027,-0.0,2641.8281,9138.8225,-0.0,850.16892,3822.5764,7543.3971,-0.0,508.31697,5777.1941
156,0.0,632.56003,5262.1361,0.0,0.0,188.63964,122.02908,156.49816,298.02741,78.617764,109.2959,244.30787,89.811683,107.18244,170.4282,244.09117,55.668809,146.59319,175.08775,110.85005,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,4666.2886,-0.0,-0.0,-0.0,6147.1302,-0.0,5159.0706,-0.0,6982.1182,-0.0,5888.9738,-0.0,-0.0,1860.4936,5241.9141
157,0.0,0.0,1106.8143,5097.7821,0.0,176.52833,104.89029,110.76938,206.69198,137.28065,105.4646,219.62979,153.31815,108.81629,255.93262,107.03216,106.7653,301.2414,201.57826,86.29603,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,209.60769,7427.7579,-0.0,-0.0,4624.0601,-0.0,8766.4506,-0.0,1747.1407,8196.0026,3845.7925,339.93146,-0.0,2551.1848,5730.4017
158,0.0,234.70833,1273.7516,5422.7487,0.0,201.42756,70.283522,256.60093,214.44692,107.90484,121.86499,236.37452,25.0,78.801586,267.79646,106.03757,25.0,230.79343,144.03186,73.686668,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,4973.9746,-0.0,2253.5346,6737.4269,-0.0,5273.8807,5047.888,5692.4899,8341.6417,-0.0,8780.3226,-0.0,3929.6745,3565.4701,6830.7796
159,0.0,481.45191,2346.1755,4739.3127,0.0,252.74601,69.997095,173.90067,171.94078,175.47913,225.92031,190.63133,140.5734,134.06263,212.94835,129.74013,143.95802,305.23342,275.7005,193.45049,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,6958.8073,-0.0,8367.6536,3648.9036,-0.0,6385.2232,6229.4434,6780.0008,5071.7689,5517.535,11385.782,-0.0,8327.4212,-0.0,7662.7319
160,0.0,523.87788,2140.0815,5012.2905,0.0,211.69672,77.280749,159.56418,80.534861,67.927844,185.30777,92.914052,28.201276,108.78086,224.70854,181.00498,95.264287,188.28778,38.124413,64.988978,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,7342.6268,-0.0,3559.3359,9180.8372,-0.0,6634.8156,6522.4563,7099.2356,5300.7696,5688.5979,11038.341,-0.0,9677.8777,-0.0,7954.8349
