rank,candidate_id,dataset_index,predicted_probability,predicted_label_at_threshold,hidden_true_label,metallicity_proxy,anisotropy_proxy,n_atoms,n_edges,edge_density
648,CAND_0372,372,0.0502027166201356,0,0,metal-like (graph proxy),g-wave-like medium-confidence,12.0,24.0,0.18181818181818182
649,CAND_0513,513,0.0502027166201356,0,0,insulator-like (graph proxy),g-wave-like medium-confidence,20.0,52.0,0.1368421052631579
650,CAND_0717,717,0.0502027166201356,0,0,metal-like (graph proxy),g-wave-like medium-confidence,8.0,12.0,0.21428571428571427
651,CAND_0084,84,0.0502027166201356,0,0,metal-like (graph proxy),g-wave-like medium-confidence,8.0,4.0,0.07142857142857142
652,CAND_0780,780,0.0502027166201356,0,1,metal-like (graph proxy),g-wave-like medium-confidence,4.0,2.0,0.16666666666666666
653,CAND_0785,785,0.0502027166201356,0,0,metal-like (graph proxy),g-wave-like medium-confidence,10.0,8.0,0.08888888888888889
654,CAND_0312,312,0.0502027166201356,0,0,metal-like (graph proxy),g-wave-like medium-confidence,4.0,4.0,0.3333333333333333
655,CAND_0986,986,0.0502027166201356,0,0,insulator-like (graph proxy),g-wave-like medium-confidence,24.0,74.0,0.13405797101449277
656,CAND_0307,307,0.0502027166201356,0,0,metal-like (graph proxy),g-wave-like medium-confidence,14.0,22.0,0.12087912087912088
657,CAND_0778,778,0.050013774848671484,0,0,metal-like (graph proxy),g-wave-like medium-confidence,4.0,3.0,0.25
658,CAND_0548,548,0.050013774848671484,0,0,insulator-like (graph proxy),g-wave-like medium-confidence,6.0,2.0,0.06666666666666667
659,CAND_0350,350,0.050013774848671484,0,0,metal-like (graph proxy),g-wave-like medium-confidence,10.0,16.0,0.17777777777777778
660,CAND_0059,59,0.050013774848671484,0,0,metal-like (graph proxy),g-wave-like medium-confidence,8.0,16.0,0.2857142857142857
661,CAND_0401,401,0.050013774848671484,0,0,metal-like (graph proxy),g-wave-like medium-confidence,4.0,2.0,0.16666666666666666
662,CAND_0638,638,0.050013774848671484,0,0,metal-like (graph proxy),g-wave-like medium-confidence,14.0,30.0,0.16483516483516483
663,CAND_0614,614,0.049825506870547286,0,0,insulator-like (graph proxy),g-wave-like medium-confidence,10.0,8.0,0.08888888888888889
664,CAND_0834,834,0.049825506870547286,0,0,metal-like (graph proxy),g-wave-like medium-confidence,18.0,32.0,0.10457516339869281
665,CAND_0429,429,0.049825506870547286,0,0,insulator-like (graph proxy),g-wave-like medium-confidence,4.0,2.0,0.16666666666666666
666,CAND_0437,437,0.049825506870547286,0,0,metal-like (graph proxy),g-wave-like medium-confidence,10.0,12.0,0.13333333333333333
667,CAND_0908,908,0.049825506870547286,0,0,metal-like (graph proxy),g-wave-like medium-confidence,10.0,20.0,0.2222222222222222
668,CAND_0519,519,0.049825506870547286,0,0,metal-like (graph proxy),g-wave-like medium-confidence,10.0,6.0,0.06666666666666667
669,CAND_0977,977,0.049825506870547286,0,0,insulator-like (graph proxy),g-wave-like medium-confidence,14.0,10.0,0.054945054945054944
670,CAND_0679,679,0.049825506870547286,0,0,metal-like (graph proxy),g-wave-like medium-confidence,6.0,2.0,0.06666666666666667
671,CAND_0987,987,0.049825506870547286,0,0,insulator-like (graph proxy),g-wave-like medium-confidence,6.0,2.0,0.06666666666666667
672,CAND_0317,317,0.049825506870547286,0,1,insulator-like (graph proxy),g-wave-like medium-confidence,16.0,26.0,0.10833333333333334
673,CAND_0726,726,0.049825506870547286,0,0,metal-like (graph proxy),g-wave-like medium-confidence,8.0,6.0,0.10714285714285714
674,CAND_0005,5,0.049825506870547286,0,0,insulator-like (graph proxy),g-wave-like medium-confidence,24.0,82.0,0.14855072463768115
675,CAND_0716,716,0.04963791056331906,0,1,metal-like (graph proxy),i-wave-like low-confidence,6.0,2.0,0.06666666666666667
676,CAND_0329,329,0.04963791056331906,0,0,metal-like (graph proxy),i-wave-like low-confidence,4.0,2.0,0.16666666666666666
677,CAND_0135,135,0.04963791056331906,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,2.0,0.06666666666666667
678,CAND_0551,551,0.04963791056331906,0,0,insulator-like (graph proxy),i-wave-like low-confidence,4.0,2.0,0.16666666666666666
679,CAND_0075,75,0.04963791056331906,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,10.0,0.3333333333333333
680,CAND_0914,914,0.04963791056331906,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,2.0,0.06666666666666667
681,CAND_0037,37,0.04963791056331906,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,6.0,0.2
682,CAND_0972,972,0.04963791056331906,0,0,metal-like (graph proxy),i-wave-like low-confidence,4.0,2.0,0.16666666666666666
683,CAND_0943,943,0.04963791056331906,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,2.0,0.03571428571428571
684,CAND_0732,732,0.04963791056331906,0,0,metal-like (graph proxy),i-wave-like low-confidence,8.0,10.0,0.17857142857142858
685,CAND_0314,314,0.04963791056331906,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,2.0,0.022222222222222223
686,CAND_0334,334,0.049450983809113926,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,6.0,0.06666666666666667
687,CAND_0237,237,0.049450983809113926,0,0,metal-like (graph proxy),i-wave-like low-confidence,24.0,116.0,0.21014492753623187
688,CAND_0665,665,0.049450983809113926,0,0,insulator-like (graph proxy),i-wave-like low-confidence,4.0,1.0,0.08333333333333333
689,CAND_0769,769,0.049450983809113926,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
690,CAND_0623,623,0.049450983809113926,0,1,metal-like (graph proxy),i-wave-like low-confidence,10.0,12.0,0.13333333333333333
691,CAND_0891,891,0.049450983809113926,0,0,metal-like (graph proxy),i-wave-like low-confidence,14.0,20.0,0.10989010989010989
692,CAND_0919,919,0.049450983809113926,0,0,insulator-like (graph proxy),i-wave-like low-confidence,20.0,34.0,0.08947368421052632
693,CAND_0944,944,0.049450983809113926,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,10.0,0.17857142857142858
694,CAND_0019,19,0.049450983809113926,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
695,CAND_0511,511,0.049450983809113926,0,0,metal-like (graph proxy),i-wave-like low-confidence,8.0,12.0,0.21428571428571427
696,CAND_0278,278,0.049450983809113926,0,0,metal-like (graph proxy),i-wave-like low-confidence,8.0,6.0,0.10714285714285714
697,CAND_0643,643,0.049450983809113926,0,0,metal-like (graph proxy),i-wave-like low-confidence,10.0,8.0,0.08888888888888889
698,CAND_0124,124,0.049450983809113926,0,0,insulator-like (graph proxy),i-wave-like low-confidence,20.0,40.0,0.10526315789473684
699,CAND_0874,874,0.049450983809113926,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,8.0,0.14285714285714285
700,CAND_0884,884,0.049450983809113926,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
701,CAND_0097,97,0.049450983809113926,0,0,metal-like (graph proxy),i-wave-like low-confidence,14.0,24.0,0.13186813186813187
702,CAND_0710,710,0.049264724494636945,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,8.0,0.08888888888888889
703,CAND_0567,567,0.049264724494636945,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,8.0,0.14285714285714285
704,CAND_0194,194,0.049264724494636945,0,0,metal-like (graph proxy),i-wave-like low-confidence,20.0,52.0,0.1368421052631579
705,CAND_0287,287,0.049079130511178036,0,0,metal-like (graph proxy),i-wave-like low-confidence,8.0,8.0,0.14285714285714285
706,CAND_0209,209,0.049079130511178036,0,0,metal-like (graph proxy),i-wave-like low-confidence,12.0,4.0,0.030303030303030304
707,CAND_0060,60,0.049079130511178036,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,8.0,0.08888888888888889
708,CAND_0687,687,0.049079130511178036,0,0,metal-like (graph proxy),i-wave-like low-confidence,10.0,12.0,0.13333333333333333
709,CAND_0662,662,0.049079130511178036,0,0,metal-like (graph proxy),i-wave-like low-confidence,12.0,28.0,0.21212121212121213
710,CAND_0933,933,0.049079130511178036,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,2.0,0.06666666666666667
711,CAND_0942,942,0.049079130511178036,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,6.0,0.2
712,CAND_0447,447,0.04889419975461844,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,4.0,0.07142857142857142
713,CAND_0686,686,0.04889419975461844,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
714,CAND_0342,342,0.04889419975461844,0,1,insulator-like (graph proxy),i-wave-like low-confidence,6.0,2.0,0.06666666666666667
715,CAND_0091,91,0.04889419975461844,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
716,CAND_0791,791,0.04889419975461844,0,0,metal-like (graph proxy),i-wave-like low-confidence,20.0,48.0,0.12631578947368421
717,CAND_0225,225,0.04889419975461844,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
718,CAND_0784,784,0.048709930125437395,0,0,metal-like (graph proxy),i-wave-like low-confidence,20.0,68.0,0.17894736842105263
719,CAND_0493,493,0.048709930125437395,0,0,metal-like (graph proxy),i-wave-like low-confidence,8.0,2.0,0.03571428571428571
720,CAND_0306,306,0.048709930125437395,0,0,metal-like (graph proxy),i-wave-like low-confidence,8.0,4.0,0.07142857142857142
721,CAND_0478,478,0.048709930125437395,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,10.0,0.1111111111111111
722,CAND_0166,166,0.048709930125437395,0,0,insulator-like (graph proxy),i-wave-like low-confidence,12.0,12.0,0.09090909090909091
723,CAND_0803,803,0.048709930125437395,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,8.0,0.14285714285714285
724,CAND_0526,526,0.048709930125437395,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,10.0,0.17857142857142858
725,CAND_0664,664,0.04852631952871822,0,0,insulator-like (graph proxy),i-wave-like low-confidence,12.0,20.0,0.15151515151515152
726,CAND_0805,805,0.04852631952871822,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,5.0,0.16666666666666666
727,CAND_0365,365,0.04852631952871822,0,0,metal-like (graph proxy),i-wave-like low-confidence,12.0,10.0,0.07575757575757576
728,CAND_0377,377,0.04852631952871822,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,4.0,0.07142857142857142
729,CAND_0270,270,0.04852631952871822,0,0,insulator-like (graph proxy),i-wave-like low-confidence,4.0,4.0,0.3333333333333333
730,CAND_0354,354,0.04852631952871822,0,1,metal-like (graph proxy),i-wave-like low-confidence,14.0,18.0,0.0989010989010989
731,CAND_0700,700,0.04852631952871822,0,0,insulator-like (graph proxy),i-wave-like low-confidence,16.0,20.0,0.08333333333333333
732,CAND_0197,197,0.048343365874154644,0,0,metal-like (graph proxy),i-wave-like low-confidence,10.0,14.0,0.15555555555555556
733,CAND_0924,924,0.048343365874154644,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
734,CAND_0132,132,0.048343365874154644,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,4.0,0.07142857142857142
735,CAND_0888,888,0.048343365874154644,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,6.0,0.2
736,CAND_0438,438,0.048343365874154644,0,0,insulator-like (graph proxy),i-wave-like low-confidence,14.0,28.0,0.15384615384615385
737,CAND_0302,302,0.048343365874154644,0,0,metal-like (graph proxy),i-wave-like low-confidence,10.0,4.0,0.044444444444444446
738,CAND_0721,721,0.048343365874154644,0,0,insulator-like (graph proxy),i-wave-like low-confidence,16.0,18.0,0.075
739,CAND_0338,338,0.048343365874154644,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,4.0,0.07142857142857142
740,CAND_0938,938,0.048343365874154644,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,6.0,0.10714285714285714
741,CAND_0750,750,0.04816106707605661,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,2.0,0.03571428571428571
742,CAND_0537,537,0.04816106707605661,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,8.0,0.08888888888888889
743,CAND_0585,585,0.04816106707605661,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,8.0,0.14285714285714285
744,CAND_0828,828,0.04816106707605661,0,0,insulator-like (graph proxy),i-wave-like low-confidence,18.0,22.0,0.0718954248366013
745,CAND_0801,801,0.04797942105335621,0,0,metal-like (graph proxy),i-wave-like low-confidence,14.0,20.0,0.10989010989010989
746,CAND_0465,465,0.04797942105335621,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,2.0,0.06666666666666667
747,CAND_0458,458,0.04797942105335621,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,6.0,0.10714285714285714
748,CAND_0879,879,0.04797942105335621,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,6.0,0.06666666666666667
749,CAND_0195,195,0.04797942105335621,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,6.0,0.10714285714285714
750,CAND_0066,66,0.04797942105335621,0,0,metal-like (graph proxy),i-wave-like low-confidence,8.0,4.0,0.07142857142857142
751,CAND_0472,472,0.04797942105335621,0,0,insulator-like (graph proxy),i-wave-like low-confidence,18.0,28.0,0.0915032679738562
752,CAND_0774,774,0.04797942105335621,0,0,insulator-like (graph proxy),i-wave-like low-confidence,14.0,32.0,0.17582417582417584
753,CAND_0832,832,0.04797942105335621,0,0,metal-like (graph proxy),i-wave-like low-confidence,4.0,2.0,0.16666666666666666
754,CAND_0343,343,0.04797942105335621,0,0,insulator-like (graph proxy),i-wave-like low-confidence,12.0,20.0,0.15151515151515152
755,CAND_0009,9,0.04797942105335621,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,4.0,0.044444444444444446
756,CAND_0720,720,0.04779842572961322,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,2.0,0.06666666666666667
757,CAND_0802,802,0.04779842572961322,0,0,insulator-like (graph proxy),i-wave-like low-confidence,14.0,18.0,0.0989010989010989
758,CAND_0391,391,0.04779842572961322,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,4.0,0.07142857142857142
759,CAND_0670,670,0.04779842572961322,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,4.0,0.07142857142857142
760,CAND_0063,63,0.04779842572961322,0,0,insulator-like (graph proxy),i-wave-like low-confidence,24.0,78.0,0.14130434782608695
761,CAND_0012,12,0.04779842572961322,0,1,metal-like (graph proxy),i-wave-like low-confidence,4.0,8.0,0.6666666666666666
762,CAND_0089,89,0.04779842572961322,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,4.0,0.07142857142857142
763,CAND_0826,826,0.04779842572961322,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,2.0,0.06666666666666667
764,CAND_0698,698,0.04779842572961322,0,0,metal-like (graph proxy),i-wave-like low-confidence,8.0,6.0,0.10714285714285714
765,CAND_0605,605,0.04779842572961322,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,6.0,0.2
766,CAND_0178,178,0.04779842572961322,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,2.0,0.03571428571428571
767,CAND_0589,589,0.04779842572961322,0,0,metal-like (graph proxy),i-wave-like low-confidence,24.0,54.0,0.09782608695652174
768,CAND_0569,569,0.047618079033020684,0,0,insulator-like (graph proxy),i-wave-like low-confidence,16.0,16.0,0.06666666666666667
769,CAND_0235,235,0.047618079033020684,0,0,metal-like (graph proxy),i-wave-like low-confidence,4.0,4.0,0.3333333333333333
770,CAND_0881,881,0.047618079033020684,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,2.0,0.06666666666666667
771,CAND_0694,694,0.047618079033020684,0,0,metal-like (graph proxy),i-wave-like low-confidence,16.0,28.0,0.11666666666666667
772,CAND_0926,926,0.047618079033020684,0,0,metal-like (graph proxy),i-wave-like low-confidence,8.0,2.0,0.03571428571428571
773,CAND_0632,632,0.047618079033020684,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,6.0,0.2
774,CAND_0096,96,0.047618079033020684,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,4.0,0.044444444444444446
775,CAND_0064,64,0.047618079033020684,0,0,insulator-like (graph proxy),i-wave-like low-confidence,4.0,2.0,0.16666666666666666
776,CAND_0323,323,0.04743837889641012,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,2.0,0.06666666666666667
777,CAND_0040,40,0.04743837889641012,0,0,insulator-like (graph proxy),i-wave-like low-confidence,12.0,6.0,0.045454545454545456
778,CAND_0366,366,0.04743837889641012,0,0,insulator-like (graph proxy),i-wave-like low-confidence,20.0,32.0,0.08421052631578947
779,CAND_0652,652,0.04743837889641012,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,8.0,0.26666666666666666
780,CAND_0015,15,0.04743837889641012,0,0,metal-like (graph proxy),i-wave-like low-confidence,8.0,8.0,0.14285714285714285
781,CAND_0547,547,0.04743837889641012,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,2.0,0.06666666666666667
782,CAND_0471,471,0.04743837889641012,0,0,insulator-like (graph proxy),i-wave-like low-confidence,12.0,18.0,0.13636363636363635
783,CAND_0026,26,0.04725932325725681,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
784,CAND_0699,699,0.04725932325725681,0,0,metal-like (graph proxy),i-wave-like low-confidence,18.0,26.0,0.08496732026143791
785,CAND_0261,261,0.04725932325725681,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,6.0,0.2
786,CAND_0131,131,0.04725932325725681,0,0,insulator-like (graph proxy),i-wave-like low-confidence,4.0,2.0,0.16666666666666666
787,CAND_0093,93,0.04725932325725681,0,0,insulator-like (graph proxy),i-wave-like low-confidence,4.0,2.0,0.16666666666666666
788,CAND_0071,71,0.04725932325725681,0,0,metal-like (graph proxy),i-wave-like low-confidence,4.0,2.0,0.16666666666666666
789,CAND_0741,741,0.04725932325725681,0,0,insulator-like (graph proxy),i-wave-like low-confidence,14.0,22.0,0.12087912087912088
790,CAND_0725,725,0.047080910057684666,0,1,metal-like (graph proxy),i-wave-like low-confidence,4.0,4.0,0.3333333333333333
791,CAND_0736,736,0.047080910057684666,0,0,metal-like (graph proxy),i-wave-like low-confidence,18.0,72.0,0.23529411764705882
792,CAND_0830,830,0.047080910057684666,0,0,metal-like (graph proxy),i-wave-like low-confidence,16.0,28.0,0.11666666666666667
793,CAND_0206,206,0.047080910057684666,0,0,insulator-like (graph proxy),i-wave-like low-confidence,16.0,32.0,0.13333333333333333
794,CAND_0226,226,0.047080910057684666,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
795,CAND_0606,606,0.047080910057684666,0,0,metal-like (graph proxy),i-wave-like low-confidence,10.0,6.0,0.06666666666666667
796,CAND_0065,65,0.046903137244471226,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,6.0,0.2
797,CAND_0050,50,0.046903137244471226,0,0,metal-like (graph proxy),i-wave-like low-confidence,14.0,26.0,0.14285714285714285
798,CAND_0373,373,0.046903137244471226,0,1,insulator-like (graph proxy),i-wave-like low-confidence,12.0,8.0,0.06060606060606061
799,CAND_0175,175,0.046903137244471226,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
800,CAND_0449,449,0.046903137244471226,0,0,metal-like (graph proxy),i-wave-like low-confidence,10.0,18.0,0.2
801,CAND_0923,923,0.046903137244471226,0,0,metal-like (graph proxy),i-wave-like low-confidence,16.0,32.0,0.13333333333333333
802,CAND_0189,189,0.0467260027690522,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,4.0,0.07142857142857142
803,CAND_0277,277,0.0467260027690522,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,10.0,0.17857142857142858
804,CAND_0702,702,0.0467260027690522,0,0,insulator-like (graph proxy),i-wave-like low-confidence,20.0,60.0,0.15789473684210525
805,CAND_0243,243,0.0467260027690522,0,0,metal-like (graph proxy),i-wave-like low-confidence,16.0,30.0,0.125
806,CAND_0647,647,0.0467260027690522,0,0,metal-like (graph proxy),i-wave-like low-confidence,8.0,8.0,0.14285714285714285
807,CAND_0134,134,0.0467260027690522,0,0,metal-like (graph proxy),i-wave-like low-confidence,12.0,16.0,0.12121212121212122
808,CAND_0020,20,0.0467260027690522,0,0,insulator-like (graph proxy),i-wave-like low-confidence,14.0,20.0,0.10989010989010989
809,CAND_0535,535,0.046549504587526144,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,2.0,0.06666666666666667
810,CAND_0775,775,0.046549504587526144,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,6.0,0.2
811,CAND_0575,575,0.046549504587526144,0,1,metal-like (graph proxy),i-wave-like low-confidence,6.0,2.0,0.06666666666666667
812,CAND_0563,563,0.046549504587526144,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,6.0,0.10714285714285714
813,CAND_0426,426,0.04637364066065873,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,4.0,0.044444444444444446
814,CAND_0799,799,0.04637364066065873,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
815,CAND_0787,787,0.04637364066065873,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
816,CAND_0910,910,0.04637364066065873,0,0,insulator-like (graph proxy),i-wave-like low-confidence,24.0,54.0,0.09782608695652174
817,CAND_0598,598,0.04637364066065873,0,0,metal-like (graph proxy),i-wave-like low-confidence,8.0,8.0,0.14285714285714285
818,CAND_0017,17,0.0461984089538871,0,0,insulator-like (graph proxy),i-wave-like low-confidence,24.0,62.0,0.11231884057971014
819,CAND_0085,85,0.0461984089538871,0,0,metal-like (graph proxy),i-wave-like low-confidence,12.0,4.0,0.030303030303030304
820,CAND_0597,597,0.0461984089538871,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,10.0,0.17857142857142858
821,CAND_0158,158,0.0461984089538871,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,4.0,0.044444444444444446
822,CAND_0423,423,0.0461984089538871,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,2.0,0.06666666666666667
823,CAND_0876,876,0.0461984089538871,0,0,metal-like (graph proxy),i-wave-like low-confidence,12.0,16.0,0.12121212121212122
824,CAND_0362,362,0.046023807437323816,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,14.0,0.4666666666666667
825,CAND_0572,572,0.046023807437323816,0,0,metal-like (graph proxy),i-wave-like low-confidence,10.0,20.0,0.2222222222222222
826,CAND_0695,695,0.046023807437323816,0,0,metal-like (graph proxy),i-wave-like low-confidence,4.0,3.0,0.25
827,CAND_0434,434,0.046023807437323816,0,0,metal-like (graph proxy),i-wave-like low-confidence,4.0,3.0,0.25
828,CAND_0915,915,0.046023807437323816,0,0,metal-like (graph proxy),i-wave-like low-confidence,10.0,12.0,0.13333333333333333
829,CAND_0822,822,0.046023807437323816,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
830,CAND_0630,630,0.04584983408576094,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,8.0,0.26666666666666666
831,CAND_0208,208,0.04584983408576094,0,0,insulator-like (graph proxy),i-wave-like low-confidence,12.0,10.0,0.07575757575757576
832,CAND_0300,300,0.04584983408576094,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
833,CAND_0461,461,0.04584983408576094,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,6.0,0.06666666666666667
834,CAND_0167,167,0.04584983408576094,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,2.0,0.022222222222222223
835,CAND_0320,320,0.04584983408576094,0,0,insulator-like (graph proxy),i-wave-like low-confidence,16.0,12.0,0.05
836,CAND_0559,559,0.0456764868786737,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,2.0,0.03571428571428571
837,CAND_0186,186,0.0456764868786737,0,0,insulator-like (graph proxy),i-wave-like low-confidence,14.0,16.0,0.08791208791208792
838,CAND_0514,514,0.0456764868786737,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
839,CAND_0718,718,0.045503763800224216,0,0,insulator-like (graph proxy),i-wave-like low-confidence,20.0,40.0,0.10526315789473684
840,CAND_0728,728,0.045503763800224216,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,6.0,0.10714285714285714
841,CAND_0381,381,0.045503763800224216,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,12.0,0.4
842,CAND_0454,454,0.045503763800224216,0,0,metal-like (graph proxy),i-wave-like low-confidence,10.0,10.0,0.1111111111111111
843,CAND_0125,125,0.045503763800224216,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,4.0,0.07142857142857142
844,CAND_0854,854,0.045503763800224216,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
845,CAND_0639,639,0.045503763800224216,0,0,metal-like (graph proxy),i-wave-like low-confidence,14.0,34.0,0.18681318681318682
846,CAND_0400,400,0.04533166283926496,0,0,metal-like (graph proxy),i-wave-like low-confidence,4.0,3.0,0.25
847,CAND_0191,191,0.04533166283926496,0,0,metal-like (graph proxy),i-wave-like low-confidence,10.0,8.0,0.08888888888888889
848,CAND_0829,829,0.04533166283926496,0,0,insulator-like (graph proxy),i-wave-like low-confidence,4.0,2.0,0.16666666666666666
849,CAND_0724,724,0.04533166283926496,0,0,insulator-like (graph proxy),i-wave-like low-confidence,12.0,10.0,0.07575757575757576
850,CAND_0336,336,0.04516018198934206,0,0,metal-like (graph proxy),i-wave-like low-confidence,18.0,42.0,0.13725490196078433
851,CAND_0289,289,0.04516018198934206,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,6.0,0.10714285714285714
852,CAND_0798,798,0.04516018198934206,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,6.0,0.2
853,CAND_0318,318,0.04516018198934206,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
854,CAND_0204,204,0.04516018198934206,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,8.0,0.26666666666666666
855,CAND_0592,592,0.04516018198934206,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,6.0,0.2
856,CAND_0359,359,0.04516018198934206,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,2.0,0.06666666666666667
857,CAND_0196,196,0.04516018198934206,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
858,CAND_0889,889,0.044989319248698645,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,10.0,0.17857142857142858
859,CAND_0939,939,0.044989319248698645,0,0,metal-like (graph proxy),i-wave-like low-confidence,8.0,8.0,0.14285714285714285
860,CAND_0989,989,0.044989319248698645,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,2.0,0.022222222222222223
861,CAND_0904,904,0.0448190726202778,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
862,CAND_0077,77,0.0448190726202778,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,2.0,0.03571428571428571
863,CAND_0319,319,0.0448190726202778,0,1,metal-like (graph proxy),i-wave-like low-confidence,8.0,12.0,0.21428571428571427
