group,subset,N,d,r,kind,n_shots,fidelity,fidelity_std,n_correct,estimator,n_matched_keys
N_scan_depth12,N32_d12_XEB,32,12,32,XEB,20,0.570320513272534,0.292910660242732,,XEB,20.0
N_scan_depth12,N32_d12_XEB,32,12,33,XEB,20,0.3355003419268072,0.239231053623654,,XEB,20.0
N_scan_depth12,N32_d12_XEB,32,12,34,XEB,20,0.8936958408262492,0.2690094517263075,,XEB,20.0
N_scan_depth12,N32_d12_XEB,32,12,35,XEB,20,0.7450352812898438,0.2699124349433217,,XEB,20.0
N_scan_depth12,N32_d12_XEB,32,12,36,XEB,20,0.026455053689460994,0.2071619700139544,,XEB,20.0
N_scan_depth12,N32_d12_XEB,32,12,37,XEB,20,0.45665096926485726,0.27034241786559216,,XEB,20.0
N_scan_depth12,N32_d12_XEB,32,12,38,XEB,20,0.7928568388737243,0.3583856771055003,,XEB,20.0
N_scan_depth12,N32_d12_XEB,32,12,39,XEB,20,0.5796046371713963,0.24237967034844,,XEB,20.0
N_scan_depth12,N32_d12_XEB,32,12,3,XEB,20,0.7651763254339456,0.3332143973399741,,XEB,20.0
N_scan_depth12,N32_d12_XEB,32,12,40,XEB,20,0.727730576268734,0.30139221248853987,,XEB,20.0
N_scan_depth12,N32_d12_XEB,32,12,41,XEB,20,0.13659301484062913,0.24747499562391753,,XEB,20.0
N_scan_depth12,N32_d12_XEB,32,12,42,XEB,20,0.32164157513297487,0.26624903100974134,,XEB,20.0
N_scan_depth12,N32_d12_XEB,32,12,43,XEB,20,0.10487699493767866,0.23355236079688102,,XEB,20.0
N_scan_depth12,N32_d12_XEB,32,12,44,XEB,20,0.26935169441687234,0.21841476683502623,,XEB,20.0
N_scan_depth12,N32_d12_XEB,32,12,45,XEB,20,0.7856984247362462,0.30794096516116504,,XEB,20.0
N_scan_depth12,N32_d12_XEB,32,12,46,XEB,20,1.3588350064777543,0.3268945892101543,,XEB,20.0
N_scan_depth12,N32_d12_XEB,32,12,47,XEB,20,0.5328893338646652,0.2285570788150997,,XEB,20.0
N_scan_depth12,N32_d12_XEB,32,12,48,XEB,20,0.44563993592399775,0.22532340230278114,,XEB,20.0
N_scan_depth12,N32_d12_XEB,32,12,49,XEB,20,0.7924648174359905,0.36576917939938813,,XEB,20.0
N_scan_depth12,N32_d12_XEB,32,12,4,XEB,20,0.06834137589214406,0.25324746342504456,,XEB,20.0
N_scan_depth12,N32_d12_XEB,32,12,50,XEB,20,0.10444036576899496,0.2280970845227833,,XEB,20.0
N_scan_depth12,N32_d12_XEB,32,12,5,XEB,20,0.6177310046422921,0.29506762885924864,,XEB,20.0
N_scan_depth12,N32_d12_XEB,32,12,6,XEB,20,1.1137108295423706,0.31419112873208976,,XEB,20.0
N_scan_depth12,N32_d12_XEB,32,12,7,XEB,20,0.2250305144071043,0.19132448564859578,,XEB,20.0
N_scan_depth12,N32_d12_XEB,32,12,8,XEB,20,0.5124011735021257,0.24033821241332354,,XEB,20.0
N_scan_depth12,N32_d12_XEB,32,12,9,XEB,20,0.8255226322051956,0.3171093194050381,,XEB,20.0
N_scan_depth12,N32_d16_Transport_1QRB,32,16,10,Transport_1QRB,10,0.8,0.1291704106790522,8.0,Transport_1QRB,
N_scan_depth12,N32_d16_Transport_1QRB,32,16,1,Transport_1QRB,10,1.0,0.0,10.0,Transport_1QRB,
N_scan_depth12,N32_d16_Transport_1QRB,32,16,2,Transport_1QRB,10,0.8,0.12611191146840262,8.0,Transport_1QRB,
N_scan_depth12,N32_d16_Transport_1QRB,32,16,3,Transport_1QRB,10,0.9,0.09875217461905328,9.0,Transport_1QRB,
N_scan_depth12,N32_d16_Transport_1QRB,32,16,4,Transport_1QRB,10,0.8,0.12593589579563824,8.0,Transport_1QRB,
N_scan_depth12,N32_d16_Transport_1QRB,32,16,5,Transport_1QRB,10,0.9,0.09334057243483383,9.0,Transport_1QRB,
N_scan_depth12,N32_d16_Transport_1QRB,32,16,6,Transport_1QRB,10,0.8,0.12878701835237938,8.0,Transport_1QRB,
N_scan_depth12,N32_d16_Transport_1QRB,32,16,7,Transport_1QRB,10,1.0,0.0,10.0,Transport_1QRB,
N_scan_depth12,N32_d16_Transport_1QRB,32,16,8,Transport_1QRB,10,1.0,0.0,10.0,Transport_1QRB,
N_scan_depth12,N32_d16_Transport_1QRB,32,16,9,Transport_1QRB,10,0.8,0.12579751593340396,8.0,Transport_1QRB,
N_scan_depth12,N32_d32_Transport_1QRB,32,32,10,Transport_1QRB,10,0.7,0.14460951528828217,7.0,Transport_1QRB,
N_scan_depth12,N32_d32_Transport_1QRB,32,32,1,Transport_1QRB,10,0.7,0.14685218951573573,7.0,Transport_1QRB,
N_scan_depth12,N32_d32_Transport_1QRB,32,32,2,Transport_1QRB,10,0.6,0.15084997751314289,6.0,Transport_1QRB,
N_scan_depth12,N32_d32_Transport_1QRB,32,32,3,Transport_1QRB,10,0.7,0.14110545967733054,7.0,Transport_1QRB,
N_scan_depth12,N32_d32_Transport_1QRB,32,32,4,Transport_1QRB,10,0.7,0.14725975497546992,7.0,Transport_1QRB,
N_scan_depth12,N32_d32_Transport_1QRB,32,32,5,Transport_1QRB,10,0.5,0.15258585269428632,5.0,Transport_1QRB,
N_scan_depth12,N32_d32_Transport_1QRB,32,32,6,Transport_1QRB,10,0.8,0.1256204222668054,8.0,Transport_1QRB,
N_scan_depth12,N32_d32_Transport_1QRB,32,32,7,Transport_1QRB,10,0.9,0.0929671064564391,9.0,Transport_1QRB,
N_scan_depth12,N32_d32_Transport_1QRB,32,32,8,Transport_1QRB,10,0.6,0.1564289935722596,6.0,Transport_1QRB,
N_scan_depth12,N32_d32_Transport_1QRB,32,32,9,Transport_1QRB,10,0.6,0.15464043346959314,6.0,Transport_1QRB,
N_scan_depth12,N32_d48_Transport_1QRB,32,48,10,Transport_1QRB,10,0.5,0.1620947707815237,5.0,Transport_1QRB,
N_scan_depth12,N32_d48_Transport_1QRB,32,48,1,Transport_1QRB,10,0.7,0.14619689987661685,7.0,Transport_1QRB,
N_scan_depth12,N32_d48_Transport_1QRB,32,48,2,Transport_1QRB,10,0.8,0.12411653763667,8.0,Transport_1QRB,
N_scan_depth12,N32_d48_Transport_1QRB,32,48,3,Transport_1QRB,10,0.6,0.15444922973121156,6.0,Transport_1QRB,
N_scan_depth12,N32_d48_Transport_1QRB,32,48,4,Transport_1QRB,10,0.4,0.15561814485145042,4.0,Transport_1QRB,
N_scan_depth12,N32_d48_Transport_1QRB,32,48,5,Transport_1QRB,10,0.5,0.15653901898397238,5.0,Transport_1QRB,
N_scan_depth12,N32_d48_Transport_1QRB,32,48,6,Transport_1QRB,10,0.5,0.16648611842321157,5.0,Transport_1QRB,
N_scan_depth12,N32_d48_Transport_1QRB,32,48,7,Transport_1QRB,10,0.5,0.16209313429070393,5.0,Transport_1QRB,
N_scan_depth12,N32_d48_Transport_1QRB,32,48,8,Transport_1QRB,10,0.6,0.15431825596514537,6.0,Transport_1QRB,
N_scan_depth12,N32_d48_Transport_1QRB,32,48,9,Transport_1QRB,10,0.5,0.15335500564949864,5.0,Transport_1QRB,
N_scan_depth12,N32_d4_Transport_1QRB,32,4,10,Transport_1QRB,10,0.9,0.0953509402250539,9.0,Transport_1QRB,
N_scan_depth12,N32_d4_Transport_1QRB,32,4,1,Transport_1QRB,10,1.0,0.0,10.0,Transport_1QRB,
N_scan_depth12,N32_d4_Transport_1QRB,32,4,2,Transport_1QRB,10,0.8,0.13001266589564764,8.0,Transport_1QRB,
N_scan_depth12,N32_d4_Transport_1QRB,32,4,3,Transport_1QRB,10,1.0,0.0,10.0,Transport_1QRB,
N_scan_depth12,N32_d4_Transport_1QRB,32,4,4,Transport_1QRB,10,1.0,0.0,10.0,Transport_1QRB,
N_scan_depth12,N32_d4_Transport_1QRB,32,4,5,Transport_1QRB,10,1.0,0.0,10.0,Transport_1QRB,
N_scan_depth12,N32_d4_Transport_1QRB,32,4,6,Transport_1QRB,10,0.9,0.09383797507174568,9.0,Transport_1QRB,
N_scan_depth12,N32_d4_Transport_1QRB,32,4,7,Transport_1QRB,10,1.0,0.0,10.0,Transport_1QRB,
N_scan_depth12,N32_d4_Transport_1QRB,32,4,8,Transport_1QRB,10,1.0,0.0,10.0,Transport_1QRB,
N_scan_depth12,N32_d4_Transport_1QRB,32,4,9,Transport_1QRB,10,1.0,0.0,10.0,Transport_1QRB,
N_scan_depth12,N32_d64_Transport_1QRB,32,64,10,Transport_1QRB,10,0.4,0.15281145683927413,4.0,Transport_1QRB,
N_scan_depth12,N32_d64_Transport_1QRB,32,64,1,Transport_1QRB,10,0.7,0.13981164936190868,7.0,Transport_1QRB,
N_scan_depth12,N32_d64_Transport_1QRB,32,64,2,Transport_1QRB,10,0.3,0.1453832737844911,3.0,Transport_1QRB,
N_scan_depth12,N32_d64_Transport_1QRB,32,64,3,Transport_1QRB,10,0.5,0.16366473702708884,5.0,Transport_1QRB,
N_scan_depth12,N32_d64_Transport_1QRB,32,64,4,Transport_1QRB,10,0.8,0.12769516849143533,8.0,Transport_1QRB,
N_scan_depth12,N32_d64_Transport_1QRB,32,64,5,Transport_1QRB,10,0.7,0.14589474039620237,7.0,Transport_1QRB,
N_scan_depth12,N32_d64_Transport_1QRB,32,64,6,Transport_1QRB,10,0.5,0.1668148290386295,5.0,Transport_1QRB,
N_scan_depth12,N32_d64_Transport_1QRB,32,64,7,Transport_1QRB,10,0.7,0.14207806366985784,7.0,Transport_1QRB,
N_scan_depth12,N32_d64_Transport_1QRB,32,64,8,Transport_1QRB,10,0.5,0.15939572452546208,5.0,Transport_1QRB,
N_scan_depth12,N32_d64_Transport_1QRB,32,64,9,Transport_1QRB,10,0.4,0.15310781169490342,4.0,Transport_1QRB,
N_scan_depth12,N32_d96_Transport_1QRB,32,96,10,Transport_1QRB,10,0.3,0.144674429982256,3.0,Transport_1QRB,
N_scan_depth12,N32_d96_Transport_1QRB,32,96,1,Transport_1QRB,10,0.2,0.12500214212378738,2.0,Transport_1QRB,
N_scan_depth12,N32_d96_Transport_1QRB,32,96,2,Transport_1QRB,10,0.2,0.12630674326176491,2.0,Transport_1QRB,
N_scan_depth12,N32_d96_Transport_1QRB,32,96,3,Transport_1QRB,10,0.2,0.12593593553811344,2.0,Transport_1QRB,
N_scan_depth12,N32_d96_Transport_1QRB,32,96,4,Transport_1QRB,10,0.4,0.1540888814398475,4.0,Transport_1QRB,
N_scan_depth12,N32_d96_Transport_1QRB,32,96,5,Transport_1QRB,10,0.3,0.14347576553305194,3.0,Transport_1QRB,
N_scan_depth12,N32_d96_Transport_1QRB,32,96,6,Transport_1QRB,10,0.4,0.15260172766809452,4.0,Transport_1QRB,
N_scan_depth12,N32_d96_Transport_1QRB,32,96,7,Transport_1QRB,10,0.6,0.15135818213528893,6.0,Transport_1QRB,
N_scan_depth12,N32_d96_Transport_1QRB,32,96,8,Transport_1QRB,10,0.7,0.13598798745746896,7.0,Transport_1QRB,
N_scan_depth12,N32_d96_Transport_1QRB,32,96,9,Transport_1QRB,10,0.6,0.152062760342837,6.0,Transport_1QRB,
N_scan_depth12,N40_d12_MB,40,12,10,MB,20,0.4,0.10982395595361379,8.0,MB,
N_scan_depth12,N40_d12_MB,40,12,11,MB,20,0.6,0.10701415574366566,12.0,MB,
N_scan_depth12,N40_d12_MB,40,12,12,MB,20,0.55,0.10815584906831294,11.0,MB,
N_scan_depth12,N40_d12_MB,40,12,13,MB,20,0.6,0.10619818998248301,12.0,MB,
N_scan_depth12,N40_d12_MB,40,12,14,MB,20,0.4,0.10981392944020855,8.0,MB,
N_scan_depth12,N40_d12_MB,40,12,15,MB,20,0.4,0.1082853901767257,8.0,MB,
N_scan_depth12,N40_d12_MB,40,12,16,MB,20,0.45,0.11586942315910279,9.0,MB,
N_scan_depth12,N40_d12_MB,40,12,17,MB,20,0.7,0.1065359559487308,14.0,MB,
N_scan_depth12,N40_d12_MB,40,12,18,MB,20,0.45,0.1122840380695547,9.0,MB,
N_scan_depth12,N40_d12_MB,40,12,19,MB,20,0.6,0.11205175409423805,12.0,MB,
N_scan_depth12,N40_d12_MB,40,12,1,MB,20,0.5,0.10908178737230306,10.0,MB,
N_scan_depth12,N40_d12_MB,40,12,20,MB,20,0.5,0.11623117992684746,10.0,MB,
N_scan_depth12,N40_d12_MB,40,12,21,MB,20,0.5,0.11282165672523262,10.0,MB,
N_scan_depth12,N40_d12_MB,40,12,22,MB,20,0.5,0.1111308240771212,10.0,MB,
N_scan_depth12,N40_d12_MB,40,12,23,MB,20,0.5,0.11219513246013726,10.0,MB,
N_scan_depth12,N40_d12_MB,40,12,24,MB,20,0.6,0.11290907163934373,12.0,MB,
N_scan_depth12,N40_d12_MB,40,12,25,MB,20,0.4,0.10782665063233017,8.0,MB,
N_scan_depth12,N40_d12_MB,40,12,26,MB,20,0.4,0.11080467126964988,8.0,MB,
N_scan_depth12,N40_d12_MB,40,12,27,MB,20,0.35,0.10834055185005832,7.0,MB,
N_scan_depth12,N40_d12_MB,40,12,28,MB,20,0.6,0.11087872470222405,12.0,MB,
N_scan_depth12,N40_d12_MB,40,12,29,MB,20,0.65,0.10727583887160055,13.0,MB,
N_scan_depth12,N40_d12_MB,40,12,2,MB,20,0.6,0.11230338173692522,12.0,MB,
N_scan_depth12,N40_d12_MB,40,12,30,MB,20,0.4,0.10665967507116401,8.0,MB,
N_scan_depth12,N40_d12_MB,40,12,31,MB,20,0.4,0.1064240860241989,8.0,MB,
N_scan_depth12,N40_d12_MB,40,12,32,MB,20,0.55,0.10772605257040843,11.0,MB,
N_scan_depth12,N40_d12_MB,40,12,33,MB,20,0.35,0.10935051456227829,7.0,MB,
N_scan_depth12,N40_d12_MB,40,12,34,MB,20,0.5,0.11208729214795521,10.0,MB,
N_scan_depth12,N40_d12_MB,40,12,35,MB,20,0.55,0.11007955081443378,11.0,MB,
N_scan_depth12,N40_d12_MB,40,12,36,MB,20,0.45,0.10991532595083763,9.0,MB,
N_scan_depth12,N40_d12_MB,40,12,37,MB,20,0.55,0.11010022506588966,11.0,MB,
N_scan_depth12,N40_d12_MB,40,12,38,MB,20,0.5,0.11320243942730338,10.0,MB,
N_scan_depth12,N40_d12_MB,40,12,39,MB,20,0.6,0.11230477444152746,12.0,MB,
N_scan_depth12,N40_d12_MB,40,12,3,MB,20,0.6,0.11057131642526472,12.0,MB,
N_scan_depth12,N40_d12_MB,40,12,40,MB,20,0.5,0.11299716084202452,10.0,MB,
N_scan_depth12,N40_d12_MB,40,12,41,MB,20,0.5,0.11323294219969382,10.0,MB,
N_scan_depth12,N40_d12_MB,40,12,42,MB,20,0.5,0.10674190289588167,10.0,MB,
N_scan_depth12,N40_d12_MB,40,12,43,MB,20,0.35,0.10302179862044242,7.0,MB,
N_scan_depth12,N40_d12_MB,40,12,44,MB,20,0.7,0.09898058980000653,14.0,MB,
N_scan_depth12,N40_d12_MB,40,12,45,MB,20,0.45,0.11258442500076445,9.0,MB,
N_scan_depth12,N40_d12_MB,40,12,46,MB,20,0.55,0.1089832778680053,11.0,MB,
N_scan_depth12,N40_d12_MB,40,12,47,MB,20,0.45,0.10772177812068218,9.0,MB,
N_scan_depth12,N40_d12_MB,40,12,48,MB,20,0.45,0.11070742357057016,9.0,MB,
N_scan_depth12,N40_d12_MB,40,12,49,MB,20,0.6,0.107841677135175,12.0,MB,
N_scan_depth12,N40_d12_MB,40,12,4,MB,20,0.3,0.0970582185999609,6.0,MB,
N_scan_depth12,N40_d12_MB,40,12,50,MB,20,0.4,0.10993578068980034,8.0,MB,
N_scan_depth12,N40_d12_MB,40,12,5,MB,20,0.5,0.11538288742578212,10.0,MB,
N_scan_depth12,N40_d12_MB,40,12,6,MB,20,0.55,0.10872865040742215,11.0,MB,
N_scan_depth12,N40_d12_MB,40,12,7,MB,20,0.45,0.11329782167542497,9.0,MB,
N_scan_depth12,N40_d12_MB,40,12,8,MB,20,0.6,0.10803735265902052,12.0,MB,
N_scan_depth12,N40_d12_MB,40,12,9,MB,20,0.5,0.11355206546589794,10.0,MB,
N_scan_depth12,N40_d12_XEB,40,12,10,XEB,20,0.5980742731824604,0.28394793625104253,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,11,XEB,20,0.142851675402339,0.26550034817393214,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,12,XEB,20,0.5582587100885341,0.3476248358619803,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,13,XEB,20,0.5141860045838733,0.22040148343906474,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,14,XEB,20,0.7521590052192977,0.3839844070448802,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,15,XEB,20,0.14706713318427833,0.1853968699535161,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,16,XEB,20,0.015040215552281966,0.17695746224902556,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,17,XEB,20,0.20647471836040943,0.224128535536274,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,18,XEB,20,0.6332510223673573,0.4231400082642245,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,19,XEB,20,0.07641402984991652,0.2307954378006818,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,1,XEB,20,0.5877072503139904,0.3032538097662797,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,20,XEB,20,0.14769834327072484,0.24446959810579655,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,21,XEB,20,0.7111083089153301,0.3043576785792632,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,22,XEB,20,0.3557721932142379,0.2563528623327664,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,23,XEB,20,0.32242009113667036,0.2921059171869862,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,24,XEB,20,0.14567035036413079,0.25326215238432764,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,25,XEB,20,1.1831695387811427,0.41504072554373955,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,26,XEB,20,0.49778524117287404,0.24584049164887964,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,27,XEB,20,0.33482683791555745,0.19930864533053796,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,28,XEB,20,0.23963478206861577,0.17626423163018234,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,29,XEB,20,0.5089393428028743,0.24896176564308822,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,2,XEB,20,0.5004967647129182,0.2617483862005077,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,30,XEB,20,0.5035283966182085,0.29590865025474317,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,31,XEB,20,0.5004923978844165,0.24941860874902955,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,32,XEB,20,0.5197812710245644,0.19294119743778435,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,33,XEB,20,0.9024790496332435,0.32406434677742585,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,34,XEB,20,0.9588324128718362,0.315245911621423,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,35,XEB,20,0.5316614968598716,0.26008497285193094,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,36,XEB,20,0.11795587002249919,0.20330301115609384,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,37,XEB,20,-0.01208980851582453,0.1703930322666357,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,38,XEB,20,0.3143030011454482,0.2611665661125223,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,39,XEB,20,0.7401723908089863,0.4695621840555183,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,3,XEB,20,0.40478191475718317,0.30447458039204894,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,40,XEB,20,0.5827813973671945,0.2632511367518668,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,41,XEB,20,-0.04913727293468351,0.1589641278485669,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,42,XEB,20,0.23389774566289168,0.16877918540020284,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,43,XEB,20,0.4182614960543585,0.20202048907297554,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,44,XEB,20,0.3767355482052859,0.3748185817005413,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,45,XEB,20,0.567821047734347,0.2984373909635193,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,46,XEB,20,0.3548782836172646,0.2797149455601287,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,47,XEB,20,0.4785271417602308,0.2733086649420543,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,48,XEB,20,0.37230325808351195,0.348685497082563,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,49,XEB,20,0.3193582161509094,0.2939372395068691,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,4,XEB,20,0.719780118742992,0.34495272077384753,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,50,XEB,20,0.347764538934872,0.2823271069187321,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,5,XEB,20,0.050614653143947974,0.20053625135890865,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,6,XEB,20,-0.07895782179008193,0.20747768276672654,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,7,XEB,20,0.4685925368816375,0.2539479594221251,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,8,XEB,20,1.0210691913748255,0.35048339157064407,,XEB,20.0
N_scan_depth12,N40_d12_XEB,40,12,9,XEB,20,0.4552954178472879,0.19563411053588747,,XEB,20.0
N_scan_depth12,N40_d16_Transport_1QRB,40,16,10,Transport_1QRB,10,0.8,0.12811371169052566,8.0,Transport_1QRB,
N_scan_depth12,N40_d16_Transport_1QRB,40,16,1,Transport_1QRB,10,0.7,0.13911186905549114,7.0,Transport_1QRB,
N_scan_depth12,N40_d16_Transport_1QRB,40,16,2,Transport_1QRB,10,0.5,0.1536315157858004,5.0,Transport_1QRB,
N_scan_depth12,N40_d16_Transport_1QRB,40,16,3,Transport_1QRB,10,0.9,0.09912106226723452,9.0,Transport_1QRB,
N_scan_depth12,N40_d16_Transport_1QRB,40,16,4,Transport_1QRB,10,0.9,0.09195023025987942,9.0,Transport_1QRB,
N_scan_depth12,N40_d16_Transport_1QRB,40,16,5,Transport_1QRB,10,0.8,0.1241958719709098,8.0,Transport_1QRB,
N_scan_depth12,N40_d16_Transport_1QRB,40,16,6,Transport_1QRB,10,0.7,0.14406858004351872,7.0,Transport_1QRB,
N_scan_depth12,N40_d16_Transport_1QRB,40,16,7,Transport_1QRB,10,0.8,0.12201576884914446,8.0,Transport_1QRB,
N_scan_depth12,N40_d16_Transport_1QRB,40,16,8,Transport_1QRB,10,0.9,0.0959666587914761,9.0,Transport_1QRB,
N_scan_depth12,N40_d16_Transport_1QRB,40,16,9,Transport_1QRB,10,0.6,0.1565644353690276,6.0,Transport_1QRB,
N_scan_depth12,N40_d32_Transport_1QRB,40,32,10,Transport_1QRB,10,0.7,0.14345040264153328,7.0,Transport_1QRB,
N_scan_depth12,N40_d32_Transport_1QRB,40,32,1,Transport_1QRB,10,0.8,0.12318609830177599,8.0,Transport_1QRB,
N_scan_depth12,N40_d32_Transport_1QRB,40,32,2,Transport_1QRB,10,0.8,0.12730753004911852,8.0,Transport_1QRB,
N_scan_depth12,N40_d32_Transport_1QRB,40,32,3,Transport_1QRB,10,0.8,0.12354421545816371,8.0,Transport_1QRB,
N_scan_depth12,N40_d32_Transport_1QRB,40,32,4,Transport_1QRB,10,0.4,0.15674284136227185,4.0,Transport_1QRB,
N_scan_depth12,N40_d32_Transport_1QRB,40,32,5,Transport_1QRB,10,0.5,0.16206821436082433,5.0,Transport_1QRB,
N_scan_depth12,N40_d32_Transport_1QRB,40,32,6,Transport_1QRB,10,0.8,0.12349559166691403,8.0,Transport_1QRB,
N_scan_depth12,N40_d32_Transport_1QRB,40,32,7,Transport_1QRB,10,0.7,0.14959404526376838,7.0,Transport_1QRB,
N_scan_depth12,N40_d32_Transport_1QRB,40,32,8,Transport_1QRB,10,0.8,0.12562998405194875,8.0,Transport_1QRB,
N_scan_depth12,N40_d32_Transport_1QRB,40,32,9,Transport_1QRB,10,0.4,0.1530790096100154,4.0,Transport_1QRB,
N_scan_depth12,N40_d48_Transport_1QRB,40,48,10,Transport_1QRB,10,0.8,0.12543860986492494,8.0,Transport_1QRB,
N_scan_depth12,N40_d48_Transport_1QRB,40,48,1,Transport_1QRB,10,0.5,0.1623894403288906,5.0,Transport_1QRB,
N_scan_depth12,N40_d48_Transport_1QRB,40,48,2,Transport_1QRB,10,0.3,0.14684506622108034,3.0,Transport_1QRB,
N_scan_depth12,N40_d48_Transport_1QRB,40,48,3,Transport_1QRB,10,0.4,0.15814983835392107,4.0,Transport_1QRB,
N_scan_depth12,N40_d48_Transport_1QRB,40,48,4,Transport_1QRB,10,0.7,0.1432140714813676,7.0,Transport_1QRB,
N_scan_depth12,N40_d48_Transport_1QRB,40,48,5,Transport_1QRB,10,0.5,0.15822779792449881,5.0,Transport_1QRB,
N_scan_depth12,N40_d48_Transport_1QRB,40,48,6,Transport_1QRB,10,0.5,0.15981959298628656,5.0,Transport_1QRB,
N_scan_depth12,N40_d48_Transport_1QRB,40,48,7,Transport_1QRB,10,0.8,0.12718103244987053,8.0,Transport_1QRB,
N_scan_depth12,N40_d48_Transport_1QRB,40,48,8,Transport_1QRB,10,0.5,0.16461852647639408,5.0,Transport_1QRB,
N_scan_depth12,N40_d48_Transport_1QRB,40,48,9,Transport_1QRB,10,0.5,0.15187846149822254,5.0,Transport_1QRB,
N_scan_depth12,N40_d4_Transport_1QRB,40,4,10,Transport_1QRB,10,0.8,0.12518654748682734,8.0,Transport_1QRB,
N_scan_depth12,N40_d4_Transport_1QRB,40,4,1,Transport_1QRB,10,0.7,0.14744863885808204,7.0,Transport_1QRB,
N_scan_depth12,N40_d4_Transport_1QRB,40,4,2,Transport_1QRB,10,1.0,0.0,10.0,Transport_1QRB,
N_scan_depth12,N40_d4_Transport_1QRB,40,4,3,Transport_1QRB,10,0.8,0.12212073318431017,8.0,Transport_1QRB,
N_scan_depth12,N40_d4_Transport_1QRB,40,4,4,Transport_1QRB,10,1.0,0.0,10.0,Transport_1QRB,
N_scan_depth12,N40_d4_Transport_1QRB,40,4,5,Transport_1QRB,10,1.0,0.0,10.0,Transport_1QRB,
N_scan_depth12,N40_d4_Transport_1QRB,40,4,6,Transport_1QRB,10,0.9,0.09232379803541275,9.0,Transport_1QRB,
N_scan_depth12,N40_d4_Transport_1QRB,40,4,7,Transport_1QRB,10,1.0,0.0,10.0,Transport_1QRB,
N_scan_depth12,N40_d4_Transport_1QRB,40,4,8,Transport_1QRB,10,0.9,0.09504095318746958,9.0,Transport_1QRB,
N_scan_depth12,N40_d4_Transport_1QRB,40,4,9,Transport_1QRB,10,1.0,0.0,10.0,Transport_1QRB,
N_scan_depth12,N40_d64_Transport_1QRB,40,64,10,Transport_1QRB,10,0.6,0.15387630720132944,6.0,Transport_1QRB,
N_scan_depth12,N40_d64_Transport_1QRB,40,64,1,Transport_1QRB,10,0.4,0.15577749075725486,4.0,Transport_1QRB,
N_scan_depth12,N40_d64_Transport_1QRB,40,64,2,Transport_1QRB,10,0.2,0.12356787211495963,2.0,Transport_1QRB,
N_scan_depth12,N40_d64_Transport_1QRB,40,64,3,Transport_1QRB,10,0.6,0.15448059507347275,6.0,Transport_1QRB,
