,phase,annotated_age,state,batch,pseudotime_dynamic
1620,G1,2.4,cycling,2,0.06716706044536454
1621,G1,0.0,cycling,2,0.18881455916238762
1622,G1,8.8,cycling,2,0.10035320202516985
1623,G1,1.8666666669999998,cycling,2,0.07239459798042794
1624,G1,5.066666667,cycling,2,0.14399758861662704
1625,S,10.93333333,cycling,2,0.32160575581541745
1626,G1,2.133333333,cycling,2,0.08058737333555915
1627,G1,5.066666667,cycling,2,0.10671959360303428
1628,S,10.66666667,cycling,2,0.26750192993176425
1629,G1,5.333333333,cycling,2,0.169857459547428
1630,S,7.2,cycling,2,0.1936718476930708
1631,G2,14.93333333,cycling,2,0.504213450833621
1632,S,10.13333333,cycling,2,0.22939391438064932
1633,G1,4.8,cycling,2,0.14178997601024332
1634,G2,18.66666667,cycling,2,0.8782546769936858
1635,G1,2.4,cycling,2,0.05852344794941369
1636,G1,0.0,cycling,2,0.1972596418335643
1637,G1,0.26666666699999997,cycling,2,0.09327814130125188
1638,G0,2.666666667,arrested,2,0.08098899368456144
1639,G1,2.933333333,cycling,2,0.057742514287717345
1640,G1,4.533333333,cycling,2,0.18420703702462743
1641,S,6.1333333329999995,cycling,2,0.13152578428975825
1642,G1,3.4666666669999997,cycling,2,0.13254401453495712
1643,S,8.266666667,cycling,2,0.12264446454973396
1644,G1,1.6,cycling,2,0.06051521880623648
1645,S,4.533333333,cycling,2,0.17634809465773374
1646,G1,0.8,cycling,2,0.14596412735506806
1647,S,9.066666667,cycling,2,0.3064680290133575
1648,G0,5.333333333,arrested,2,0.2115173803893924
1649,S,11.2,cycling,2,0.17172984503823296
1650,G2,16.0,cycling,2,0.29518544909352096
1651,G1,3.2,cycling,2,0.13915822928089072
1652,G1,2.4,cycling,2,0.13349577778452704
1653,S,6.666666667,cycling,2,0.27771850472487297
1654,S,10.66666667,cycling,2,0.2604842649817033
1655,G2,13.33333333,cycling,2,0.35922599307060155
1656,G1,1.6,cycling,2,0.05595520126079489
1657,G2,15.2,cycling,2,0.48338139565915156
1658,G1,2.133333333,cycling,2,0.07975566183977814
1659,S,9.333333332999999,cycling,2,0.23048162763804947
1660,S,9.333333332999999,cycling,2,0.1629362525203932
1661,G0,0.8,arrested,2,0.0391183333612858
1662,S,10.66666667,cycling,2,0.24987431624443884
1663,S,12.26666667,cycling,2,0.29602776623551363
1664,S,20.0,cycling,2,0.3384332627114631
1665,G2,12.8,cycling,2,0.3187633819531634
1666,S,10.13333333,cycling,2,0.24109747722560576
1667,G1,0.8,cycling,2,0.08720819002469515
1668,G1,0.8,cycling,2,0.07958271404778404
1669,G1,2.933333333,cycling,2,0.07813866803256687
1670,S,5.8666666670000005,cycling,2,0.21332662101034996
1671,S,11.2,cycling,2,0.19777472181893685
1672,G1,1.333333333,cycling,2,0.13851133234068735
1673,S,6.666666667,cycling,2,0.2549122540958737
1674,S,7.466666667,cycling,2,0.18332632852665134
1675,S,6.1333333329999995,cycling,2,0.14769403362796724
1676,G1,4.533333333,cycling,2,0.12068544745108319
1677,G0,2.4,arrested,2,0.08578045331825718
1678,G1,4.8,cycling,2,0.07658222668591992
1679,G1,3.2,cycling,2,0.18911604669597493
1680,G1,0.0,cycling,2,0.198271610984062
1681,S,8.0,cycling,2,0.2622991307031246
1682,S,14.13333333,cycling,2,0.29079585922814677
1683,G1,0.533333333,cycling,2,0.08674525725757769
1684,G1,1.6,cycling,2,0.11630509777044135
1685,G1,0.533333333,cycling,2,0.06485740404840898
1686,G2,14.93333333,cycling,2,0.3771297694032407
1687,G2,14.93333333,cycling,2,0.4120352415238697
1688,G2,17.33333333,cycling,2,0.3231912488895984
1689,S,14.4,cycling,2,0.1801332273812465
1690,G2,15.73333333,cycling,2,0.28220380455388727
1691,G1,1.8666666669999998,cycling,2,0.0647752297208537
1692,G1,4.8,cycling,2,0.12841399809727178
1693,G1,0.26666666699999997,cycling,2,0.10321474016200172
1694,G1,2.133333333,cycling,2,0.06690255026452746
1695,G1,0.26666666699999997,cycling,2,0.16163838802366265
1696,G1,0.0,cycling,2,0.22486773708069893
1697,S,10.4,cycling,2,0.29744221622666234
1698,S,7.2,cycling,2,0.19543250209767177
1699,G1,4.0,cycling,2,0.195674412300142
1700,G1,0.0,cycling,2,0.1234680541808114
1701,G2,14.66666667,cycling,2,0.33653426081834437
1702,S,14.66666667,cycling,2,0.26488231151196073
1703,G1,3.4666666669999997,cycling,2,0.24145395193505095
1704,G1,0.0,cycling,2,0.10233736643652114
1705,G1,3.4666666669999997,cycling,2,0.08285459042518775
1706,G1,0.533333333,cycling,2,0.052555257553439705
1707,S,6.1333333329999995,cycling,2,0.16548706385294218
1708,S,5.8666666670000005,cycling,2,0.20047223227717492
1709,S,9.6,cycling,2,0.27784385850761933
1710,G1,3.2,cycling,2,0.11305318131310226
1711,G2,17.33333333,cycling,2,0.2552238098983822
1712,S,5.066666667,cycling,2,0.18390051080548236
1713,S,7.2,cycling,2,0.14060071807210842
1714,G1,1.066666667,unassigned,2,0.12716028726047826
1715,S,8.8,cycling,2,0.3053212401289937
1716,G0,17.6,arrested,2,0.20900551504380915
1717,G1,4.8,cycling,2,0.16545090312821503
1718,G1,1.8666666669999998,cycling,2,0.04358528152146306
1719,G1,4.533333333,cycling,2,0.13496162483538465
1720,G0,0.533333333,arrested,2,0.12091717164083426
1721,G1,2.666666667,cycling,2,0.10562189462936926
1722,G2,16.8,cycling,2,0.6603633021203065
1723,G2,13.86666667,cycling,2,0.4735231598766724
1724,G0,0.533333333,arrested,2,0.1251052869398927
1725,S,12.53333333,cycling,2,0.3845164448463224
1726,G2,18.13333333,cycling,2,0.20932609792185164
1727,G1,1.8666666669999998,cycling,2,0.04622946927517232
1728,S,9.066666667,cycling,2,0.18146435244535408
1729,G1,2.133333333,cycling,2,0.09403488480250947
1730,S,6.1333333329999995,cycling,2,0.16724230975769847
1731,G0,1.066666667,arrested,2,0.12821752122339533
1732,G1,4.533333333,cycling,2,0.16888419199075694
1733,G1,2.133333333,cycling,2,0.10653142922127488
1734,S,7.2,cycling,2,0.2836220580515242
1735,S,4.0,cycling,2,0.14712656350728195
1736,S,7.466666667,cycling,2,0.1855418783938074
1737,G2,14.13333333,cycling,2,0.33643402623229063
1738,S,6.666666667,cycling,2,0.17958906581837034
1739,S,9.6,cycling,2,0.24454869474914978
1740,S,5.6,cycling,2,0.14692642591480937
1741,G0,6.1333333329999995,arrested,2,0.14613450298506594
1742,S,7.466666667,cycling,2,0.19322198545314628
1743,G1,0.533333333,unassigned,2,0.05040196482547976
1744,S,10.93333333,cycling,2,0.25486233795131075
1745,G1,3.4666666669999997,cycling,2,0.11224260182431202
1746,G1,3.733333333,cycling,2,0.12927573767010508
1747,S,10.66666667,cycling,2,0.0855270431573777
1748,G0,1.6,arrested,2,0.10161564856844231
1749,G0,2.4,arrested,2,0.13060180007602298
1750,G1,1.6,cycling,2,0.0761247792593503
1751,G1,3.4666666669999997,cycling,2,0.10718041445395293
1752,S,7.2,cycling,2,0.17659131409004916
1753,G0,0.8,arrested,2,0.0631463377831859
1754,G0,0.8,arrested,2,0.10081099556880213
1755,S,15.73333333,cycling,2,0.21689880190422595
1756,G2,11.46666667,cycling,2,0.29976863118330555
1757,S,11.2,cycling,2,0.2692555911705029
1758,G2,12.26666667,cycling,2,0.30194881946229946
1759,G2,13.86666667,cycling,2,0.261996445800515
1760,G1,0.533333333,cycling,2,0.08120541538531108
1761,G1,8.8,cycling,2,0.047732684868509984
1762,G1,1.333333333,cycling,2,0.10265802700696636
1763,G1,6.4,cycling,2,0.08862441211416557
1764,G1,1.6,cycling,2,0.1252356372194197
1765,G1,6.666666667,cycling,2,0.08119823490642714
1766,G1,2.933333333,cycling,2,0.04960228238617772
1767,G1,3.2,cycling,2,0.08856034258845132
1768,S,11.2,cycling,2,0.2781502393073401
1769,G2,17.86666667,cycling,2,0.368685646346481
1770,G1,4.266666667,cycling,2,0.048936095017287067
1771,S,5.333333333,cycling,2,0.11646766214575571
1772,S,6.4,cycling,2,0.22970188764201263
1773,G1,6.666666667,unassigned,2,0.18170478366874207
1774,S,8.0,cycling,2,0.22540164577624494
1775,G1,7.2,cycling,2,0.11918971136405272
1776,G0,1.333333333,arrested,2,0.05170272107177542
1777,G1,2.133333333,unassigned,2,0.11471782879877003
1778,G0,0.26666666699999997,arrested,2,0.1373861220879141
1779,G1,4.0,cycling,2,0.10364447222529374
1780,G1,0.26666666699999997,cycling,2,0.09341418896467933
1781,G1,1.066666667,cycling,2,0.08014362009233501
1782,G1,2.666666667,unassigned,2,0.07830603825170795
1783,G0,1.6,arrested,2,0.11875601987710366
1784,G1,2.4,cycling,2,0.09283511070902414
1785,G1,0.26666666699999997,cycling,2,0.1392409558878692
1786,S,8.8,cycling,2,0.2887368293036693
1787,G1,5.8666666670000005,cycling,2,0.24297086508908955
1788,G2,20.8,cycling,2,0.45575222430296836
1789,S,5.6,cycling,2,0.1747577893300466
1790,G1,0.533333333,cycling,2,0.06676789261306242
1791,S,9.066666667,cycling,2,0.3080916454593776
1792,S,8.533333333,cycling,2,0.20876320062475884
1793,G1,4.8,cycling,2,0.1329234040802016
1794,S,9.6,cycling,2,0.17921730148485945
1795,G1,4.266666667,cycling,2,0.07037424303436557
1796,S,6.1333333329999995,cycling,2,0.10441238302177672
1797,G1,7.2,unassigned,2,0.11147546967059588
1798,S,14.93333333,cycling,2,0.156362855955853
1799,S,5.8666666670000005,cycling,2,0.21726415757103393
1800,G1,3.2,cycling,2,0.10265671520841563
1801,G0,1.333333333,arrested,2,0.052942248922506874
1802,G1,1.6,cycling,2,0.08898876184271523
1803,G0,0.26666666699999997,arrested,2,0.16263950378608627
1804,S,9.866666667,cycling,2,0.25145625088374907
1805,G1,5.066666667,cycling,2,0.1267098660907858
1806,G1,1.6,cycling,2,0.038710129677349894
1807,S,11.73333333,cycling,2,0.246002713164911
1808,S,9.333333332999999,cycling,2,0.22970120223686344
1809,G1,1.066666667,unassigned,2,0.10241016929502371
1810,G1,3.733333333,cycling,2,0.04160102790164985
1811,G2,10.66666667,cycling,2,0.22386453716380036
1812,G0,2.133333333,arrested,2,0.11139872404853829
1813,S,8.0,cycling,2,0.2288711605101682
1814,G2,14.4,cycling,2,0.3494375519072666
1815,G1,1.6,cycling,2,0.12345780217845158
1816,S,13.86666667,cycling,2,0.360325316298682
1817,S,4.266666667,cycling,2,0.19973662677905585
1818,S,9.066666667,cycling,2,0.18787324653121418
1819,S,8.0,cycling,2,0.10924353700548078
1820,S,6.933333332999999,cycling,2,0.18182377139614192
1821,S,10.93333333,cycling,2,0.3495149231046584
1822,G1,1.066666667,cycling,2,0.12148583138019635
1823,G1,3.2,cycling,2,0.09551331076158084
1824,S,7.466666667,cycling,2,0.1442417501368473
1825,S,6.666666667,cycling,2,0.18103479131078962
1826,G1,0.533333333,cycling,2,0.11553022163929551
1827,G1,6.933333332999999,cycling,2,0.06912084723930856
1828,S,6.666666667,cycling,2,0.11395763546512477
1829,G1,3.2,cycling,2,0.15910817508030997
1830,G1,0.0,cycling,2,0.1259058507056561
1831,G0,2.666666667,arrested,2,0.11485436285843612
1832,G1,3.2,cycling,2,0.10767601627155869
1833,G0,1.333333333,arrested,2,0.04837742075379455
1834,G1,2.133333333,cycling,2,0.03884731839552989
1835,S,10.66666667,cycling,2,0.16784194335376168
1836,S,10.93333333,cycling,2,0.15350516262364908
1837,S,10.4,cycling,2,0.16987655190526413
1838,S,9.6,cycling,2,0.1804240430195473
1839,S,6.666666667,cycling,2,0.1674767373021456
1840,G0,5.066666667,arrested,2,0.08443463802726235
1841,G1,5.8666666670000005,unassigned,2,0.10458515513466105
1842,S,15.46666667,cycling,2,0.213385698536374
1843,G2,16.26666667,cycling,2,0.22944910964814638
1844,S,9.333333332999999,cycling,2,0.10820690186155432
1845,G1,5.333333333,cycling,2,0.08914102918454635
1846,G1,4.0,cycling,2,0.0808061274072404
1847,G2,14.4,cycling,2,0.4223564268594263
1848,G1,4.533333333,cycling,2,0.12286636686128213
1849,G1,7.466666667,unassigned,2,0.13389698381456028
1850,G0,2.666666667,arrested,2,0.084773318441579
1851,S,6.933333332999999,cycling,2,0.12430274120915913
1852,S,6.933333332999999,cycling,2,0.14008958185293038
1853,S,9.866666667,cycling,2,0.30377000781061436
1854,S,9.066666667,cycling,2,0.2045090266510397
1855,G1,4.0,cycling,2,0.05273848013205651
1856,G2,13.86666667,cycling,2,0.2605922802160154
1857,S,6.933333332999999,cycling,2,0.12619003369188667
1858,G0,2.4,arrested,2,0.10147748971422985
1859,G1,2.133333333,cycling,2,0.061232451458543724
1860,G2,14.66666667,cycling,2,0.2783222011802624
1861,S,6.1333333329999995,cycling,2,0.13037551269764386
1862,S,8.8,cycling,2,0.17929103052615608
1863,S,9.6,cycling,2,0.1201702712156559
1864,G2,12.8,cycling,2,0.2832724080160778
1865,G0,5.333333333,arrested,2,0.09068081445392652
1866,G1,1.6,cycling,2,0.06223089093882148
1867,G0,2.666666667,arrested,2,0.03912119510024271
1868,S,12.0,cycling,2,0.22687215090215987
1869,G0,1.333333333,arrested,2,0.022423065997411624
1870,G2,22.13333333,cycling,2,0.512232583736725
1871,S,10.66666667,cycling,2,0.1809233630390801
1872,G1,3.733333333,cycling,2,0.06652857201626247
1873,S,8.266666667,cycling,2,0.17351074607390238
1874,S,9.866666667,cycling,2,0.1437511138242305
1875,G2,10.66666667,cycling,2,0.23001530708016707
1876,G1,1.8666666669999998,unassigned,2,0.15727506074984324
1877,G1,2.133333333,cycling,2,0.03586775079701611
1878,G0,6.666666667,arrested,2,0.08032173718121678
1879,G0,2.666666667,arrested,2,0.08501467757231003
1880,G1,1.6,cycling,2,0.08670539113411473
1881,G1,5.066666667,cycling,2,0.12660913120289846
1882,G1,4.8,cycling,2,0.09298466091170145
1883,S,11.46666667,cycling,2,0.18986031979050694
1884,G0,1.066666667,arrested,2,0.08693202134296517
1885,G1,2.666666667,cycling,2,0.037943963509738075
1886,S,5.8666666670000005,cycling,2,0.12999624242908683
1887,S,6.4,cycling,2,0.1488566829355019
1888,S,4.8,cycling,2,0.21728357542486232
1889,G2,15.46666667,cycling,2,0.3492858213323777
1890,G2,11.2,cycling,2,0.36573215656495195
1891,G0,3.4666666669999997,arrested,2,0.14815035285553427
1892,G1,5.6,cycling,2,0.1508347615177507
1893,G1,2.4,cycling,2,0.11656415916097586
1894,G1,3.4666666669999997,cycling,2,0.09743098843435494
1895,G0,3.4666666669999997,arrested,2,0.13316502720095708
1896,G0,1.066666667,arrested,2,0.05623507133813531
1897,G1,1.6,cycling,2,0.08941981788489442
1898,G1,4.0,cycling,2,0.07064327873951573
1899,S,9.066666667,cycling,2,0.26386901926878226
1900,S,11.2,cycling,2,0.16195120783519354
1901,G1,0.26666666699999997,cycling,2,0.05285408034581479
1902,G1,4.533333333,cycling,2,0.09504071276165704
1903,G1,2.133333333,cycling,2,0.07558957875858918
1904,S,11.73333333,cycling,2,0.16374742100104248
1905,G1,0.26666666699999997,cycling,2,0.06942476929268171
1906,S,8.8,cycling,2,0.18407119688785778
1907,S,13.06666667,cycling,2,0.25641612902735306
1908,G0,2.133333333,arrested,2,0.08648433166107693
1909,G2,14.66666667,cycling,2,0.2249556217667108
1910,G1,0.26666666699999997,cycling,2,0.09537952968516215
1911,G0,1.066666667,arrested,2,0.05715988931851301
1912,G1,0.26666666699999997,cycling,2,0.07024541757231159
1913,G1,1.6,unassigned,2,0.051192512874865106
1914,S,6.1333333329999995,cycling,2,0.15510692839079196
1915,G2,18.93333333,cycling,2,0.2420876415271075
1916,G1,6.1333333329999995,cycling,2,0.14120569467620273
1917,G1,3.2,cycling,2,0.10049717627827259
1918,G0,5.066666667,arrested,2,0.11404844965941974
1919,S,10.66666667,cycling,2,0.18164860956195475
1920,S,6.933333332999999,cycling,2,0.18964251483502279
1921,S,10.13333333,cycling,2,0.12373484010398546
1922,G1,1.6,cycling,2,0.15571067951058357
1923,G1,2.933333333,cycling,2,0.08687279200273303
1924,G2,15.46666667,cycling,2,0.6198514421912189
1925,S,9.6,cycling,2,0.18917628413690457
1926,G2,19.2,cycling,2,0.4078619296861687
1927,S,7.733333332999999,cycling,2,0.2562843663576748
1928,G0,2.666666667,arrested,2,0.07224386764487228
1929,G1,0.26666666699999997,cycling,2,0.18554324452439752
1930,G1,4.0,cycling,2,0.10054361919789091
1931,S,8.533333333,cycling,2,0.17142927163420735
1932,G1,2.4,cycling,2,0.09094583248074846
1933,S,12.8,cycling,2,0.2497467925528518
1934,G1,0.0,cycling,2,0.22041077602868736
1935,G0,2.666666667,arrested,2,0.0790749002704004
1936,S,11.2,cycling,2,0.19446780906079503
1937,G0,1.333333333,arrested,2,0.061540258638965256
1938,S,6.1333333329999995,cycling,2,0.1954658423899835
1939,G0,1.066666667,arrested,2,0.12133566279967102
1940,G2,13.06666667,cycling,2,0.32544564464457965
1941,G1,2.133333333,cycling,2,0.08019835002174242
1942,G1,4.8,cycling,2,0.08252127424634464
1943,S,4.8,cycling,2,0.18501538989636912
1944,G0,1.8666666669999998,arrested,2,0.10525036612102473
1945,G0,2.133333333,arrested,2,0.09097774986983023
1946,G1,0.0,cycling,2,0.29157024276271404
1947,G1,7.733333332999999,unassigned,2,0.1345590003135596
1948,G1,5.066666667,cycling,2,0.13359039434001582
1949,S,5.6,cycling,2,0.1404456192161673
1950,G2,16.53333333,cycling,2,0.3466830076092761
1951,G0,6.1333333329999995,arrested,2,0.12571174039092897
1952,G2,12.53333333,cycling,2,0.34291895748156126
1953,G0,2.133333333,arrested,2,0.09169384196895045
1954,G1,4.8,cycling,2,0.21685305432603383
1955,G0,1.333333333,arrested,2,0.05129920057183871
1956,S,5.8666666670000005,cycling,2,0.1715316176413529
1957,G2,14.4,cycling,2,0.33818560723785046
1958,S,10.66666667,cycling,2,0.37822066831458195
1959,G0,1.333333333,arrested,2,0.09697667510568758
1960,G2,15.73333333,cycling,2,0.3020972749118291
1961,S,7.466666667,cycling,2,0.2368262795103486
1962,S,7.733333332999999,cycling,2,0.15816249552513853
1963,S,5.8666666670000005,cycling,2,0.19262987608062987
1964,G1,5.066666667,cycling,2,0.13706585557628034
1965,S,8.8,cycling,2,0.2067353110120803
1966,G2,17.06666667,cycling,2,0.4274236479856827
1967,S,9.066666667,cycling,2,0.25893509696553024
1968,G1,4.8,cycling,2,0.09918416124883632
1969,G1,3.2,cycling,2,0.08586423000459426
1970,S,8.8,cycling,2,0.3010884021935588
1971,S,8.0,cycling,2,0.16918120244960994
1972,S,7.466666667,cycling,2,0.17471282413277903
1973,S,14.93333333,cycling,2,0.30381098896800973
1974,G1,4.533333333,cycling,2,0.13221688513690538
1975,S,7.466666667,cycling,2,0.22089632413223398
1976,G1,4.266666667,unassigned,2,0.10727742532117682
1977,S,8.8,cycling,2,0.25355471807526936
1978,S,5.333333333,cycling,2,0.20048924668692014
1979,G1,2.666666667,cycling,2,0.11070964786341875
1980,S,10.93333333,cycling,2,0.2946853157585488
1981,G1,4.266666667,cycling,2,0.10832183586608873
1982,G0,1.8666666669999998,arrested,2,0.08513350622837126
1983,G0,0.533333333,arrested,2,0.12663093747359286
1984,G1,5.066666667,cycling,2,0.07727593702245145
1985,G0,5.333333333,arrested,2,0.06326410385023523
1986,S,6.933333332999999,cycling,2,0.20892343692093
1987,S,6.933333332999999,cycling,2,0.22556353417153863
1988,G1,4.533333333,unassigned,2,0.08481929607007196
1989,G0,15.2,arrested,2,0.11451184337246717
1990,G1,5.333333333,unassigned,2,0.09417300991031093
1991,S,7.466666667,cycling,2,0.16456701199266696
1992,S,6.933333332999999,cycling,2,0.19389687225273983
1993,G1,4.266666667,cycling,2,0.14696943820566116
1994,G1,2.133333333,cycling,2,0.06080206020334103
1995,G2,16.8,cycling,2,0.2921915390112755
1996,G2,13.33333333,cycling,2,0.24153635507140298
1997,S,12.53333333,cycling,2,0.35971598242291625
1998,G1,2.4,unassigned,2,0.05360883902573714
1999,G1,2.4,cycling,2,0.1142351151170457
2000,S,7.466666667,cycling,2,0.2189854173932509
2001,S,6.933333332999999,cycling,2,0.24330528098740695
2002,G1,0.8,cycling,2,0.04771845413309185
2003,S,11.46666667,cycling,2,0.2518313727052307
2004,S,9.6,cycling,2,0.33884601959451544
2005,G2,13.86666667,cycling,2,0.3665364569583653
2006,G1,6.666666667,cycling,2,0.11980716702733936
2007,G0,0.533333333,arrested,2,0.10438555246516223
2008,S,8.8,cycling,2,0.34094411543133823
2009,S,4.8,cycling,2,0.15397460827017914
2010,S,5.8666666670000005,cycling,2,0.2013192662759181
2011,G2,18.13333333,cycling,2,0.4112310814072172
2012,G1,1.8666666669999998,cycling,2,0.08899703601707418
2013,G2,15.73333333,cycling,2,0.3621089149119821
2014,G1,0.8,cycling,2,0.11788469478780299
2015,S,5.8666666670000005,cycling,2,0.16265642200401173
2016,G1,2.133333333,unassigned,2,0.1514467106379761
2017,G1,4.8,cycling,2,0.14385536063785834
2018,G1,20.26666667,unassigned,2,0.21716386614776947
2019,G1,0.533333333,cycling,2,0.13939669321640882
2020,G2,15.46666667,cycling,2,0.3048885253481571
2021,S,10.93333333,cycling,2,0.26315689149414895
2022,G2,14.66666667,cycling,2,0.25024908276464947
2023,S,7.733333332999999,cycling,2,0.19305904250147551
2024,G2,9.866666667,cycling,2,0.18786207464267307
2025,S,6.933333332999999,cycling,2,0.2066643561194202
2026,S,6.933333332999999,cycling,2,0.2270595638830087
2027,G2,16.53333333,cycling,2,0.18269479339093955
2028,G1,4.266666667,cycling,2,0.24570845498690366
2029,S,4.266666667,cycling,2,0.16956585152892012
2030,G1,6.4,cycling,2,0.13312868860123447
2031,G0,2.4,arrested,2,0.11593126195846179
2032,S,7.466666667,cycling,2,0.13128765163892
2033,G0,4.0,arrested,2,0.0949359059320415
2034,G0,3.2,arrested,2,0.1664490117574318
2035,G1,5.333333333,cycling,2,0.1084526600138091
2036,S,5.8666666670000005,cycling,2,0.20833854784978648
2037,G1,2.133333333,unassigned,2,0.06953880485553517
2038,G0,0.26666666699999997,arrested,2,0.13016573702142892
2039,G2,13.86666667,cycling,2,0.18679219418571785
2040,G1,0.0,cycling,2,0.25949579996841954
2041,G1,1.8666666669999998,cycling,2,0.17705338296550766
2042,G0,0.26666666699999997,arrested,2,0.09957274722731578
2043,S,11.2,cycling,2,0.22562690467799895
2044,G1,8.8,cycling,2,0.10330015016565333
2045,S,8.533333333,cycling,2,0.25340340282405205
2046,S,8.0,cycling,2,0.2013436179009035
2047,G1,0.8,cycling,2,0.12066952015872043
2048,S,8.266666667,cycling,2,0.4839383417047367
2049,S,5.6,cycling,2,0.210997400632091
2050,S,12.0,cycling,2,0.23911775386701142
2051,G1,0.0,cycling,2,0.17799930152545906
2052,G2,17.33333333,cycling,2,0.5036111074917546
2053,G1,1.333333333,cycling,2,0.13505450982210102
2054,G1,0.8,cycling,2,0.09995772206047318
2055,S,10.93333333,cycling,2,0.29753718520050754
2056,G1,6.1333333329999995,cycling,2,0.1883832762394401
2057,S,8.0,cycling,2,0.24297974880021145
2058,G2,10.66666667,cycling,2,0.3125859813167264
2059,G1,2.666666667,cycling,2,0.08715329943705423
2060,G1,4.0,cycling,2,0.07504206088484915
2061,S,8.0,cycling,2,0.19963465710624212
2062,S,6.933333332999999,cycling,2,0.13565231310255987
2063,G1,5.8666666670000005,cycling,2,0.12045669495067261
2064,G0,1.066666667,arrested,2,0.10580162895156074
2065,G0,7.733333332999999,arrested,2,0.18363332238608998
2066,G1,5.6,cycling,2,0.1610167151396935
2067,G0,2.666666667,arrested,2,0.15186626773128842
2068,S,9.6,cycling,2,0.22482490710190486
2069,G2,14.4,cycling,2,0.5055364133951995
2070,G0,2.133333333,arrested,2,0.11148980530456473
2071,G1,3.2,cycling,2,0.15955535616812577
2072,S,7.2,cycling,2,0.17598495629278965
2073,S,7.466666667,cycling,2,0.16221013706286322
2074,S,5.8666666670000005,cycling,2,0.29206363443750044
2075,G1,3.2,cycling,2,0.16534091854497462
2076,G1,1.333333333,cycling,2,0.06986363292711369
2077,G1,4.266666667,cycling,2,0.055203734076651544
2078,G1,4.8,cycling,2,0.08988739062770637
2079,G1,6.4,cycling,2,0.12550884661768197
2080,G1,3.733333333,cycling,2,0.11669990328632654
2081,G1,6.1333333329999995,cycling,2,0.12078016596143151
2082,G1,2.133333333,cycling,2,0.09992244896786229
2083,G1,3.733333333,unassigned,2,0.18765556580468326
2084,S,11.2,cycling,2,0.2815321009562602
2085,G1,3.2,unassigned,2,0.18727621192731247
2086,G0,2.666666667,arrested,2,0.06382077617389925
2087,G1,3.733333333,cycling,2,0.1627120094040259
2088,G1,4.266666667,cycling,2,0.2293378906619202
2089,G1,1.066666667,cycling,2,0.11791480241948132
2090,G1,3.2,cycling,2,0.0918502661146482
2091,G0,7.733333332999999,arrested,2,0.16109628343131865
2092,G1,4.8,cycling,2,0.1633399086929178
2093,G1,1.8666666669999998,cycling,2,0.11638011258974677
2094,G1,4.8,cycling,2,0.05427440090094694
2095,G1,6.1333333329999995,cycling,2,0.1338254695902936
2096,S,6.1333333329999995,cycling,2,0.2278650720221447
2097,G1,5.8666666670000005,cycling,2,0.20337482963344086
2098,G1,5.6,cycling,2,0.14765981594081395
2099,S,5.8666666670000005,cycling,2,0.2538434384960535
2100,S,7.466666667,cycling,2,0.2203983531355667
2101,G1,6.1333333329999995,cycling,2,0.17059129112261442
2102,G1,0.533333333,cycling,2,0.05989054937299183
2103,G2,14.13333333,cycling,2,0.3899475477134155
2104,G1,3.4666666669999997,cycling,2,0.12311526773169391
2105,G1,2.4,cycling,2,0.11750805954462584
2106,G1,1.333333333,cycling,2,0.07314918122347071
2107,G2,15.2,cycling,2,0.4709650428131726
2108,G1,1.8666666669999998,cycling,2,0.08346343920009114
2109,G0,2.4,arrested,2,0.09339938973279413
2110,G1,0.8,cycling,2,0.05516510690105854
2111,G1,0.0,cycling,2,0.187021908947042
2112,G2,14.13333333,cycling,2,0.30513508668889194
2113,G0,1.333333333,arrested,2,0.14094154836889725
2114,S,6.933333332999999,cycling,2,0.2990714765742338
2115,G2,14.66666667,cycling,2,0.2940445408160203
2116,G2,17.86666667,cycling,2,0.3986020738404809
2117,G2,15.73333333,cycling,2,0.5260965926540099
2118,G1,0.0,cycling,2,0.20840543248977203
2119,G1,3.2,cycling,2,0.13113937679851548
2120,S,9.066666667,cycling,2,0.32430686814600196
2121,G0,2.133333333,arrested,2,0.03687419804942491
2122,G0,1.333333333,arrested,2,0.12385058242738702
2123,S,8.266666667,cycling,2,0.22453690512267846
2124,S,7.466666667,cycling,2,0.16081505104852967
2125,G1,5.6,cycling,2,0.1764395970405671
2126,G1,3.4666666669999997,cycling,2,0.12502044585371264
2127,G0,4.266666667,arrested,2,0.13452206950162618
2128,G1,4.266666667,cycling,2,0.10727674788795924
2129,G1,1.066666667,unassigned,2,0.12303371637706288
2130,S,10.4,cycling,2,0.2502031280357394
2131,G1,1.066666667,cycling,2,0.1055916937554051
2132,S,15.2,cycling,2,0.25218140987629256
2133,G1,4.266666667,cycling,2,0.1374436233820199
2134,S,8.0,cycling,2,0.19151030822318743
2135,G0,1.333333333,arrested,2,0.12554251727457447
2136,G1,2.133333333,cycling,2,0.06538668896267898
2137,S,7.2,cycling,2,0.10422738003453354
2138,G1,0.533333333,cycling,2,0.09568421697415967
2139,G2,15.46666667,cycling,2,0.21824799186350555
2140,G1,0.8,cycling,2,0.0694161186942787
2141,G2,15.73333333,cycling,2,0.4416669454079167
2142,G1,1.066666667,cycling,2,0.05590310874159011
2143,G1,3.4666666669999997,cycling,2,0.07266926364064283
2144,S,6.666666667,cycling,2,0.1611740724514594
2145,G1,6.1333333329999995,cycling,2,0.1562209287680103
2146,G1,4.0,unassigned,2,0.07613886116411189
