snapshot,Bus1_onshore_wind,Bus2_onshore_wind,Bus3_onshore_wind,Bus4_onshore_wind,Bus5_onshore_wind,Bus6_onshore_wind,Bus7_onshore_wind,Bus8_onshore_wind,Bus9_onshore_wind,Bus10_onshore_wind,Bus11_onshore_wind,Bus12_onshore_wind,Bus13_onshore_wind,Bus14_onshore_wind,Bus15_onshore_wind,Bus16_onshore_wind,Bus17_onshore_wind,Bus18_onshore_wind,Bus19_onshore_wind,Bus20_onshore_wind,Bus1_gas,Bus2_gas,Bus3_gas,Bus4_gas,Bus5_gas,Bus6_gas,Bus7_gas,Bus8_gas,Bus9_gas,Bus10_gas,Bus11_gas,Bus12_gas,Bus13_gas,Bus14_gas,Bus15_gas,Bus16_gas,Bus17_gas,Bus18_gas,Bus19_gas,Bus20_gas,Bus2_nuclear,Bus8_nuclear,Bus14_nuclear
125,1551.0744659778657,1558.7356424982565,3014.8006134076873,1537.7857821968646,1291.4114977923339,218.7079345844012,40.7036193563034,233.0252164786584,208.28638498548835,188.7994312434861,129.844588547364,103.48032522838545,105.3266408971484,119.9584718427284,158.26469015930138,126.70038482259491,211.89362051961643,181.7164773943987,117.5398187388456,118.31610219102895,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
126,1770.554378318369,1811.4807946339486,3460.7430847558453,1649.1942889773388,318.5151130857764,188.7472274502247,87.07310160915425,224.21237373109827,96.01244145213435,49.59575694274325,286.69944422747284,164.7111893342457,176.31442147741149,156.46652642110325,210.8479595907594,90.1376136559756,93.78950919686139,212.7712913045822,120.02887354647319,166.16358139801955,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
127,2081.752372862734,2409.2661997683917,3534.039773166071,-0.0,-0.0,116.03863489677869,143.6099753233896,253.36812470407077,54.4726460282315,74.62348876725675,140.9531337575013,155.1083420391923,83.16041726574585,279.6415078402506,196.74521822257483,133.71893862620328,176.9882680545816,179.59328645661884,98.2441864076183,141.88210696551684,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
128,2310.797132363931,3123.488287361404,1619.811569259843,-0.0,-0.0,89.23592436861546,58.95649290495625,228.12627260715914,108.39042957351171,144.04245709914116,276.6257308439341,172.24271977895637,136.5973014442831,214.080346979932,77.28340612254205,94.05056224725709,211.47360280612816,131.41066758546356,137.2116044139872,224.45546189938034,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
129,2271.905735525721,3116.0666894586047,1831.3649553278835,-0.0,-0.0,87.86721433443485,171.87278805219555,169.606538726741,25.0,137.8780325797847,280.5589381129794,247.3081581466294,44.9660859827847,196.86039605024675,131.29855812698185,94.7715486892361,172.92498475935176,160.69791629492138,25.0,170.6805061050298,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
130,2019.3683158008262,2273.4631552121245,3901.7044399325264,-0.0,-0.0,108.61170071440445,160.11344515529717,272.6581957993922,102.7703548026276,157.459341320988,167.2227074700326,119.95838866944806,71.74086155348606,232.99610951583037,82.54029787454124,84.05143207582185,175.4199742304523,173.97904542060485,170.8965651911192,321.99317248729784,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
131,1663.216619976226,1970.7935811823866,3240.6054409514,1851.8719347048861,-0.0,25.0,199.7152937715104,198.05244011054705,73.9381747222289,175.64377875274263,197.15519442402353,67.02451986255315,153.8040119370496,249.1094184033606,45.28444437104055,188.93219703549914,191.05926334879476,25.0,170.62700532730605,278.47312625612517,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
132,1986.2099775880122,1934.538634483833,3123.2919265881796,1625.1766405040871,-0.0,62.14658040122035,193.78257547781425,196.49752104507834,54.27544377757635,194.1503063143983,156.80521021712005,84.62956810172196,215.4584877502023,277.24199091340324,88.49395540616455,79.86651245603444,239.57783641668865,174.7701989510854,139.43132053916565,233.221127581365,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
133,1880.3949893308688,2211.3149575630937,4028.794572922673,383.75052409121554,-0.0,25.0,260.55329879907225,142.0011860498747,25.0,228.8483974030369,194.33530000743065,25.0,170.30008527699755,289.5353316507939,76.2009062595173,208.0931212235409,214.42696425789453,90.29473550746454,200.99570957028635,275.9474322189881,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
134,2330.8090483175993,3362.5507672621407,1251.068656550372,-0.0,-0.0,98.79830546989416,207.40962394130815,156.42824938323287,100.73436457575174,204.27535352811498,181.42536696092117,42.5060393764208,148.0762934454379,193.343149668135,206.56074172151526,167.57351564804074,109.038882421421,119.6425814835921,39.1913118611809,280.2124557355332,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
135,2321.886321683731,3933.98394387815,-0.0,-0.0,-0.0,115.55193763167814,187.32397401497795,123.63364047120345,49.69447612294825,181.37881707067106,226.4972566140917,54.8713220122228,174.5931779020865,137.86393746968469,101.93709673000414,83.8883059558621,110.4685477762873,150.65824308191475,106.549238210467,195.3457795421149,-0.0,-0.0,-0.0,-0.0,-0.0,308.69387480795444,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
136,2427.707824030369,3904.2354697499936,-0.0,-0.0,-0.0,64.89807846517864,221.2258658257365,148.10382983670846,25.0,235.74561366035985,242.86876318805508,48.91265143331015,122.45087517421794,175.10331061702163,25.0,183.42226912302584,180.2100173546718,25.0,107.14511183808365,179.69548232413672,-0.0,-0.0,-0.0,-0.0,-0.0,525.3064516513863,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
137,2293.8501023879844,3118.3498036205383,1665.4828970003891,-0.0,-0.0,174.99967923667805,247.1207217989014,231.06129626394394,25.0,304.6080901511788,236.3582584496202,84.20925833623805,224.7491162455133,199.3660081447673,46.9824245618327,70.88467653651554,226.11844891332694,44.335527014838,191.26055602590435,219.7828101051335,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
138,1883.1049911711475,2163.385659639124,3031.313175953763,627.7363418763339,-0.0,43.46894087264945,225.6622205776419,65.7078277215815,88.4696472961833,209.1317270018967,127.31173246190225,38.6044459984427,247.18558881426515,127.91767165254494,126.27268841049091,217.42241692346525,57.33630143850325,62.212414292744896,113.83860890765055,252.83757948334656,-0.0,-0.0,357.6093626344805,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
139,1842.9218666204301,2329.490188724947,1688.474358847897,1459.21841741034,-0.0,41.01812871298935,226.85699248596993,42.8066791920141,185.8536474840648,171.6997112742503,133.6825775345473,140.49954224811887,187.81031960290352,117.41155940598,181.29892278817294,239.85245891141068,160.19170210959086,35.94283680467855,215.0099470033887,209.2380605023157,-0.0,-0.0,714.3687545759647,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
140,2186.3780472008802,2789.005484718523,2085.933418564276,-0.0,-0.0,135.74757958051083,189.64445351872268,186.82453786893774,188.89238071624408,278.85090625027584,48.82768818815915,90.66280765176104,192.89288152450285,171.27681047462247,25.0,174.38632050395375,148.5372409223022,162.0605175579691,255.83811775836406,114.7825194116022,-0.0,-0.0,26.65086242661846,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
141,2460.370711206214,3864.9019517488423,-0.0,-0.0,-0.0,187.74391207347256,189.82594581018554,93.4115244984263,92.56148700684764,218.88702828485322,81.9463349833636,97.733504400718,234.16811685445128,140.38070924725386,25.0,217.37391049125608,233.37619051873585,34.34663120576915,231.40411086657565,143.85206423006795,-0.0,-0.0,-0.0,-0.0,-0.0,433.2395028564972,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
142,2279.744313438996,2987.0096333623937,1676.181250372176,-0.0,-0.0,230.7796885815288,149.41808745081937,62.07840651296725,95.6743815674062,115.98848337670795,160.35021132367893,90.52088358214259,201.91524090524797,133.3415501590876,185.0265900563395,314.7133859071311,133.5023125791902,52.92550677247125,219.10973106660654,169.88712824385698,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,355.5976646442873,664.5035840204937,685.6351733429728,337.0223258670452,-0.0,357.93452976256486,-0.0,1128.5624324367484,1200.0
143,2107.479385470163,2716.438331887014,2117.132986591376,-0.0,-0.0,134.91063633119128,302.0323259137296,140.4129246287295,160.1397908213972,265.02200222348307,183.611163459286,124.3662252544351,221.65438674004236,83.07896163340935,118.653104819505,196.0124296870479,160.63471006658614,96.0064502196262,162.56514688818044,158.86179231518778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,36.70068362882938,357.93452976256486,-0.0,885.7621135354423,1200.0
144,2439.485906264893,3219.997831083422,1384.4646395915383,-0.0,-0.0,222.8828685730766,145.90615774998656,52.4147000644398,97.99853714188085,192.27110796218716,32.9052584831701,168.30757066773026,329.4623154128784,99.44121519744854,64.6008413266348,171.03682183412718,137.47246111442703,32.21528506185275,175.25224838059063,250.04562585726603,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
145,2102.343743643907,2436.9830778311116,1990.274858224097,316.65329799919823,-0.0,177.68902050760926,165.6864874742006,169.79524680786838,174.2712055311397,209.33677839287404,58.0420373606915,94.6608644803376,209.9565273976329,55.58963271581935,144.53912331439284,299.07535360046836,25.0,80.37834979376055,284.18366544184636,70.86049715149845,-0.0,-0.0,714.3687545759647,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
146,2061.0755064976092,2136.215450070018,3501.762910517576,-0.0,-0.0,180.9792269999036,155.50600404273578,109.80679814930761,208.54186487690174,223.844676637015,80.79666047392244,116.34714985971385,200.5877888296023,138.2408375969095,25.0,322.43623946948566,148.23760948049213,125.00130989986886,263.15717019442866,154.4031806904946,-0.0,-0.0,129.91263652549787,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
147,2361.1577960319473,3079.05298961199,1578.600818662439,-0.0,-0.0,242.89429322719164,226.33071474698406,50.605557134612496,242.18325233053713,208.85875674449974,92.11127987034605,145.31915930967315,180.7760592749541,138.69503917565265,139.50624671011136,222.12656626232925,111.55566334524855,102.37583270988824,223.04859865107397,193.0151310464526,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
148,2661.8707446369413,3543.847359115542,-0.0,-0.0,-0.0,239.32696892840076,156.2811361742196,183.6525982017162,185.7305303614695,225.77922875291327,35.234630113939545,104.2269128095889,243.58345061113116,25.0,166.97943499827565,268.5235092126974,118.27040304390366,124.94008106078365,203.21849904226787,222.278469677572,-0.0,-0.0,-0.0,-0.0,-0.0,536.9305953097145,-0.0,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
149,2372.4995588724296,1751.699782996983,3081.4788818613024,-0.0,-0.0,134.6087314315052,222.38447141366942,47.965168618239105,189.53525439972722,158.5940059196521,96.20874601396399,141.0860691418271,189.25894914004417,31.258933241829947,208.03948737470475,279.49663086185654,282.5317742258895,114.1943422266594,120.26255145826795,79.56611748221495,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,793.4434683002587,686.1223846483288,-0.0,302.7610585618012,-0.0,653.4286719238086,664.5035840204937,685.6351733429728,-0.0,386.8867345087068,357.93452976256486,-0.0,298.70289006916903,1200.0
150,2268.7924748400283,3313.6794469218166,623.7846073068426,-0.0,-0.0,292.5389994085113,115.065582093172,119.4413824030088,163.6765655890847,195.39878949458443,52.2999479295568,168.0419174046862,156.7054780920834,25.0,122.10144673684626,168.35996006571764,25.0,76.20007640605395,163.83175513497793,116.5726138398476,-0.0,-0.0,-0.0,-0.0,-0.0,35.66241289800263,-0.0,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
151,2464.963503471861,2709.80973922677,1165.21615681597,-0.0,-0.0,291.44687773158,151.4610481509805,102.91655166642545,172.78686446753156,145.69501599505287,77.9285623553642,244.4302840431354,245.20772690323955,42.532838855640954,187.53553066809715,173.0259320793981,163.6234734887237,179.2224114090919,307.24368498335855,114.01544351502454,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,476.8964430551923,1200.0,1200.0
152,2061.201822515654,2045.9424628193692,3932.5719507268063,82.54756442893495,-0.0,193.25686009110578,84.7975348441258,160.0569651594397,207.9123713836894,184.34567561739183,110.23757234983606,221.55037800340764,239.43227000266654,72.04820741160825,146.68318798009486,249.57292835586856,61.021739948432696,261.8114561809095,140.55412258439222,90.28527446776755,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
153,2179.687000728931,1903.0372843334812,3915.114063357578,27.925631460906516,-0.0,244.7329064313657,223.40566943021932,181.307458185301,241.1448574060513,166.964987049366,89.03300321859126,224.49258913491735,127.32340427592109,25.0,214.45581897543713,262.15820097612226,89.4525891324965,185.36292294732527,205.72128816131206,72.1235657556249,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,238.63686910048682,1200.0,1200.0
154,2592.0511193366688,2025.9877802446679,2523.9519646219546,-0.0,-0.0,248.35780580077684,47.116876774369096,114.15135097876865,270.35087989417633,78.52818069754375,74.06661423716766,262.2835980700142,52.744014920599795,37.43838082949795,164.48309036487143,195.29893307886977,74.19607478389975,205.30546545467104,237.244417603356,97.0679953430064,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,555.6045514899226,1200.0,1200.0
155,2908.2428290032212,2457.636070950477,-0.0,-0.0,-0.0,233.73846496463585,113.31985857794146,85.0460702888099,184.71972780636213,169.26109426715368,98.8027497872055,216.2191922377332,185.26194625414624,39.29341845026275,195.0697152314418,112.02376911439345,58.30760683883815,237.28218885605995,113.91746784703601,25.0,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,1200.0,1200.0,1200.0
156,2191.892724740931,1157.07213589389,3225.3130101950073,-0.0,-0.0,188.6396351774819,122.02908279325105,156.49815610668486,298.02741070534944,78.61776400223559,109.29590395571034,244.3078712510664,89.81168343884589,107.18243916378505,170.4282048598482,244.09117460091883,55.668809240304995,146.59319235676705,175.087745466651,110.85005347066294,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,49.350018961128626,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
157,2833.34210379718,3006.709626485329,-0.0,-0.0,-0.0,176.5283321118556,104.8902878264566,110.76937757783125,206.6919751073401,137.28064876284935,105.4645985571642,219.62979439686956,153.31815197692643,108.8162921100344,255.93262223278575,107.03215731215624,106.76530431034585,301.24139617671733,201.57826111158687,86.29602990882974,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,667.0563870649898,1200.0,1200.0
158,1773.794328186925,2507.072988015153,2800.026143054277,-0.0,-0.0,201.42755919028895,70.28352248024035,256.6009322082102,214.44692181586257,107.9048373655762,121.86499321945304,236.37451763140922,25.0,78.80158641798856,267.79645569749783,106.03757371932079,25.0,230.7934274510839,144.03185981917144,73.68666817085496,124.91928323466436,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
159,1935.4721939767016,1877.9005419721746,3382.306786602441,1435.6386978908033,-0.0,252.7460119616796,69.9970947244868,173.90067009415625,171.94078444007036,175.47912657669605,225.92030649111018,190.63132990660876,140.5734029548621,134.06263376362526,212.94834920418555,129.74012799578585,143.95802464616494,305.2334211573762,275.7005008565533,193.4504877711534,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
160,1840.336357077319,2023.604587404474,3221.7788943965706,1675.71309806195,-0.0,211.69671888423187,77.28074921474065,159.56418416747024,80.5348606095708,67.92784362931785,185.30776909437293,92.91405189179905,28.2012757383314,108.78085687046865,224.7085408022761,181.00497616391826,95.26428746251719,188.2877838347135,38.124412889678204,64.98897847048195,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
161,2239.8674923505596,2015.0958838907998,3922.8423455011257,219.59543811476578,-0.0,155.6128541687138,68.03554544034675,197.1914996744703,237.2248501992126,58.7692543614353,153.59746813829614,201.76047779169957,119.49881887540015,133.73926629575917,146.83868064875423,137.72524964531175,69.9824188395159,315.4472937943135,164.4078766190071,87.36907117494175,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
162,2655.7051241635463,3050.6686379957055,1533.186767189864,-0.0,-0.0,201.8095723306269,125.56181582681799,129.87031932136324,220.16790635605946,74.0656070737531,213.91358277115245,271.9094859371132,79.39051061470336,242.26232586140662,199.19013964646095,108.74196275973435,114.9286849695861,261.22157784096066,93.61942037967614,216.8479720376604,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
163,1500.1807375750889,3469.3407473890834,771.1513184075011,-0.0,-0.0,25.0,191.5181588199874,156.84746811758123,158.8090981655916,60.37372685345595,172.4121988204326,238.23273037455812,28.30847343176375,236.68629279501386,205.1187343307489,105.5369631917635,211.5144055040685,246.3972840680749,132.72280166868444,86.15457089222545,494.338644844741,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
164,2301.959216215098,2842.040887455906,1977.9438149239747,-0.0,-0.0,198.1817723699863,58.3015744194037,272.39738321607456,165.25764957123926,117.70935957893249,256.91274308342224,230.39402078696074,54.6549492162913,115.31318672592259,330.8208428583416,80.45091679297026,133.1481684350023,225.1739118530095,109.32251721751484,111.2420157876121,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
165,1774.422292483642,1873.4374301641392,3426.0020977051404,1539.4932933767902,-0.0,42.703795559621305,25.0,185.07039382312635,176.4685154762906,25.0,224.80106395783994,233.40666512023265,110.01931777027569,231.72308620247426,135.20969828489595,103.70622894598105,188.87144342069556,194.33879337981543,45.14809061131895,142.6410221287482,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
166,1518.1568213388025,1684.5152862169884,3031.632854709415,1466.8510375396813,1197.5784480793964,100.9725774811738,96.30899769441605,169.57267832107308,61.292521352600296,34.203473291571456,207.74313460326997,165.0206949260408,83.37430910130631,239.8409175143083,254.12125919362566,25.0,144.96121722470434,258.8010982144189,89.3460681277779,203.27370499156063,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
167,1423.1497777598274,2972.6574536139865,3068.464137827651,1465.1428936423868,-0.0,53.21492195199011,238.7424980326832,251.12818930347953,101.9546173828054,40.28581041316455,240.8567400950859,159.20193717349957,111.3022718731274,149.7787193483392,220.1608727963806,61.067255239545396,229.2530935893077,196.69919495140414,25.0,182.6177687708695,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
