UMAP1,UMAP2,annotated_age,state,phase,pseudotime
29.199127,21.521988,10.93333333,cycling,S,0.75111485
27.810438,17.189545,0.533333333,nan,G1,0.50339186
23.854864,22.059952,0.26666666699999997,cycling,G1,0.11313779
23.43985,18.761713,5.066666667,cycling,G1,0.31890866
24.838778,19.457361,8.533333333,cycling,S,0.43278885
24.4959,19.00338,10.13333333,cycling,S,0.4367003
22.500439,19.229952,6.933333332999999,cycling,S,0.30399823
24.373108,20.682322,8.533333333,cycling,S,0.34681734
25.076395,19.90134,9.333333332999999,cycling,S,0.3714212
27.305967,19.598007,16.26666667,cycling,G2,0.5418759
27.057165,17.583572,0.533333333,cycling,G1,0.47725108
21.518738,19.342766,0.0,cycling,G1,0.28929234
26.998808,19.209044,2.933333333,cycling,G1,0.4463139
25.66568,20.823973,7.466666667,cycling,S,0.35878265
25.956196,22.052156,2.933333333,cycling,G1,0.29869288
21.382624,19.144281,6.1333333329999995,cycling,S,0.37117124
22.244446,18.657782,0.26666666699999997,arrested,G0,0.32743764
23.89986,18.980156,8.266666667,cycling,S,0.4474445
26.958855,19.595837,12.53333333,cycling,S,0.5239813
27.271257,17.751062,0.26666666699999997,arrested,G0,0.4298875
25.373066,19.494488,12.26666667,cycling,S,0.39852113
22.66861,20.473618,0.8,cycling,G1,0.10330782
26.245035,19.744694,12.8,cycling,G2,0.50990546
24.71502,20.245932,11.2,cycling,S,0.38799775
26.144829,21.62221,9.866666667,cycling,S,0.4127683
22.12195,19.29132,8.533333333,cycling,S,0.32238853
22.934786,19.22583,0.533333333,cycling,G1,0.24995124
26.124456,19.589455,10.4,cycling,S,0.4588593
22.331755,20.191908,0.8,cycling,G1,0.14196311
22.244968,19.868568,0.8,arrested,G0,0.22105986
28.293898,18.80975,3.733333333,cycling,G1,0.55619115
25.715136,22.084663,7.2,cycling,S,0.3644921
23.703026,18.102013,2.4,cycling,G1,0.3635628
21.361311,19.157316,11.73333333,cycling,S,0.4073685
25.795347,19.303383,11.73333333,cycling,S,0.47098184
22.69615,19.681887,0.8,arrested,G0,0.1958941
27.375189,19.778177,18.93333333,cycling,G2,0.60919917
28.229603,20.493734,12.53333333,cycling,G2,0.7469423
23.082296,18.98036,20.26666667,cycling,S,0.32865784
22.047115,17.378696,8.8,cycling,G1,0.4341189
24.964302,20.199175,6.933333332999999,cycling,S,0.36528236
23.907759,18.863201,4.266666667,cycling,G1,0.41231444
27.45027,21.156422,19.46666667,cycling,G2,0.6039032
27.900286,20.558905,14.93333333,cycling,G2,0.67639405
26.560268,19.475983,13.33333333,cycling,G2,0.47930613
22.881691,18.461607,1.8666666669999998,arrested,G0,0.36013827
26.290585,19.446331,11.2,cycling,S,0.4598137
24.727232,18.750372,7.466666667,cycling,S,0.4855034
22.142672,20.217985,0.533333333,arrested,G0,0.18608716
26.63967,18.70496,3.4666666669999997,cycling,G1,0.40238115
22.300652,18.086805,13.86666667,nan,G1,0.37463307
22.696478,18.802248,1.8666666669999998,arrested,G0,0.2890001
21.355883,19.159071,4.0,cycling,G1,0.40640107
27.111277,19.685772,16.53333333,cycling,G2,0.5920524
23.149906,19.324501,2.133333333,arrested,G0,0.24950548
22.782928,18.167992,5.333333333,cycling,S,0.40696806
22.38655,20.499031,0.533333333,nan,G1,0.16011126
27.767536,22.261675,9.066666667,cycling,S,0.5431655
22.318558,19.519466,4.8,nan,G1,0.25783566
21.13558,17.037777,20.8,cycling,G1,0.5405682
28.063118,22.474815,4.266666667,cycling,G1,0.6216796
23.07112,19.523329,0.533333333,nan,G1,0.22032034
23.105238,18.686268,14.4,cycling,G2,0.408346
23.239511,21.31704,1.066666667,cycling,G1,0.13276128
25.652893,18.415836,5.333333333,cycling,S,0.4307901
25.962229,19.04884,11.73333333,cycling,G2,0.43616673
29.793097,20.67691,7.2,cycling,S,0.8181635
21.739185,19.219698,10.93333333,cycling,S,0.32889807
22.787567,19.19098,3.2,cycling,G1,0.31223154
26.053871,19.604624,16.26666667,cycling,G2,0.49671477
25.518139,18.8252,8.8,cycling,S,0.4260339
23.193933,18.396996,7.733333332999999,cycling,S,0.40504816
26.078724,17.646448,3.2,cycling,G1,0.4341566
27.003584,18.270563,7.466666667,cycling,S,0.5401346
27.067331,19.944681,16.0,cycling,G2,0.63115937
22.200089,19.67331,6.933333332999999,cycling,S,0.24576816
23.919136,19.407484,3.733333333,nan,G1,0.22378714
23.17777,18.872808,6.1333333329999995,cycling,G1,0.32039797
22.297379,17.12743,17.33333333,arrested,G0,0.46495476
26.705437,21.857948,5.6,cycling,S,0.40964842
28.033476,18.562527,4.8,cycling,G1,0.5147295
28.315598,20.792694,18.4,cycling,G2,0.7461027
23.230444,18.42089,8.266666667,cycling,S,0.42564517
22.839645,18.487328,5.333333333,cycling,S,0.37575227
28.234076,18.445534,7.2,cycling,S,0.6013764
23.483643,17.83078,3.733333333,cycling,G1,0.4004228
21.047163,16.727879,25.06666667,arrested,G0,0.67237604
26.057497,18.77764,4.8,cycling,S,0.35954562
26.044744,19.015755,12.53333333,cycling,S,0.48770615
27.877468,19.531353,19.2,cycling,G2,0.5736448
26.91728,22.011683,12.53333333,cycling,S,0.49938095
22.23565,20.123648,1.066666667,cycling,G1,0.16492254
23.352722,18.811195,7.466666667,cycling,S,0.38021326
25.392143,18.443743,9.866666667,cycling,S,0.46547642
24.812798,18.315672,6.4,cycling,S,0.43147635
25.22362,17.762438,5.066666667,cycling,G1,0.4529346
27.158134,22.345984,3.2,cycling,G1,0.47592074
24.268951,19.210209,3.4666666669999997,cycling,G1,0.3119111
27.581806,18.560507,3.2,cycling,G1,0.48408014
28.582493,18.605352,4.0,cycling,G1,0.5888007
26.581291,17.572966,4.0,cycling,G1,0.45367312
28.199377,20.205057,14.93333333,cycling,G2,0.6982233
23.06142,17.773151,2.666666667,cycling,G1,0.41178426
25.631851,20.164963,15.73333333,cycling,S,0.4983143
30.126604,18.723955,3.4666666669999997,cycling,G1,0.6663581
27.143383,19.02232,5.8666666670000005,cycling,G1,0.4140091
27.903023,20.5002,18.13333333,cycling,G2,0.6511184
28.39229,22.171185,1.066666667,cycling,G1,0.62033486
27.53227,18.777918,1.066666667,cycling,G1,0.46486196
25.319891,18.533438,6.4,cycling,S,0.4377417
22.862358,18.108072,4.0,cycling,S,0.4211456
22.485765,18.821394,0.8,cycling,G1,0.35508186
26.782164,22.508255,4.266666667,cycling,G1,0.46580666
25.695944,22.714556,4.266666667,cycling,G1,0.38903934
25.186918,17.293621,3.733333333,cycling,G1,0.4773795
27.4961,19.25066,12.53333333,cycling,G2,0.5674726
25.474943,17.766155,5.066666667,cycling,S,0.43640983
29.272429,21.161718,18.93333333,cycling,G2,0.81163746
24.6423,17.335432,2.133333333,cycling,G1,0.42146313
24.999136,18.012037,12.0,cycling,S,0.5252777
24.165205,18.177856,4.8,cycling,S,0.34590313
23.102161,17.876629,2.666666667,cycling,G1,0.4075122
25.787197,21.792759,9.866666667,cycling,S,0.3471647
28.500292,19.507875,17.06666667,cycling,G2,0.6425943
23.034452,20.689783,1.8666666669999998,arrested,G0,0.16942133
26.34893,22.24806,11.46666667,cycling,S,0.47946537
27.454828,17.592985,3.2,cycling,G1,0.4824015
22.913143,16.470173,0.8,cycling,G1,0.49053615
21.677929,17.93739,6.666666667,arrested,G0,0.41025144
26.275517,19.614119,17.6,cycling,G2,0.532428
26.111486,18.964289,12.0,cycling,S,0.48304722
28.91567,19.646948,11.46666667,cycling,G2,0.629111
26.13454,22.540634,9.333333332999999,cycling,G1,0.38726693
25.112316,19.357252,11.73333333,cycling,S,0.4871157
27.670513,17.899073,1.8666666669999998,cycling,G1,0.49566588
28.014236,20.57066,14.13333333,cycling,G2,0.6886904
29.686743,20.726377,1.8666666669999998,cycling,G1,0.79288757
28.455904,17.957901,1.8666666669999998,cycling,G1,0.5589184
27.579277,22.586868,2.666666667,cycling,G1,0.5343447
22.856653,19.005733,3.733333333,cycling,G1,0.3073716
25.886238,19.247389,17.33333333,cycling,G2,0.50020534
29.370907,18.628044,4.8,cycling,G1,0.68600404
25.194921,22.127443,2.4,cycling,G1,0.26313105
24.496294,21.232754,0.0,cycling,G1,0.3087453
22.02824,16.785322,8.8,cycling,G1,0.4893241
22.398338,20.435379,1.8666666669999998,cycling,G1,0.11071552
28.301847,21.324759,5.066666667,cycling,G1,0.5973184
27.308537,18.73157,10.93333333,cycling,S,0.5496953
22.32987,19.138395,2.133333333,cycling,G1,0.27151427
23.85977,18.032022,5.066666667,cycling,G1,0.38570154
25.513288,19.023323,10.66666667,cycling,S,0.49082786
26.647402,22.131016,5.333333333,cycling,G1,0.43325767
24.98232,18.533825,7.2,cycling,S,0.47405377
29.166359,21.419617,14.93333333,cycling,G2,0.7400002
27.20269,17.703829,10.13333333,cycling,S,0.53449106
24.527277,18.564795,4.8,cycling,G1,0.38944092
29.298243,21.173897,18.66666667,cycling,G2,0.80426717
26.935904,16.754108,2.4,cycling,G1,0.55865574
24.596228,21.271996,0.0,cycling,G1,0.32115617
28.508415,17.4919,0.26666666699999997,cycling,G1,0.5437405
22.509815,16.289213,2.666666667,arrested,G0,0.5652944
22.569515,17.657665,2.933333333,cycling,G1,0.41868532
26.405579,18.65683,4.533333333,cycling,G1,0.39549667
22.918865,18.684633,6.1333333329999995,cycling,S,0.39777666
27.202248,18.818624,3.4666666669999997,cycling,G1,0.4501421
22.495985,18.025719,8.266666667,cycling,S,0.3950264
23.40111,21.34661,1.6,cycling,G1,0.15856342
25.425264,18.079311,4.533333333,cycling,S,0.46849424
26.270443,22.493652,0.8,cycling,G1,0.4183681
27.27128,21.769308,9.066666667,cycling,S,0.49119613
26.887236,19.747854,5.333333333,arrested,G0,0.4433533
25.17786,18.686754,11.2,cycling,S,0.47159043
26.95539,19.314716,16.0,cycling,G2,0.59878045
25.407545,22.480585,3.2,cycling,G1,0.31298363
25.639128,20.303026,2.4,cycling,G1,0.34362662
24.65578,21.111933,6.666666667,cycling,S,0.28623205
24.626087,20.01529,10.66666667,cycling,S,0.4068896
26.988386,19.904184,13.33333333,cycling,G2,0.68650734
22.64149,17.384998,1.6,cycling,G1,0.4649131
28.674276,20.433035,15.2,cycling,G2,0.75166893
23.078432,17.097113,2.133333333,cycling,G1,0.44376358
25.12375,18.19185,9.333333332999999,cycling,S,0.55255777
23.993452,19.092222,9.333333332999999,cycling,S,0.41938347
22.835266,18.573616,0.8,arrested,G0,0.40764898
27.02612,18.498495,10.66666667,cycling,S,0.5345714
25.55368,18.951746,12.26666667,cycling,S,0.4906239
25.244965,20.099962,20.0,cycling,S,0.50815034
27.517942,21.622807,12.8,cycling,G2,0.5631161
26.362928,18.637264,10.13333333,cycling,S,0.5215799
22.282852,19.65639,0.8,cycling,G1,0.3274725
22.805471,17.655527,0.8,cycling,G1,0.3825615
23.899378,18.126745,2.933333333,cycling,G1,0.37887043
25.890474,18.785353,5.8666666670000005,cycling,S,0.4388357
27.514349,18.985588,11.2,cycling,S,0.4945831
27.20965,22.602966,1.333333333,cycling,G1,0.46543083
25.128958,18.52965,6.666666667,cycling,S,0.4726494
25.863039,18.34736,7.466666667,cycling,S,0.48175773
24.78968,16.701824,6.1333333329999995,cycling,S,0.46683934
23.422829,19.777893,4.533333333,cycling,G1,0.3127902
22.470306,16.38574,2.4,arrested,G0,0.5452086
27.276005,18.20542,4.8,cycling,G1,0.46087712
26.558325,22.543858,3.2,cycling,G1,0.47452772
29.729246,18.184341,0.0,cycling,G1,0.66759425
27.478525,18.419773,8.0,cycling,S,0.5533798
25.071953,20.139786,14.13333333,cycling,S,0.4637695
26.210554,16.05272,0.533333333,cycling,G1,0.5080363
28.214087,18.063639,1.6,cycling,G1,0.5611773
22.30973,17.709755,0.533333333,cycling,G1,0.42476273
28.507778,20.162117,14.93333333,cycling,G2,0.7418624
28.36516,20.112566,14.93333333,cycling,G2,0.72648054
26.28392,21.345121,17.33333333,cycling,G2,0.37169465
24.986185,18.536158,14.4,cycling,S,0.5036792
25.4372,20.188316,15.73333333,cycling,G2,0.4219555
24.615873,17.22309,1.8666666669999998,cycling,G1,0.46369794
22.823458,16.746706,4.8,cycling,G1,0.42066386
29.54436,17.97592,0.26666666699999997,cycling,G1,0.6516831
25.686527,16.93613,2.133333333,cycling,G1,0.5221959
30.683464,17.820366,0.26666666699999997,cycling,G1,0.7653768
29.654127,19.069307,0.0,cycling,G1,0.7132143
27.530327,19.025969,10.4,cycling,S,0.4867592
24.873663,18.360851,7.2,cycling,S,0.52305824
29.922724,19.360884,4.0,cycling,G1,0.7436153
26.314981,16.667507,0.0,cycling,G1,0.44773233
28.596918,19.568403,14.66666667,cycling,G2,0.6535103
25.626257,18.967064,14.66666667,cycling,S,0.49529752
27.327917,22.722237,3.4666666669999997,cycling,G1,0.43708912
26.22316,16.364002,0.0,cycling,G1,0.44102362
25.308788,17.65928,3.4666666669999997,cycling,G1,0.46628308
22.69259,18.185343,0.533333333,cycling,G1,0.3529625
25.057648,18.105572,6.1333333329999995,cycling,S,0.5040328
27.377556,22.36757,5.8666666670000005,cycling,S,0.47980875
29.751745,18.587437,9.6,cycling,S,0.7393253
23.366924,17.64928,3.2,cycling,G1,0.42807034
26.053406,19.136412,17.33333333,cycling,G2,0.5382095
25.80336,16.066097,5.066666667,cycling,S,0.49216142
28.944752,17.58806,7.2,cycling,S,0.5821535
30.427578,17.415102,1.066666667,nan,G1,0.6654259
27.537071,22.140348,8.8,cycling,S,0.50265914
28.708357,18.888744,17.6,arrested,G0,0.5738945
24.920328,19.360924,4.8,cycling,G1,0.3156047
22.635412,17.76067,1.8666666669999998,cycling,G1,0.41374695
26.187572,17.663082,4.533333333,cycling,G1,0.44411194
21.996424,17.905258,0.533333333,arrested,G0,0.44984305
27.156038,18.068794,2.666666667,cycling,G1,0.43764853
30.000973,20.555637,16.8,cycling,G2,0.8714194
27.891867,21.699894,13.86666667,cycling,G2,0.62970966
27.655851,17.79824,0.533333333,arrested,G0,0.46208823
27.987839,21.62775,12.53333333,cycling,S,0.5440821
25.362524,18.918718,18.13333333,cycling,G2,0.474271
23.298481,16.266481,1.8666666669999998,cycling,G1,0.5327427
25.393736,18.11838,9.066666667,cycling,S,0.48735893
29.037271,17.86892,2.133333333,cycling,G1,0.60352325
22.87457,18.131893,6.1333333329999995,cycling,S,0.4474123
31.114634,18.049675,1.066666667,arrested,G0,0.92954177
27.592697,22.538208,4.533333333,cycling,G1,0.517184
22.42574,18.282684,2.133333333,cycling,G1,0.3888652
26.944897,18.650505,7.2,cycling,S,0.54887575
22.772005,17.977697,4.0,cycling,S,0.4410589
27.183151,17.98533,7.466666667,cycling,S,0.5295871
27.07987,21.100063,14.13333333,cycling,G2,0.5275065
25.81416,18.248531,6.666666667,cycling,S,0.47295526
28.112432,17.704819,9.6,cycling,S,0.6415729
27.901745,17.755306,5.6,cycling,S,0.57282484
21.21392,17.20383,6.1333333329999995,arrested,G0,0.60488707
25.441898,22.554733,7.466666667,cycling,S,0.40677652
29.816013,17.038452,0.533333333,nan,G1,0.5715374
27.581167,18.37751,10.93333333,cycling,S,0.57178557
29.19878,18.247707,3.4666666669999997,cycling,G1,0.66662866
26.910416,18.271694,3.733333333,cycling,G1,0.43598926
22.838642,17.682281,10.66666667,cycling,S,0.47833827
21.702272,18.232166,1.6,arrested,G0,0.3577287
28.510168,17.493814,2.4,arrested,G0,0.52767384
29.511799,18.250034,1.6,cycling,G1,0.7172038
29.250885,18.425299,3.4666666669999997,cycling,G1,0.67551225
27.480919,17.792147,7.2,cycling,S,0.59737754
22.427727,17.920057,0.8,arrested,G0,0.41392097
28.710917,17.847326,0.8,arrested,G0,0.5950822
25.567741,18.291313,15.73333333,cycling,S,0.5441775
30.074387,17.065819,11.46666667,cycling,G2,0.59364253
26.845139,18.459044,11.2,cycling,S,0.54013646
27.655216,21.678513,12.26666667,cycling,G2,0.4884071
25.86434,19.16223,13.86666667,cycling,G2,0.5280474
27.265045,16.97911,0.533333333,cycling,G1,0.53158516
22.770138,16.62931,8.8,cycling,G1,0.515448
28.367607,17.800663,1.333333333,cycling,G1,0.53398734
30.89475,17.61786,6.4,cycling,G1,0.8009627
25.465828,22.682447,1.6,cycling,G1,0.35357532
23.08078,16.459637,6.666666667,cycling,G1,0.5273086
22.596773,17.629799,2.933333333,cycling,G1,0.46740678
22.91898,17.221653,3.2,cycling,G1,0.46911067
25.72466,18.980515,11.2,cycling,S,0.49819577
27.494097,20.242214,17.86666667,cycling,G2,0.4839465
26.226097,16.225666,4.266666667,cycling,G1,0.50212455
24.340904,17.560791,5.333333333,cycling,S,0.46038666
27.70431,18.61054,6.4,cycling,S,0.54006714
21.11577,16.931856,6.666666667,nan,G1,0.6156043
24.937397,18.108673,8.0,cycling,S,0.49250418
21.942062,17.899876,7.2,cycling,G1,0.42343256
28.41641,16.883535,1.333333333,arrested,G0,0.63409
26.879503,17.68422,2.133333333,nan,G1,0.473779
27.90689,17.468222,0.26666666699999997,arrested,G0,0.48158428
25.621082,22.817213,4.0,cycling,G1,0.41019055
22.15685,18.233423,0.26666666699999997,cycling,G1,0.4091686
22.524057,17.501038,1.066666667,cycling,G1,0.45239666
22.474901,16.285618,2.666666667,nan,G1,0.55582315
21.936216,18.27058,1.6,arrested,G0,0.38182467
28.23356,18.469053,2.4,cycling,G1,0.5133531
22.164837,18.34334,0.26666666699999997,cycling,G1,0.34808046
27.174328,20.087372,8.8,cycling,S,0.46961358
22.231625,18.351324,5.8666666670000005,cycling,G1,0.38223782
26.907007,19.921772,20.8,cycling,G2,0.6126046
26.567696,17.878428,5.6,cycling,S,0.4952237
27.567766,17.65803,0.533333333,cycling,G1,0.5099248
28.653315,18.758736,9.066666667,cycling,S,0.6713237
27.897179,16.94529,8.533333333,cycling,S,0.626486
26.994728,17.500036,4.8,cycling,G1,0.49584678
25.754354,22.558096,9.6,cycling,S,0.46153298
22.529692,17.144642,4.266666667,cycling,G1,0.4904029
27.387465,16.466667,6.1333333329999995,cycling,S,0.59424216
21.924135,16.328588,7.2,nan,G1,0.5830739
23.733223,16.75772,14.93333333,cycling,S,0.5705475
27.629612,18.191946,5.8666666670000005,cycling,S,0.5825857
22.913603,16.07855,3.2,cycling,G1,0.5500137
22.74905,17.037582,1.333333333,arrested,G0,0.4726105
25.622091,15.617726,1.6,cycling,G1,0.5263172
21.77674,17.918219,0.26666666699999997,arrested,G0,0.44185948
24.937145,18.68956,9.866666667,cycling,S,0.5433925
26.067537,18.1322,5.066666667,cycling,G1,0.43916824
22.956427,16.978378,1.6,cycling,G1,0.47453487
24.798756,21.117096,11.73333333,cycling,S,0.31853706
25.715559,18.867567,9.333333332999999,cycling,S,0.50469506
27.454502,17.408222,1.066666667,nan,G1,0.5286613
24.538204,16.73129,3.733333333,cycling,G1,0.46205556
26.559608,17.80724,10.66666667,cycling,G2,0.61993045
28.488535,17.708712,2.133333333,arrested,G0,0.55393994
27.42452,18.287062,8.0,cycling,S,0.5574851
26.636644,19.72901,14.4,cycling,G2,0.5858247
26.170872,16.231161,1.6,cycling,G1,0.49003753
27.860023,22.277018,13.86666667,cycling,S,0.5542359
29.784363,18.614193,4.266666667,cycling,S,0.70869654
25.334726,18.15526,9.066666667,cycling,S,0.47438946
21.717136,18.748148,8.0,cycling,S,0.46659872
28.305145,16.84756,6.933333332999999,cycling,S,0.66933644
28.79449,18.914135,10.93333333,cycling,S,0.6394972
21.788498,18.109793,1.066666667,cycling,G1,0.3714833
26.718493,17.572296,3.2,cycling,G1,0.51378804
28.10152,16.622198,7.466666667,cycling,S,0.64021593
25.303211,17.885944,6.666666667,cycling,S,0.60986286
28.87417,17.584229,0.533333333,cycling,G1,0.5723695
23.464819,16.477392,6.933333332999999,cycling,G1,0.5604439
26.432856,16.289488,6.666666667,cycling,S,0.54431087
28.681492,18.327814,3.2,cycling,G1,0.5936682
29.294325,18.012463,0.0,cycling,G1,0.73636776
27.748325,18.775713,2.666666667,arrested,G0,0.50892967
25.051083,21.13912,3.2,cycling,G1,0.30644572
22.324318,17.791132,1.333333333,arrested,G0,0.41303477
22.695652,17.288013,2.133333333,cycling,G1,0.57703155
24.996265,21.84941,10.66666667,cycling,S,0.3904877
24.985285,17.95073,10.93333333,cycling,S,0.5577132
25.61518,17.34801,10.4,cycling,S,0.51963675
28.356482,16.741661,9.6,cycling,S,0.6677591
28.375717,16.876574,6.666666667,cycling,S,0.65883636
22.378239,16.328844,5.066666667,arrested,G0,0.5686286
22.212708,16.478691,5.8666666670000005,nan,G1,0.51995814
28.577967,18.601141,15.46666667,cycling,S,0.5586967
26.599281,18.852715,16.26666667,cycling,G2,0.54462445
23.023642,17.552496,9.333333332999999,cycling,S,0.49677855
27.751503,16.308031,5.333333333,cycling,G1,0.5864704
21.51278,18.732105,4.0,cycling,G1,0.44911963
28.55325,20.715403,14.4,cycling,G2,0.69851536
26.734743,18.318546,4.533333333,cycling,G1,0.44014254
21.460741,17.943037,7.466666667,nan,G1,0.4451901
29.918343,18.861134,2.666666667,arrested,G0,0.75995165
26.7735,16.05277,6.933333332999999,cycling,S,0.5586621
26.284218,18.56399,6.933333332999999,cycling,S,0.49666074
27.139053,18.607735,9.866666667,cycling,S,0.530388
24.684721,17.36765,9.066666667,cycling,S,0.5308782
27.174923,16.428114,4.0,cycling,G1,0.5541805
27.742643,19.472013,13.86666667,cycling,G2,0.5799268
25.919067,16.356646,6.933333332999999,cycling,S,0.5161083
27.229984,16.996037,2.4,arrested,G0,0.5589676
26.229303,16.60646,2.133333333,cycling,G1,0.50541097
26.528547,19.282986,14.66666667,cycling,G2,0.59970236
28.215836,16.532022,6.1333333329999995,cycling,S,0.64832866
24.581673,17.478306,8.8,cycling,S,0.5149551
23.737106,17.720285,9.6,cycling,S,0.4949228
26.295906,19.091171,12.8,cycling,G2,0.4993054
28.976696,18.017584,5.333333333,arrested,G0,0.70484626
28.324553,16.501907,1.6,cycling,G1,0.67351675
26.344303,16.124134,2.666666667,arrested,G0,0.5196443
25.543137,17.8683,12.0,cycling,S,0.5462817
23.053896,17.171692,1.333333333,arrested,G0,0.59351104
29.353764,21.14995,22.13333333,cycling,G2,0.7878651
26.58069,16.438263,10.66666667,cycling,S,0.55426794
23.775248,17.599873,3.733333333,cycling,G1,0.42700747
24.564425,17.525524,8.266666667,cycling,S,0.5165062
22.13947,17.899975,9.866666667,cycling,S,0.41907796
23.968512,17.545033,10.66666667,cycling,G2,0.46991923
28.15914,16.272263,1.8666666669999998,nan,G1,0.6688041
22.849443,16.677982,2.133333333,cycling,G1,0.5231198
24.098808,15.63831,6.666666667,arrested,G0,0.44780752
22.106785,17.467987,2.666666667,arrested,G0,0.42615357
28.651217,16.939749,1.6,cycling,G1,0.72177225
27.117939,18.139894,5.066666667,cycling,G1,0.47010115
24.195393,16.222168,4.8,cycling,G1,0.5342652
26.728487,16.626804,11.46666667,cycling,S,0.58350277
25.665941,15.744825,1.066666667,arrested,G0,0.54999673
22.895515,17.053476,2.666666667,cycling,G1,0.5565559
27.003206,18.405813,5.8666666670000005,cycling,S,0.47501612
27.77973,18.907898,6.4,cycling,S,0.49528176
28.08556,18.997223,4.8,cycling,S,0.52225846
26.019983,20.080284,15.46666667,cycling,G2,0.5383379
27.925507,17.654613,11.2,cycling,G2,0.60653883
21.429539,17.855316,3.4666666669999997,arrested,G0,0.46210346
28.790565,17.98968,5.6,cycling,G1,0.6017837
29.618593,18.638601,2.4,cycling,G1,0.74891067
26.89341,16.206118,3.4666666669999997,cycling,G1,0.59782153
27.380693,16.173761,3.4666666669999997,arrested,G0,0.54481095
25.670668,22.175798,1.066666667,arrested,G0,0.30424374
27.327972,17.833208,1.6,cycling,G1,0.50681335
25.291515,16.465694,4.0,cycling,G1,0.5381847
28.592724,18.53157,9.066666667,cycling,S,0.6681882
24.131353,17.439114,11.2,cycling,S,0.55360836
29.127184,18.05977,0.26666666699999997,cycling,G1,0.6358189
21.496183,18.88079,4.533333333,cycling,G1,0.43777072
23.457102,18.381266,2.133333333,cycling,G1,0.34017575
26.291443,16.630295,11.73333333,cycling,S,0.5339853
26.943516,16.668802,0.26666666699999997,cycling,G1,0.45234728
24.314413,17.38778,8.8,cycling,S,0.5350649
27.047958,22.15759,13.06666667,cycling,S,0.45545387
27.106003,16.454178,2.133333333,arrested,G0,0.59674984
21.522375,19.048862,14.66666667,cycling,G2,0.43392003
28.306984,19.224432,0.26666666699999997,cycling,G1,0.51638323
24.094137,16.97351,1.066666667,arrested,G0,0.43479696
27.988554,22.56897,0.26666666699999997,cycling,G1,0.67579377
23.33816,16.795868,1.6,nan,G1,0.5467155
26.964624,16.767752,6.1333333329999995,cycling,S,0.599539
24.137259,17.57111,18.93333333,cycling,G2,0.48228645
28.319397,16.634018,6.1333333329999995,cycling,G1,0.66959757
26.912094,17.185625,3.2,cycling,G1,0.52336407
25.704107,22.96521,5.066666667,arrested,G0,0.5062935
23.878424,17.292284,10.66666667,cycling,S,0.5094735
29.381296,18.657284,6.933333332999999,cycling,S,0.65925103
23.862541,17.398733,10.13333333,cycling,S,0.5238203
29.132189,21.640749,1.6,cycling,G1,0.7478748
26.234173,16.87133,2.933333333,cycling,G1,0.44677716
29.170738,20.605713,15.46666667,cycling,G2,0.75316995
24.682234,17.43179,9.6,cycling,S,0.53750926
28.795057,21.316528,19.2,cycling,G2,0.65730655
25.052998,18.197603,7.733333332999999,cycling,S,0.53452456
26.441803,16.558916,2.666666667,arrested,G0,0.5584125
30.231503,19.983065,0.26666666699999997,cycling,G1,0.84290713
25.598137,16.319014,4.0,cycling,G1,0.5656625
25.109413,17.639885,8.533333333,cycling,S,0.52945095
29.828096,18.691679,2.4,cycling,G1,0.75231177
26.362602,17.83131,12.8,cycling,S,0.57294214
30.556778,17.661451,0.0,cycling,G1,0.49865708
23.859705,16.325644,2.666666667,arrested,G0,0.48140734
24.75203,17.213562,11.2,cycling,S,0.47877058
26.992702,16.251762,1.333333333,arrested,G0,0.55302703
25.041569,17.424637,6.1333333329999995,cycling,S,0.535738
26.991247,16.616755,1.066666667,arrested,G0,0.50410366
27.482252,20.0586,13.06666667,cycling,G2,0.5886367
30.175707,18.513474,2.133333333,cycling,G1,0.82114834
24.949427,16.088232,4.8,cycling,G1,0.5572183
27.88915,18.550327,4.8,cycling,S,0.5189269
30.16525,18.758959,1.8666666669999998,arrested,G0,0.8125176
24.930725,16.780056,2.133333333,arrested,G0,0.4983869
30.974735,17.576937,0.0,cycling,G1,0.809077
28.03938,18.027668,7.733333332999999,nan,G1,0.5636467
26.701881,15.997682,5.066666667,cycling,G1,0.55991066
25.139261,17.120947,5.6,cycling,S,0.49532527
27.666317,21.273209,16.53333333,cycling,G2,0.6281731
28.256466,16.511488,6.1333333329999995,arrested,G0,0.67165095
27.683317,21.645283,12.53333333,cycling,G2,0.60390013
26.993525,16.189842,2.133333333,arrested,G0,0.58110285
28.330603,17.95877,4.8,cycling,G1,0.5534786
26.081884,16.953217,1.333333333,arrested,G0,0.53101856
26.81056,17.9172,5.8666666670000005,cycling,S,0.49634227
29.935608,19.9975,14.4,cycling,G2,0.7803107
21.340841,19.26622,10.66666667,cycling,S,0.4072837
28.377216,17.628965,1.333333333,arrested,G0,0.5883067
26.354391,19.987698,15.73333333,cycling,G2,0.5343265
25.69058,17.405514,7.466666667,cycling,S,0.587422
24.002445,17.420174,7.733333332999999,cycling,S,0.5121377
29.589748,18.709045,5.8666666670000005,cycling,S,0.72187924
21.491701,18.968075,5.066666667,cycling,G1,0.43483347
27.991425,18.050812,8.8,cycling,S,0.5936962
28.8533,20.023102,17.06666667,cycling,G2,0.71674377
25.528675,17.866062,9.066666667,cycling,S,0.5468368
27.170507,17.492863,4.8,cycling,G1,0.5126658
24.975025,22.55017,3.2,cycling,G1,0.34034792
