source,mu_ev,log10_mu_ev,p_exclusion_growth_window,p_exclusion_kinematic,posterior_fraction_in_alpha_window,median_alpha_in_window,median_chi_sat_in_window,growth_time_proxy_s_median,fa_crit_GeV_median,fa_crit_GeV_q16,fa_crit_GeV_q84,quartic_lambda_crit_median
IRAS_09149-6206,2.686025633559913e-18,-17.57088984704314,0.0011,0.0011,0.0086,0.45394884714707884,0.9953375337473369,7192168.734474136,1.901799553700346e+17,1.7811156397553104e+17,2.3759056332566323e+17,1.9949002426283535e-88
IRAS_09149-6206,2.7091294189080117e-18,-17.567170247615387,0.001,0.001,0.008,0.4545116516095098,0.9954680756364442,7044368.5151315285,1.8994003674619574e+17,1.7954061369702477e+17,2.3863762594324755e+17,2.0343537292920206e-88
IRAS_09149-6206,2.7324319309140926e-18,-17.563450648187633,0.001,0.001,0.0076,0.45629814914870037,0.995831474313111,6742256.022457179,1.891965383055166e+17,1.7917892150879165e+17,2.3663387645556832e+17,2.0858035146466e-88
IRAS_09149-6206,2.7559348789207583e-18,-17.55973104875988,0.0009,0.0009,0.0073,0.45684431793849306,0.995939861421233,6612931.26410871,1.8897019491858358e+17,1.7802712337135955e+17,2.3484857318513485e+17,2.1269206138961658e-88
IRAS_09149-6206,2.7796399869734824e-18,-17.556011449332125,0.0008,0.0008,0.0071,0.4579414078578827,0.9961520874214107,6416515.144844827,1.885174791511232e+17,1.7672312698632566e+17,2.3299959223827622e+17,2.1740716548519596e-88
IRAS_09149-6206,2.803548993947073e-18,-17.55229184990437,0.0008,0.0008,0.0068,0.45782283273648916,0.9961293581365116,6376686.043041281,1.8856633574036067e+17,1.7599656442387942e+17,2.317892545881511e+17,2.21048814693277e-88
IRAS_09149-6206,2.82766365367323e-18,-17.548572250476617,0.0008,0.0008,0.0064,0.450437755966207,0.9945540810659023,7332266.0618447475,1.9166578147930035e+17,1.7669055390580035e+17,2.3135669355842643e+17,2.176806496913778e-88
IRAS_09149-6206,2.8519857350691926e-18,-17.544852651048863,0.0007,0.0007,0.0058,0.4460236286235383,0.9935097212062873,7929234.5558208525,1.9355489986848512e+17,1.7687779792447408e+17,2.2958836837936192e+17,2.1711401142355778e-88
IRAS_09149-6206,2.876517022267502e-18,-17.54113305162111,0.0006,0.0006,0.0055,0.44562770142702407,0.9934096032539498,7924291.469559649,1.937266456547289e+17,1.759157050671123e+17,2.281253075117749e+17,2.2047288198977082e-88
IRAS_09149-6206,2.9012593147468704e-18,-17.537413452193356,0.0005,0.0005,0.0052,0.44829811588741253,0.9940723718922121,7445547.782790156,1.9257274105663194e+17,1.754932578192435e+17,2.2683167803503395e+17,2.2697813979834603e-88
IRAS_09149-6206,2.926214427464185e-18,-17.5336938527656,0.0004,0.0004,0.0047,0.4489997190975735,0.9942404243901561,7278740.529958245,1.9227174569684704e+17,1.760862249391291e+17,2.26989061149613e+17,2.3162282575864854e-88
IRAS_09149-6206,2.9513841909876406e-18,-17.529974253337848,0.0004,0.0004,0.0043,0.44528802444877774,0.9933224976461962,7776463.247017288,1.938744252445421e+17,1.77241850355592e+17,2.2775219606883187e+17,2.317450394080365e-88
IRAS_09149-6206,2.97677045163102e-18,-17.526254653910094,0.0003,0.0003,0.0041,0.43458087973790355,0.9902482431302994,9598340.009838318,1.9865107701091258e+17,1.7757906426704432e+17,2.276823076891977e+17,2.2454782057344278e-88
IRAS_09149-6206,3.002375071589131e-18,-17.52253505448234,0.0003,0.0003,0.0037,0.4332715913786118,0.989827659092655,9778452.602106351,1.992513737944233e+17,1.8214052509303203e+17,2.3054220001398045e+17,2.2705299876544917e-88
IRAS_09149-6206,3.0281999290744056e-18,-17.518815455054586,0.0003,0.0003,0.0036,0.43497182986037036,0.9903600829011425,9368420.731404208,1.9847683879806074e+17,1.8155184227081766e+17,2.302160305565574e+17,2.327971732005882e-88
IRAS_09149-6206,3.0542469184546737e-18,-17.515095855626832,0.0003,0.0003,0.0035,0.4366692616952329,0.9908986520541632,8959819.649273364,1.9770102313392778e+17,1.807139052002418e+17,2.298786572535084e+17,2.3866594534697936e-88
IRAS_09149-6206,3.0805179503921264e-18,-17.51137625619908,0.0003,0.0003,0.0033,0.4385301575024583,0.9914572298829278,8549841.834743313,1.968620819602366e+17,1.8093952415788246e+17,2.3114236575317642e+17,2.4486309810152018e-88
IRAS_09149-6206,3.1070149519834693e-18,-17.507656656771324,0.0003,0.0003,0.0033,0.44230216418065843,0.9925296069371368,7848055.87569489,1.9518321816988195e+17,1.793964498780218e+17,2.2917115553119827e+17,2.5339715686745863e-88
IRAS_09149-6206,3.133739866901285e-18,-17.50393705734357,0.0002,0.0002,0.0032,0.4375257159906176,0.9909489537535451,8729030.58710495,1.9738994919325446e+17,1.7815571275668845e+17,2.2853716587300662e+17,2.5233470913972993e-88
IRAS_09149-6206,3.160694655536608e-18,-17.500217457915817,0.0001,0.0001,0.0031,0.4326343748917124,0.9896193666757149,9412505.814917726,1.9954484622238496e+17,1.768356350527613e+17,2.2711123675812374e+17,2.5089040540378295e-88
IRAS_09149-6206,3.1878812951427306e-18,-17.496497858488063,0.0001,0.0001,0.003,0.43568126406377294,0.990592763155429,8761969.50523521,1.9814982599494976e+17,1.7537356426875664e+17,2.2569300738983005e+17,2.588332194532095e-88
IRAS_09149-6206,3.2153017799802424e-18,-17.49277825906031,0.0001,0.0001,0.0028,0.4340668496057061,0.9900208964877361,9028511.350630486,1.989094627133156e+17,1.753667274477823e+17,2.2479663033205773e+17,2.613871070280766e-88
IRAS_09149-6206,3.2429581214633165e-18,-17.489058659632555,0.0,0.0,0.0024,0.4325422469195743,0.989588475095365,9191781.79080198,1.9958756032375126e+17,1.8277042619480563e+17,2.240464683154059e+17,2.640080260344946e-88
IRAS_09149-6206,3.270852348307258e-18,-17.4853390602048,0.0,0.0,0.0023,0.4358124086279723,0.9906348194262511,8515688.088277489,1.9808972415464026e+17,1.8218297608778435e+17,2.2220881480636682e+17,2.726452809419126e-88
IRAS_09149-6206,3.298986506677318e-18,-17.481619460777047,0.0,0.0,0.0022,0.4372709149582832,0.991066479887066,8203081.7524650805,1.974344162876778e+17,1.8194784802338963e+17,2.203862101186977e+17,2.792229401325754e-88
IRAS_09149-6206,3.3273626603387896e-18,-17.477899861349293,0.0,0.0,0.0021,0.4387222681516825,0.9915137770307609,7884420.2553105,1.967758786714627e+17,1.816302248009805e+17,2.1857853122648262e+17,2.859279144918001e-88
IRAS_09149-6206,3.355982890808393e-18,-17.47418026192154,0.0,0.0,0.0021,0.4424959272650446,0.992582551015788,7237253.262357582,1.9509775003324448e+17,1.800812601419868e+17,2.1671446691419334e+17,2.958931793439321e-88
IRAS_09149-6206,3.3848492975069645e-18,-17.470460662493785,0.0,0.0,0.0021,0.44630204541715995,0.9935806693997964,6643206.867141147,1.9343393268025808e+17,1.7854550524209254e+17,2.1486629956919018e+17,3.062057572723324e-88
IRAS_09149-6206,3.41396399791346e-18,-17.46674106306603,0.0,0.0,0.0021,0.4501409018036754,0.9945077721865476,6097920.838168222,1.9178430456412154e+17,1.7702284744686477e+17,2.1303389362020166e+17,3.1687775296009147e-88
IRAS_09149-6206,3.4433291277202792e-18,-17.463021463638277,0.0,0.0,0.0019,0.45398280504268207,0.995357201417008,5600719.691500119,1.9016129873061584e+17,1.8232028583303587e+17,2.115447182173498e+17,3.2787839698048584e-88
IRAS_09149-6206,3.472946840989929e-18,-17.459301864210524,0.0,0.0,0.0018,0.45651837081347746,0.9958708091534543,5283605.271392215,1.891068182113378e+17,1.8200922232203363e+17,2.100590660113929e+17,3.372823530620579e-88
IRAS_09149-6206,3.502819310313032e-18,-17.45558226478277,0.0,0.0,0.0017,0.4590639677055862,0.9963628950493655,4980815.099604729,1.880564929540513e+17,1.8281893996388538e+17,2.0858336804493955e+17,3.469435396118576e-88
IRAS_09149-6206,3.532948726967702e-18,-17.451862665355016,0.0,0.0,0.0016,0.46003621298270203,0.9965180155113019,4854328.62336944,1.8766690805445168e+17,1.8299319408676502e+17,2.0711756258584858e+17,3.5444904466742575e-88
IRAS_09149-6206,3.563337301080272e-18,-17.448143065927262,0.0,0.0,0.0016,0.4639932034835774,0.9971913902814501,4455876.846794586,1.8606646182609133e+17,1.8143260585984755e+17,2.0535123880876832e+17,3.6680243315338035e-88
IRAS_09149-6206,3.593987261787431e-18,-17.444423466499508,0.0,0.0,0.0016,0.4679842299437582,0.9977924397740305,4090130.6883543013,1.8447966439791866e+17,1.798853265192313e+17,2.0359997845579622e+17,3.795863664789413e-88
IRAS_09149-6206,3.624900857399729e-18,-17.440703867071754,0.0,0.0,0.0016,0.4720095851227354,0.998320944905405,3754405.613757495,1.8290639937130474e+17,1.7835124256511437e+17,2.018636530642185e+17,3.9281585015123084e-88
IRAS_09149-6206,3.656080355566508e-18,-17.436984267644,0.0,0.0,0.0015,0.4729894478419353,0.9984599099877429,3646684.650936255,1.8251984310046246e+17,1.7693994773651344e+17,2.0044461211771043e+17,4.012465314290524e-88
IRAS_09149-6206,3.687528043442241e-18,-17.433264668216246,0.0,0.0,0.0014,0.47099019692197164,0.9981291848868404,3784183.6762369876,1.8332502580401702e+17,1.758544015190762e+17,1.990350933656806e+17,4.048026938960122e-88
IRAS_09149-6206,3.719246227854305e-18,-17.429545068788492,0.0,0.0,0.0014,0.4750414078541332,0.9986037114443385,3473571.2670516334,1.817616076758355e+17,1.7435469378386845e+17,1.9733769786963485e+17,4.18911026287063e-88
IRAS_09149-6206,3.7512372354721986e-18,-17.42582546936074,0.0,0.0,0.0012,0.46270061504094084,0.9967413275295405,4428400.268756269,1.866701255225812e+17,1.745497613522257e+17,1.9761712825355462e+17,4.0442630002650657e-88
IRAS_09149-6206,3.783503412978212e-18,-17.422105869932984,0.0,0.0,0.0011,0.45633795946611255,0.9958398311877344,4865231.545888406,1.8917987867869936e+17,1.736887357545517e+17,1.9713147213252912e+17,3.9998009102769973e-88
IRAS_09149-6206,3.816047127239566e-18,-17.41838627050523,0.0,0.0,0.0008,0.45324775271192314,0.9952001105954715,5128176.497142146,1.9046989285066218e+17,1.8040910436040573e+17,1.9901855913642566e+17,4.01398882139823e-88
IRAS_09149-6206,3.848870765482037e-18,-17.414666671077477,0.0,0.0,0.0008,0.4571463524338796,0.9959983380126411,4707246.808525913,1.8884554242687514e+17,1.788705535651227e+17,1.9732130464629898e+17,4.1538858363148276e-88
IRAS_09149-6206,3.8819767354650614e-18,-17.410947071649723,0.0,0.0,0.0007,0.46060487831080954,0.9966418855422573,4360811.16453413,1.8742736751917373e+17,1.8406117863534704e+17,1.9676457310427834e+17,4.28982766721996e-88
IRAS_09149-6206,3.915367465658365e-18,-17.40722747222197,0.0,0.0,0.0007,0.4645667601729257,0.9973047349752309,4002868.163425559,1.85828964121647e+17,1.8249148250624035e+17,1.950865408813128e+17,4.439338319056214e-88
IRAS_09149-6206,3.9490454054200985e-18,-17.403507872794215,0.0,0.0,0.0007,0.46856272006727406,0.9978952179381516,3674305.749370286,1.8424419210279798e+17,1.8093517293673293e+17,1.9342281912133808e+17,4.594059771126549e-88
IRAS_09149-6206,3.983013025176504e-18,-17.39978827336646,0.0,0.0,0.0006,0.4703694689853126,0.9981251765693748,3522490.1816849243,1.8354058840736333e+17,1.8177920444027914e+17,1.9274455399448832e+17,4.709646710532872e-88
IRAS_09149-6206,4.0172728166031395e-18,-17.396068673938707,0.0,0.0,0.0006,0.4744153407409491,0.9986104680903118,3233358.031854157,1.819753319350695e+17,1.802289692647927e+17,1.9110080498367197e+17,4.873789050093695e-88
IRAS_09149-6206,4.05182729280765e-18,-17.392349074510953,0.0,0.0,0.0006,0.4784960129658814,0.999022916590844,2967958.354153591,1.8042342416044147e+17,1.7869195468352502e+17,1.8947107406444138e+17,5.043652138851324e-88
IRAS_09149-6206,4.086678988514116e-18,-17.3886294750832,0.0,0.0,0.0006,0.48261178499551505,0.9993623712458611,2724343.1457971632,1.7888475124416115e+17,1.771680479496398e+17,1.878552416888057e+17,5.219435358461097e-88
IRAS_09149-6206,4.121830460248985e-18,-17.384909875655445,0.0,0.0,0.0006,0.486762958739982,0.9996287078106244,2500724.2994717285,1.7735920031774624e+17,1.7565713727781962e+17,1.8625318932829392e+17,5.401345039501136e-88
IRAS_09149-6206,4.157284286528642e-18,-17.381190276227688,0.0,0.0,0.0005,0.4886289667959807,0.9997354512346773,2393064.4923970704,1.766779410855724e+17,1.7488607545923402e+17,1.855953526030117e+17,5.536748394672249e-88
IRAS_09149-6206,4.1930430680484164e-18,-17.377470676799934,0.0,0.0,0.0005,0.49283189718602155,0.9998957528077071,2196637.576867816,1.7517121010472822e+17,1.7339462572649654e+17,1.8401257285162093e+17,5.729717186371348e-88
IRAS_09149-6206,4.229109427873558e-18,-17.37375107737218,0.0,0.0,0.0003,0.47858696213289376,0.9990428503982788,2835830.8160453527,1.8038510581972842e+17,1.7582381738445827e+17,1.8427278938861824e+17,5.496629878013064e-88
IRAS_09149-6206,4.2654860116315145e-18,-17.370031477944426,0.0,0.0,0.0002,0.47528903554033936,0.9985898240993325,3025039.8117385944,1.8168097213569773e+17,1.7975370767052925e+17,1.8360823660086618e+17,5.516139417776725e-88
IRAS_09149-6206,4.302175487706038e-18,-17.366311878516672,0.0,0.0,0.0002,0.4793772228302259,0.9989873255764514,2776739.2575910483,1.8013157469725824e+17,1.782207461779702e+17,1.8204240321654627e+17,5.708389937832218e-88
IRAS_09149-6206,4.339180547432917e-18,-17.36259227908892,0.0,0.0,0.0002,0.4835005745654654,0.9993118460583023,2548819.6468448886,1.7859539070871405e+17,1.7670085796756e+17,1.8048992344986813e+17,5.907340843730476e-88
IRAS_09149-6206,4.376503905297402e-18,-17.358872679661165,0.0,0.0,0.0002,0.48765939321219515,0.9995632668413517,2339608.0760490634,1.7707230748415654e+17,1.7519393154875754e+17,1.789506834195556e+17,6.113225659783577e-88
IRAS_09149-6206,4.414148299133323e-18,-17.35515308023341,0.0,0.0,0.0002,0.49185398383820733,0.999741495897005,2147568.956591266,1.755622132986763e+17,1.7369985638182678e+17,1.7742457021552582e+17,6.326286049178822e-88
IRAS_09149-6206,4.4521164903239215e-18,-17.351433480805657,0.0,0.0,0.0001,0.4883457627926089,0.9997219521690797,2246278.887202448,1.767804010719902e+17,1.767804010719902e+17,1.767804010719902e+17,6.342563276403447e-88
IRAS_09149-6206,4.4904112640044126e-18,-17.347713881377903,0.0,0.0,0.0001,0.4925462572101773,0.9998872146227854,2061900.3906623505,1.752727962999139e+17,1.752727962999139e+17,1.752727962999139e+17,6.563616624773108e-88
IRAS_09149-6206,4.5290354292662846e-18,-17.34399428195015,0.0,0.0,0.0001,0.49678288208017574,0.9999791666893892,1892656.003328404,1.7377804856478854e+17,1.7377804856478854e+17,1.7377804856478854e+17,6.792374205752824e-88
IRAS_09149-6206,4.56799181936336e-18,-17.340274682522395,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,4.607283291919624e-18,-17.33655508309464,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,4.64691272913885e-18,-17.332835483666887,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,4.686883038016015e-18,-17.329115884239133,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,4.727197150550545e-18,-17.32539628481138,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,4.76785802396139e-18,-17.321676685383625,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,4.808868640903947e-18,-17.31795708595587,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,4.8502320096888524e-18,-17.314237486528118,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,4.891951164502656e-18,-17.310517887100364,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,4.934029165630388e-18,-17.30679828767261,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,4.97646909968005e-18,-17.303078688244856,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,5.0192740798090265e-18,-17.299359088817102,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,5.062447245952453e-18,-17.295639489389348,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,5.10599176505354e-18,-17.291919889961594,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,5.149910831295886e-18,-17.28820029053384,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,5.194207666337783e-18,-17.284480691106086,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,5.238885519548539e-18,-17.280761091678333,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,5.2839476682468356e-18,-17.27704149225058,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,5.329397417941132e-18,-17.273321892822825,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,5.37523810257214e-18,-17.26960229339507,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,5.421473084757383e-18,-17.265882693967317,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,5.468105756037858e-18,-17.262163094539563,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,5.5151395371268225e-18,-17.25844349511181,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,5.562577878160714e-18,-17.254723895684055,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,5.610424258952241e-18,-17.2510042962563,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,5.658682189245633e-18,-17.247284696828547,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,5.7073552089741046e-18,-17.243565097400793,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,5.756446888519519e-18,-17.23984549797304,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,5.805960828974294e-18,-17.236125898545286,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,5.85590066240556e-18,-17.23240629911753,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,5.906270052121583e-18,-17.228686699689778,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,5.95707269294049e-18,-17.224967100262024,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,6.008312311461297e-18,-17.22124750083427,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,6.059992666337272e-18,-17.217527901406516,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,6.112117548551649e-18,-17.213808301978762,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,6.1646907816957166e-18,-17.21008870255101,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,6.217716222249288e-18,-17.206369103123254,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,6.2711977598636e-18,-17.2026495036955,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.0688313004416154e-13,-12.971090836483397,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.0780248273499958e-13,-12.967371237055643,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.0872974321605485e-13,-12.963651637627889,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.0966497950599609e-13,-12.959932038200135,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.1060826020855297e-13,-12.956212438772381,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.1155965451754852e-13,-12.952492839344627,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.1251923222197478e-13,-12.948773239916873,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.1348706371111213e-13,-12.94505364048912,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.1446321997969268e-13,-12.941334041061365,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.1544777263310803e-13,-12.937614441633611,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.1644079389266183e-13,-12.933894842205858,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.1744235660086756e-13,-12.930175242778104,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.1845253422679183e-13,-12.92645564335035,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.194714008714437e-13,-12.922736043922596,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.204990312732103e-13,-12.919016444494842,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.2153550081333913e-13,-12.915296845067088,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.2258088552146776e-13,-12.911577245639334,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.236352620812009e-13,-12.90785764621158,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.2469870783573535e-13,-12.904138046783826,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.2577130079353366e-13,-12.900418447356072,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.268531196340463e-13,-12.896698847928318,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.2794424371348307e-13,-12.892979248500565,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.2904475307063447e-13,-12.88925964907281,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.3015472843274257e-13,-12.885540049645057,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.3127425122142304e-13,-12.881820450217303,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.3240340355863751e-13,-12.878100850789549,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.3354226827271777e-13,-12.874381251361795,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.346909289044415e-13,-12.870661651934041,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.3584946971316043e-13,-12.866942052506287,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.3701797568298105e-13,-12.863222453078533,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.3819653252899914e-13,-12.859502853650778,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.3938522670358523e-13,-12.855783254223024,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.4058414540272947e-13,-12.85206365479527,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.4179337657243568e-13,-12.848344055367516,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.4301300891517321e-13,-12.844624455939762,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.4424313189638348e-13,-12.840904856512008,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.454838357510428e-13,-12.837185257084254,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.4673521149028152e-13,-12.8334656576565,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.4799735090806e-13,-12.829746058228746,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.4927034658790214e-13,-12.826026458800992,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.5055429190968692e-13,-12.822306859373239,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.51849281056498e-13,-12.818587259945485,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.531554090215326e-13,-12.81486766051773,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.5447277161506978e-13,-12.811148061089977,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.5580146547149826e-13,-12.807428461662223,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.5714158805640524e-13,-12.803708862234469,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.5849323767372582e-13,-12.799989262806715,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.5985651347295407e-13,-12.796269663378961,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.6123151545641606e-13,-12.792550063951207,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.6261834448660544e-13,-12.788830464523453,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.6401710229358224e-13,-12.7851108650957,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.6542789148243516e-13,-12.781391265667946,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.6685081554080808e-13,-12.777671666240192,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.682859788464914e-13,-12.773952066812438,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.6973348667507868e-13,-12.770232467384684,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.7119344520768886e-13,-12.76651286795693,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.7266596153875524e-13,-12.762793268529176,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.7415114368388146e-13,-12.759073669101422,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.7564910058776466e-13,-12.755354069673668,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.7715994213218726e-13,-12.751634470245914,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.7868377914407716e-13,-12.74791487081816,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.8022072340363752e-13,-12.744195271390407,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.8177088765254616e-13,-12.740475671962653,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.8333438560222578e-13,-12.736756072534899,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.8491133194218516e-13,-12.733036473107145,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.8650184234843218e-13,-12.729316873679391,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.8810603349195913e-13,-12.725597274251637,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.8972402304730102e-13,-12.721877674823883,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.913559297011676e-13,-12.71815807539613,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.9300187316114949e-13,-12.714438475968375,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.9466197416449932e-13,-12.710718876540621,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.963363544869883e-13,-12.706999277112867,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.9802513695183907e-13,-12.703279677685114,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,1.997284454387352e-13,-12.69956007825736,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,2.0144640489290848e-13,-12.695840478829606,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,2.0317914133430408e-13,-12.692120879401852,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,2.0492678186682476e-13,-12.688401279974098,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,2.0668945468765438e-13,-12.684681680546344,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,2.0846728909666196e-13,-12.68096208111859,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,2.1026041550588614e-13,-12.677242481690836,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,2.120689654491016e-13,-12.673522882263082,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,2.1389307159146768e-13,-12.669803282835328,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,2.1573286773925996e-13,-12.666083683407575,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,2.175884888496854e-13,-12.66236408397982,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,2.1946007104078224e-13,-12.658644484552067,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,2.2134775160140473e-13,-12.654924885124313,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,2.2325166900129394e-13,-12.651205285696559,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,2.2517196290123511e-13,-12.647485686268805,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,2.2710877416330237e-13,-12.643766086841051,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,2.290622448611926e-13,-12.640046487413295,0.0,0.0,0.0,,,,,,,
IRAS_09149-6206,2.310325182906433e-13,-12.636326887985541,0.0,0.0,0.0,,,,,,,
