source,mu_ev,fa_crit_GeV_median,fa_crit_GeV_q16,fa_crit_GeV_q84,quartic_lambda_crit_median
IRAS_09149-6206,1.425147434357828e-18,2.177742239271115e+17,1.8321835991370026e+17,2.842054863521464e+17,4.282591405797747e-89
IRAS_09149-6206,1.4374058059837005e-18,2.167514320439097e+17,1.8291715587168403e+17,2.8270828197055517e+17,4.397799642717185e-89
IRAS_09149-6206,1.4497696177003983e-18,2.1693133899172826e+17,1.8384867806311616e+17,2.8209003783431046e+17,4.46635789175992e-89
IRAS_09149-6206,1.4622397764483445e-18,2.1742747300733485e+17,1.8544584987915494e+17,2.837053724454644e+17,4.522810069635405e-89
IRAS_09149-6206,1.4748171969689894e-18,2.16305702736206e+17,1.8502423817528512e+17,2.8241683457185885e+17,4.6487955548076425e-89
IRAS_09149-6206,1.4875028018719095e-18,2.159817998792505e+17,1.8505150531799555e+17,2.8091729479956803e+17,4.743307420703107e-89
IRAS_09149-6206,1.5002975217024853e-18,2.159229900225346e+17,1.847187794864213e+17,2.7868599760242896e+17,4.8278865584692235e-89
IRAS_09149-6206,1.5132022950101619e-18,2.164259232141972e+17,1.8445515493679264e+17,2.7681412826983248e+17,4.8884978109280614e-89
IRAS_09149-6206,1.5262180684172943e-18,2.151491721088185e+17,1.838984270095898e+17,2.7730934557248906e+17,5.0321528353407914e-89
IRAS_09149-6206,1.5393457966885878e-18,2.1410661688099888e+17,1.842096479776366e+17,2.7601352413091805e+17,5.1690681479199376e-89
IRAS_09149-6206,1.5525864428011329e-18,2.1395331145817344e+17,1.8396163085572218e+17,2.7436866648364746e+17,5.265913080957284e-89
IRAS_09149-6206,1.5659409780150447e-18,2.125694767922856e+17,1.8304324036311443e+17,2.7271516251661843e+17,5.426866101217046e-89
IRAS_09149-6206,1.579410381944709e-18,2.1270849004937536e+17,1.8330573377041894e+17,2.707746849889607e+17,5.5134113132640965e-89
IRAS_09149-6206,1.592995642630642e-18,2.1154447259499574e+17,1.8268334261370336e+17,2.6929151940645853e+17,5.670558188143394e-89
IRAS_09149-6206,1.6066977566119658e-18,2.1084955633031475e+17,1.8322607760431024e+17,2.7155925420193395e+17,5.8066147004239834e-89
IRAS_09149-6206,1.6205177289995102e-18,2.1041054458740627e+17,1.827090637571923e+17,2.7032429534725002e+17,5.931619752348252e-89
IRAS_09149-6206,1.6344565735495425e-18,2.098689976656177e+17,1.828827532795997e+17,2.69468664024038e+17,6.06527206400259e-89
IRAS_09149-6206,1.6485153127381294e-18,2.0943694026004902e+17,1.8185384353635402e+17,2.685481008751194e+17,6.1955433800430385e-89
IRAS_09149-6206,1.6626949778361416e-18,2.0913353814647638e+17,1.8188174765783616e+17,2.6640599627839088e+17,6.320883705822502e-89
IRAS_09149-6206,1.6769966089849015e-18,2.0869590297534992e+17,1.816319556157891e+17,2.6516665255911824e+17,6.457085781671512e-89
IRAS_09149-6206,1.6914212552724824e-18,2.0795532168341946e+17,1.809174376908654e+17,2.6580398403805203e+17,6.615514097568763e-89
IRAS_09149-6206,1.705969974810663e-18,2.0735040442738234e+17,1.8171464794864758e+17,2.6647632131630458e+17,6.769132155578922e-89
IRAS_09149-6206,1.720643834812546e-18,2.072360411146441e+17,1.8142716179443914e+17,2.6601057404053968e+17,6.893684302358114e-89
IRAS_09149-6206,1.7354439116708417e-18,2.078862132050347e+17,1.815754268889139e+17,2.6442276975840566e+17,6.968989182265997e-89
IRAS_09149-6206,1.7503712910368264e-18,2.0774495592900685e+17,1.8163654041078838e+17,2.6425782594517066e+17,7.099036340998933e-89
IRAS_09149-6206,1.76542706789998e-18,2.0722707387799443e+17,1.817571595496113e+17,2.645259708014553e+17,7.257826909030613e-89
IRAS_09149-6206,1.780612346668309e-18,2.0682207431164205e+17,1.8179452477316026e+17,2.6243231614211123e+17,7.41216334957714e-89
IRAS_09149-6206,1.795928241249358e-18,2.0586538055813603e+17,1.819948181310974e+17,2.6056655606199917e+17,7.610467239959171e-89
IRAS_09149-6206,1.8113758751319215e-18,2.0598032108591034e+17,1.8190041563452877e+17,2.5995072195686774e+17,7.733314943410964e-89
IRAS_09149-6206,1.826956381468455e-18,2.0482270212991635e+17,1.8141815075223706e+17,2.5860166982897648e+17,7.956098932408523e-89
IRAS_09149-6206,1.8426709031581997e-18,2.044365258092316e+17,1.817333160531975e+17,2.589118996880107e+17,8.124161953031462e-89
IRAS_09149-6206,1.858520592931015e-18,2.0360903680492384e+17,1.8126739707558685e+17,2.589001244633974e+17,8.331834931630315e-89
IRAS_09149-6206,1.8745066134319403e-18,2.0261859196500877e+17,1.8069285239231142e+17,2.5744125467059923e+17,8.558849069653793e-89
IRAS_09149-6206,1.890630137306478e-18,2.0169670984833408e+17,1.7985167856612806e+17,2.5685673557779142e+17,8.786516923780383e-89
IRAS_09149-6206,1.9068923472866126e-18,2.009821300982623e+17,1.7973620844144755e+17,2.5584332745701152e+17,9.001967945868086e-89
IRAS_09149-6206,1.92329443627757e-18,2.0188799490143494e+17,1.7997353125203738e+17,2.548020016024068e+17,9.075499998186583e-89
IRAS_09149-6206,1.9398376074453213e-18,2.0081819882888118e+17,1.7998689933591194e+17,2.52882832110459e+17,9.330923190083463e-89
IRAS_09149-6206,1.956523074304842e-18,2.004454853148214e+17,1.7976773263208528e+17,2.5122590888462035e+17,9.527492486539596e-89
IRAS_09149-6206,1.973352060809126e-18,2.0138744292710496e+17,1.803564575261058e+17,2.5090999842128438e+17,9.60161685845722e-89
IRAS_09149-6206,1.9903258014389717e-18,2.0064032400301267e+17,1.8126055164271555e+17,2.5085496372348355e+17,9.840390277854763e-89
IRAS_09149-6206,2.007445541293533e-18,2.0001496825565744e+17,1.806209678522586e+17,2.489197879050468e+17,1.0073086181434442e-88
IRAS_09149-6206,2.024712536181655e-18,2.0005339162080726e+17,1.8035580991050048e+17,2.4874421427053814e+17,1.0243182404322878e-88
IRAS_09149-6206,2.042128052713993e-18,2.0133229301986048e+17,1.8048911125200154e+17,2.4702590607549405e+17,1.0288212100875391e-88
IRAS_09149-6206,2.0596933683959225e-18,2.0138536700872064e+17,1.8046926563918237e+17,2.451470889061093e+17,1.0460460569381329e-88
IRAS_09149-6206,2.0774097717212524e-18,2.0057518273177216e+17,1.796020027318566e+17,2.4354533885329306e+17,1.0727288165883347e-88
IRAS_09149-6206,2.095278562266739e-18,1.99492314229705e+17,1.7902798896199427e+17,2.418326204605483e+17,1.103141447302391e-88
IRAS_09149-6206,2.1133010507874186e-18,1.9802502024316394e+17,1.784130288937991e+17,2.4120711794656736e+17,1.1388929271671129e-88
IRAS_09149-6206,2.131478559312754e-18,1.993487376601837e+17,1.7812271444110122e+17,2.4093590046092646e+17,1.1432423892096801e-88
IRAS_09149-6206,2.149812421243613e-18,1.9865326260007933e+17,1.7777335623199747e+17,2.393567626146287e+17,1.1711424727450155e-88
IRAS_09149-6206,2.1683039814500812e-18,1.9852541052270352e+17,1.791002257125133e+17,2.38583510775585e+17,1.1929112354687248e-88
IRAS_09149-6206,2.1869545963701092e-18,2.0023800210255494e+17,1.7838414720196102e+17,2.3884159035510966e+17,1.1928518998167355e-88
IRAS_09149-6206,2.2057656341090187e-18,2.0075986934611296e+17,1.7942812304808112e+17,2.396812528009015e+17,1.207160249794984e-88
IRAS_09149-6206,2.2247384745398547e-18,2.0126484524166214e+17,1.793972182537742e+17,2.42547565628046e+17,1.2218736114928308e-88
IRAS_09149-6206,2.243874509404609e-18,2.0040125607265533e+17,1.783267947653529e+17,2.41964837469602e+17,1.2537075793188632e-88
IRAS_09149-6206,2.2631751424163074e-18,2.021962654220724e+17,1.795500369908669e+17,2.4255768761734182e+17,1.2528244321988426e-88
IRAS_09149-6206,2.2826417893619807e-18,2.012651151684773e+17,1.8011282874951894e+17,2.4184235026115856e+17,1.286288880733933e-88
IRAS_09149-6206,2.302275878206518e-18,2.0119116558926784e+17,1.8039143717437533e+17,2.4099605448444435e+17,1.3094741004413663e-88
IRAS_09149-6206,2.3220788491974135e-18,2.0120526314030752e+17,1.8001257474655366e+17,2.404097979005952e+17,1.3319116834370363e-88
IRAS_09149-6206,2.342052154970417e-18,1.997537339429606e+17,1.7867354678166806e+17,2.385717393797778e+17,1.3746891391121974e-88
IRAS_09149-6206,2.362197260656089e-18,1.9927382916004054e+17,1.7948170246717555e+17,2.3667375900673165e+17,1.4051825131449623e-88
IRAS_09149-6206,2.3825156439872762e-18,1.98420806468634e+17,1.7878064884247747e+17,2.348943339685298e+17,1.4417764606273188e-88
IRAS_09149-6206,2.4030087954075087e-18,1.982302630027959e+17,1.778250279034397e+17,2.338388053819652e+17,1.4695862885932933e-88
IRAS_09149-6206,2.4236782181803315e-18,2.0056141378081446e+17,1.806355872995341e+17,2.354245929450385e+17,1.46036557757636e-88
IRAS_09149-6206,2.4445254284995745e-18,1.9955918005023376e+17,1.796672905385621e+17,2.3563921875934714e+17,1.500533504008507e-88
IRAS_09149-6206,2.4655519556005726e-18,1.9857387525955184e+17,1.7956004816260944e+17,2.3859815084817952e+17,1.5416439917033523e-88
IRAS_09149-6206,2.4867593418723426e-18,1.976281439946225e+17,1.8070289160335923e+17,2.3915733778226605e+17,1.5833273146599278e-88
IRAS_09149-6206,2.508149142970723e-18,1.965454129462795e+17,1.8002953480146355e+17,2.380482389105952e+17,1.6284742284382383e-88
IRAS_09149-6206,2.5297229279324896e-18,1.949927212442404e+17,1.7953720326012022e+17,2.363256441942498e+17,1.683098899332458e-88
IRAS_09149-6206,2.5514822792904494e-18,1.955816719794352e+17,1.7964679310721373e+17,2.3639423233119386e+17,1.7018866429118906e-88
IRAS_09149-6206,2.573428793189528e-18,1.9595257530868992e+17,1.8146969706087296e+17,2.356533737537194e+17,1.7247349361116378e-88
IRAS_09149-6206,2.5955640795038542e-18,1.9431348966820112e+17,1.7992408920009814e+17,2.3513936193365754e+17,1.784257961266018e-88
IRAS_09149-6206,2.6178897619548497e-18,1.927147338228595e+17,1.7860394293753213e+17,2.390657191671243e+17,1.8453251262861896e-88
IRAS_09149-6206,2.640407478230338e-18,1.910976366234895e+17,1.7736754609843917e+17,2.3849720473691056e+17,1.9091114229258184e-88
IRAS_09149-6206,2.6631188801046746e-18,1.90519792539132e+17,1.780613512745719e+17,2.3797646004304192e+17,1.9539157010240263e-88
IRAS_09149-6206,2.686025633559913e-18,1.901799553700346e+17,1.7811156397553104e+17,2.3759056332566323e+17,1.9949002426283535e-88
IRAS_09149-6206,2.7091294189080117e-18,1.8994003674619574e+17,1.7954061369702477e+17,2.3863762594324755e+17,2.0343537292920206e-88
IRAS_09149-6206,2.7324319309140926e-18,1.891965383055166e+17,1.7917892150879165e+17,2.3663387645556832e+17,2.0858035146466e-88
IRAS_09149-6206,2.7559348789207583e-18,1.8897019491858358e+17,1.7802712337135955e+17,2.3484857318513485e+17,2.1269206138961658e-88
IRAS_09149-6206,2.7796399869734824e-18,1.885174791511232e+17,1.7672312698632566e+17,2.3299959223827622e+17,2.1740716548519596e-88
IRAS_09149-6206,2.803548993947073e-18,1.8856633574036067e+17,1.7599656442387942e+17,2.317892545881511e+17,2.21048814693277e-88
IRAS_09149-6206,2.82766365367323e-18,1.9166578147930035e+17,1.7669055390580035e+17,2.3135669355842643e+17,2.176806496913778e-88
IRAS_09149-6206,2.8519857350691926e-18,1.9355489986848512e+17,1.7687779792447408e+17,2.2958836837936192e+17,2.1711401142355778e-88
IRAS_09149-6206,2.876517022267502e-18,1.937266456547289e+17,1.759157050671123e+17,2.281253075117749e+17,2.2047288198977082e-88
IRAS_09149-6206,2.9012593147468704e-18,1.9257274105663194e+17,1.754932578192435e+17,2.2683167803503395e+17,2.2697813979834603e-88
IRAS_09149-6206,2.926214427464185e-18,1.9227174569684704e+17,1.760862249391291e+17,2.26989061149613e+17,2.3162282575864854e-88
IRAS_09149-6206,2.9513841909876406e-18,1.938744252445421e+17,1.77241850355592e+17,2.2775219606883187e+17,2.317450394080365e-88
IRAS_09149-6206,2.97677045163102e-18,1.9865107701091258e+17,1.7757906426704432e+17,2.276823076891977e+17,2.2454782057344278e-88
IRAS_09149-6206,3.002375071589131e-18,1.992513737944233e+17,1.8214052509303203e+17,2.3054220001398045e+17,2.2705299876544917e-88
IRAS_09149-6206,3.0281999290744056e-18,1.9847683879806074e+17,1.8155184227081766e+17,2.302160305565574e+17,2.327971732005882e-88
IRAS_09149-6206,3.0542469184546737e-18,1.9770102313392778e+17,1.807139052002418e+17,2.298786572535084e+17,2.3866594534697936e-88
IRAS_09149-6206,3.0805179503921264e-18,1.968620819602366e+17,1.8093952415788246e+17,2.3114236575317642e+17,2.4486309810152018e-88
IRAS_09149-6206,3.1070149519834693e-18,1.9518321816988195e+17,1.793964498780218e+17,2.2917115553119827e+17,2.5339715686745863e-88
IRAS_09149-6206,3.133739866901285e-18,1.9738994919325446e+17,1.7815571275668845e+17,2.2853716587300662e+17,2.5233470913972993e-88
IRAS_09149-6206,3.160694655536608e-18,1.9954484622238496e+17,1.768356350527613e+17,2.2711123675812374e+17,2.5089040540378295e-88
IRAS_09149-6206,3.1878812951427306e-18,1.9814982599494976e+17,1.7537356426875664e+17,2.2569300738983005e+17,2.588332194532095e-88
IRAS_09149-6206,3.2153017799802424e-18,1.989094627133156e+17,1.753667274477823e+17,2.2479663033205773e+17,2.613871070280766e-88
IRAS_09149-6206,3.2429581214633165e-18,1.9958756032375126e+17,1.8277042619480563e+17,2.240464683154059e+17,2.640080260344946e-88
IRAS_09149-6206,3.270852348307258e-18,1.9808972415464026e+17,1.8218297608778435e+17,2.2220881480636682e+17,2.726452809419126e-88
IRAS_09149-6206,3.298986506677318e-18,1.974344162876778e+17,1.8194784802338963e+17,2.203862101186977e+17,2.792229401325754e-88
IRAS_09149-6206,3.3273626603387896e-18,1.967758786714627e+17,1.816302248009805e+17,2.1857853122648262e+17,2.859279144918001e-88
IRAS_09149-6206,3.355982890808393e-18,1.9509775003324448e+17,1.800812601419868e+17,2.1671446691419334e+17,2.958931793439321e-88
IRAS_09149-6206,3.3848492975069645e-18,1.9343393268025808e+17,1.7854550524209254e+17,2.1486629956919018e+17,3.062057572723324e-88
IRAS_09149-6206,3.41396399791346e-18,1.9178430456412154e+17,1.7702284744686477e+17,2.1303389362020166e+17,3.1687775296009147e-88
IRAS_09149-6206,3.4433291277202792e-18,1.9016129873061584e+17,1.8232028583303587e+17,2.115447182173498e+17,3.2787839698048584e-88
IRAS_09149-6206,3.472946840989929e-18,1.891068182113378e+17,1.8200922232203363e+17,2.100590660113929e+17,3.372823530620579e-88
IRAS_09149-6206,3.502819310313032e-18,1.880564929540513e+17,1.8281893996388538e+17,2.0858336804493955e+17,3.469435396118576e-88
IRAS_09149-6206,3.532948726967702e-18,1.8766690805445168e+17,1.8299319408676502e+17,2.0711756258584858e+17,3.5444904466742575e-88
IRAS_09149-6206,3.563337301080272e-18,1.8606646182609133e+17,1.8143260585984755e+17,2.0535123880876832e+17,3.6680243315338035e-88
IRAS_09149-6206,3.593987261787431e-18,1.8447966439791866e+17,1.798853265192313e+17,2.0359997845579622e+17,3.795863664789413e-88
IRAS_09149-6206,3.624900857399729e-18,1.8290639937130474e+17,1.7835124256511437e+17,2.018636530642185e+17,3.9281585015123084e-88
IRAS_09149-6206,3.656080355566508e-18,1.8251984310046246e+17,1.7693994773651344e+17,2.0044461211771043e+17,4.012465314290524e-88
IRAS_09149-6206,3.687528043442241e-18,1.8332502580401702e+17,1.758544015190762e+17,1.990350933656806e+17,4.048026938960122e-88
IRAS_09149-6206,3.719246227854305e-18,1.817616076758355e+17,1.7435469378386845e+17,1.9733769786963485e+17,4.18911026287063e-88
IRAS_09149-6206,3.7512372354721986e-18,1.866701255225812e+17,1.745497613522257e+17,1.9761712825355462e+17,4.0442630002650657e-88
IRAS_09149-6206,3.783503412978212e-18,1.8917987867869936e+17,1.736887357545517e+17,1.9713147213252912e+17,3.9998009102769973e-88
IRAS_09149-6206,3.816047127239566e-18,1.9046989285066218e+17,1.8040910436040573e+17,1.9901855913642566e+17,4.01398882139823e-88
IRAS_09149-6206,3.848870765482037e-18,1.8884554242687514e+17,1.788705535651227e+17,1.9732130464629898e+17,4.1538858363148276e-88
IRAS_09149-6206,3.8819767354650614e-18,1.8742736751917373e+17,1.8406117863534704e+17,1.9676457310427834e+17,4.28982766721996e-88
IRAS_09149-6206,3.915367465658365e-18,1.85828964121647e+17,1.8249148250624035e+17,1.950865408813128e+17,4.439338319056214e-88
IRAS_09149-6206,3.9490454054200985e-18,1.8424419210279798e+17,1.8093517293673293e+17,1.9342281912133808e+17,4.594059771126549e-88
IRAS_09149-6206,3.983013025176504e-18,1.8354058840736333e+17,1.8177920444027914e+17,1.9274455399448832e+17,4.709646710532872e-88
IRAS_09149-6206,4.0172728166031395e-18,1.819753319350695e+17,1.802289692647927e+17,1.9110080498367197e+17,4.873789050093695e-88
IRAS_09149-6206,4.05182729280765e-18,1.8042342416044147e+17,1.7869195468352502e+17,1.8947107406444138e+17,5.043652138851324e-88
IRAS_09149-6206,4.086678988514116e-18,1.7888475124416115e+17,1.771680479496398e+17,1.878552416888057e+17,5.219435358461097e-88
IRAS_09149-6206,4.121830460248985e-18,1.7735920031774624e+17,1.7565713727781962e+17,1.8625318932829392e+17,5.401345039501136e-88
IRAS_09149-6206,4.157284286528642e-18,1.766779410855724e+17,1.7488607545923402e+17,1.855953526030117e+17,5.536748394672249e-88
IRAS_09149-6206,4.1930430680484164e-18,1.7517121010472822e+17,1.7339462572649654e+17,1.8401257285162093e+17,5.729717186371348e-88
IRAS_09149-6206,4.229109427873558e-18,1.8038510581972842e+17,1.7582381738445827e+17,1.8427278938861824e+17,5.496629878013064e-88
IRAS_09149-6206,4.2654860116315145e-18,1.8168097213569773e+17,1.7975370767052925e+17,1.8360823660086618e+17,5.516139417776725e-88
IRAS_09149-6206,4.302175487706038e-18,1.8013157469725824e+17,1.782207461779702e+17,1.8204240321654627e+17,5.708389937832218e-88
IRAS_09149-6206,4.339180547432917e-18,1.7859539070871405e+17,1.7670085796756e+17,1.8048992344986813e+17,5.907340843730476e-88
IRAS_09149-6206,4.376503905297402e-18,1.7707230748415654e+17,1.7519393154875754e+17,1.789506834195556e+17,6.113225659783577e-88
IRAS_09149-6206,4.414148299133323e-18,1.755622132986763e+17,1.7369985638182678e+17,1.7742457021552582e+17,6.326286049178822e-88
IRAS_09149-6206,4.4521164903239215e-18,1.767804010719902e+17,1.767804010719902e+17,1.767804010719902e+17,6.342563276403447e-88
IRAS_09149-6206,4.4904112640044126e-18,1.752727962999139e+17,1.752727962999139e+17,1.752727962999139e+17,6.563616624773108e-88
IRAS_09149-6206,4.5290354292662846e-18,1.7377804856478854e+17,1.7377804856478854e+17,1.7377804856478854e+17,6.792374205752824e-88
IRAS_09149-6206,4.56799181936336e-18,,,,
IRAS_09149-6206,4.607283291919624e-18,,,,
IRAS_09149-6206,4.64691272913885e-18,,,,
IRAS_09149-6206,4.686883038016015e-18,,,,
IRAS_09149-6206,4.727197150550545e-18,,,,
IRAS_09149-6206,4.76785802396139e-18,,,,
IRAS_09149-6206,4.808868640903947e-18,,,,
IRAS_09149-6206,4.8502320096888524e-18,,,,
IRAS_09149-6206,4.891951164502656e-18,,,,
IRAS_09149-6206,4.934029165630388e-18,,,,
IRAS_09149-6206,4.97646909968005e-18,,,,
IRAS_09149-6206,5.0192740798090265e-18,,,,
IRAS_09149-6206,5.062447245952453e-18,,,,
IRAS_09149-6206,5.10599176505354e-18,,,,
IRAS_09149-6206,5.149910831295886e-18,,,,
IRAS_09149-6206,5.194207666337783e-18,,,,
IRAS_09149-6206,5.238885519548539e-18,,,,
IRAS_09149-6206,5.2839476682468356e-18,,,,
IRAS_09149-6206,5.329397417941132e-18,,,,
IRAS_09149-6206,5.37523810257214e-18,,,,
IRAS_09149-6206,5.421473084757383e-18,,,,
IRAS_09149-6206,5.468105756037858e-18,,,,
IRAS_09149-6206,5.5151395371268225e-18,,,,
IRAS_09149-6206,5.562577878160714e-18,,,,
IRAS_09149-6206,5.610424258952241e-18,,,,
IRAS_09149-6206,5.658682189245633e-18,,,,
IRAS_09149-6206,5.7073552089741046e-18,,,,
IRAS_09149-6206,5.756446888519519e-18,,,,
IRAS_09149-6206,5.805960828974294e-18,,,,
IRAS_09149-6206,5.85590066240556e-18,,,,
IRAS_09149-6206,5.906270052121583e-18,,,,
IRAS_09149-6206,5.95707269294049e-18,,,,
IRAS_09149-6206,6.008312311461297e-18,,,,
IRAS_09149-6206,6.059992666337272e-18,,,,
IRAS_09149-6206,6.112117548551649e-18,,,,
IRAS_09149-6206,6.1646907816957166e-18,,,,
IRAS_09149-6206,6.217716222249288e-18,,,,
IRAS_09149-6206,6.2711977598636e-18,,,,
IRAS_09149-6206,1.0688313004416154e-13,,,,
IRAS_09149-6206,1.0780248273499958e-13,,,,
IRAS_09149-6206,1.0872974321605485e-13,,,,
IRAS_09149-6206,1.0966497950599609e-13,,,,
IRAS_09149-6206,1.1060826020855297e-13,,,,
IRAS_09149-6206,1.1155965451754852e-13,,,,
IRAS_09149-6206,1.1251923222197478e-13,,,,
IRAS_09149-6206,1.1348706371111213e-13,,,,
IRAS_09149-6206,1.1446321997969268e-13,,,,
IRAS_09149-6206,1.1544777263310803e-13,,,,
IRAS_09149-6206,1.1644079389266183e-13,,,,
IRAS_09149-6206,1.1744235660086756e-13,,,,
IRAS_09149-6206,1.1845253422679183e-13,,,,
IRAS_09149-6206,1.194714008714437e-13,,,,
IRAS_09149-6206,1.204990312732103e-13,,,,
IRAS_09149-6206,1.2153550081333913e-13,,,,
IRAS_09149-6206,1.2258088552146776e-13,,,,
IRAS_09149-6206,1.236352620812009e-13,,,,
IRAS_09149-6206,1.2469870783573535e-13,,,,
IRAS_09149-6206,1.2577130079353366e-13,,,,
IRAS_09149-6206,1.268531196340463e-13,,,,
IRAS_09149-6206,1.2794424371348307e-13,,,,
IRAS_09149-6206,1.2904475307063447e-13,,,,
IRAS_09149-6206,1.3015472843274257e-13,,,,
IRAS_09149-6206,1.3127425122142304e-13,,,,
IRAS_09149-6206,1.3240340355863751e-13,,,,
IRAS_09149-6206,1.3354226827271777e-13,,,,
IRAS_09149-6206,1.346909289044415e-13,,,,
IRAS_09149-6206,1.3584946971316043e-13,,,,
IRAS_09149-6206,1.3701797568298105e-13,,,,
IRAS_09149-6206,1.3819653252899914e-13,,,,
IRAS_09149-6206,1.3938522670358523e-13,,,,
IRAS_09149-6206,1.4058414540272947e-13,,,,
IRAS_09149-6206,1.4179337657243568e-13,,,,
IRAS_09149-6206,1.4301300891517321e-13,,,,
IRAS_09149-6206,1.4424313189638348e-13,,,,
IRAS_09149-6206,1.454838357510428e-13,,,,
IRAS_09149-6206,1.4673521149028152e-13,,,,
IRAS_09149-6206,1.4799735090806e-13,,,,
IRAS_09149-6206,1.4927034658790214e-13,,,,
IRAS_09149-6206,1.5055429190968692e-13,,,,
IRAS_09149-6206,1.51849281056498e-13,,,,
IRAS_09149-6206,1.531554090215326e-13,,,,
IRAS_09149-6206,1.5447277161506978e-13,,,,
IRAS_09149-6206,1.5580146547149826e-13,,,,
IRAS_09149-6206,1.5714158805640524e-13,,,,
IRAS_09149-6206,1.5849323767372582e-13,,,,
IRAS_09149-6206,1.5985651347295407e-13,,,,
IRAS_09149-6206,1.6123151545641606e-13,,,,
IRAS_09149-6206,1.6261834448660544e-13,,,,
IRAS_09149-6206,1.6401710229358224e-13,,,,
IRAS_09149-6206,1.6542789148243516e-13,,,,
IRAS_09149-6206,1.6685081554080808e-13,,,,
IRAS_09149-6206,1.682859788464914e-13,,,,
IRAS_09149-6206,1.6973348667507868e-13,,,,
IRAS_09149-6206,1.7119344520768886e-13,,,,
IRAS_09149-6206,1.7266596153875524e-13,,,,
IRAS_09149-6206,1.7415114368388146e-13,,,,
IRAS_09149-6206,1.7564910058776466e-13,,,,
IRAS_09149-6206,1.7715994213218726e-13,,,,
IRAS_09149-6206,1.7868377914407716e-13,,,,
IRAS_09149-6206,1.8022072340363752e-13,,,,
IRAS_09149-6206,1.8177088765254616e-13,,,,
IRAS_09149-6206,1.8333438560222578e-13,,,,
IRAS_09149-6206,1.8491133194218516e-13,,,,
IRAS_09149-6206,1.8650184234843218e-13,,,,
IRAS_09149-6206,1.8810603349195913e-13,,,,
IRAS_09149-6206,1.8972402304730102e-13,,,,
IRAS_09149-6206,1.913559297011676e-13,,,,
IRAS_09149-6206,1.9300187316114949e-13,,,,
IRAS_09149-6206,1.9466197416449932e-13,,,,
IRAS_09149-6206,1.963363544869883e-13,,,,
IRAS_09149-6206,1.9802513695183907e-13,,,,
IRAS_09149-6206,1.997284454387352e-13,,,,
IRAS_09149-6206,2.0144640489290848e-13,,,,
IRAS_09149-6206,2.0317914133430408e-13,,,,
IRAS_09149-6206,2.0492678186682476e-13,,,,
IRAS_09149-6206,2.0668945468765438e-13,,,,
IRAS_09149-6206,2.0846728909666196e-13,,,,
IRAS_09149-6206,2.1026041550588614e-13,,,,
IRAS_09149-6206,2.120689654491016e-13,,,,
IRAS_09149-6206,2.1389307159146768e-13,,,,
IRAS_09149-6206,2.1573286773925996e-13,,,,
IRAS_09149-6206,2.175884888496854e-13,,,,
IRAS_09149-6206,2.1946007104078224e-13,,,,
IRAS_09149-6206,2.2134775160140473e-13,,,,
IRAS_09149-6206,2.2325166900129394e-13,,,,
IRAS_09149-6206,2.2517196290123511e-13,,,,
IRAS_09149-6206,2.2710877416330237e-13,,,,
IRAS_09149-6206,2.290622448611926e-13,,,,
IRAS_09149-6206,2.310325182906433e-13,,,,
IRAS_09149-6206,2.3301973897994976e-13,,,,
IRAS_09149-6206,2.3502405270056295e-13,,,,
IRAS_09149-6206,2.370456064777834e-13,,,,
IRAS_09149-6206,2.3908454860154644e-13,,,,
IRAS_09149-6206,2.411410286372996e-13,,,,
IRAS_09149-6206,2.4321519743697416e-13,,,,
IRAS_09149-6206,2.4530720715005045e-13,,,,
IRAS_09149-6206,2.4741721123471924e-13,,,,
IRAS_09149-6206,2.4954536446913796e-13,,,,
IRAS_09149-6206,2.516918229627849e-13,,,,
IRAS_09149-6206,2.5385674416791016e-13,,,,
IRAS_09149-6206,2.5604028689108567e-13,,,,
IRAS_09149-6206,2.582426113048543e-13,,,,
IRAS_09149-6206,2.6046387895947913e-13,,,,
IRAS_09149-6206,2.6270425279479415e-13,,,,
IRAS_09149-6206,2.6496389715215624e-13,,,,
IRAS_09149-6206,2.6724297778650065e-13,,,,
IRAS_09149-6206,2.695416618784998e-13,,,,
IRAS_09149-6206,2.7186011804682654e-13,,,,
IRAS_09149-6206,2.7419851636052324e-13,,,,
IRAS_09149-6206,2.765570283514772e-13,,,,
IRAS_09149-6206,2.78935827027003e-13,,,,
IRAS_09149-6206,2.8133508688253354e-13,,,,
IRAS_09149-6206,2.8375498391442007e-13,,,,
IRAS_09149-6206,2.861956956328422e-13,,,,
IRAS_09149-6206,2.8865740107482924e-13,,,,
IRAS_09149-6206,2.91140280817393e-13,,,,
IRAS_09149-6206,2.9364451699077433e-13,,,,
IRAS_09149-6206,2.96170293291803e-13,,,,
IRAS_09149-6206,2.9871779499737246e-13,,,,
IRAS_09149-6206,3.0128720897803123e-13,,,,
IRAS_09149-6206,3.038787237116902e-13,,,,
IRAS_09149-6206,3.0649252929744863e-13,,,,
IRAS_09149-6206,3.091288174695385e-13,,,,
IRAS_09149-6206,3.117877816113893e-13,,,,
IRAS_09149-6206,3.1446961676981343e-13,,,,
IRAS_09149-6206,3.1717451966931385e-13,,,,
IRAS_09149-6206,3.199026887265146e-13,,,,
IRAS_09149-6206,3.226543240647155e-13,,,,
IRAS_09149-6206,3.254296275285724e-13,,,,
IRAS_09149-6206,3.282288026989028e-13,,,,
IRAS_09149-6206,3.310520549076199e-13,,,,
