cell_id,vaccine_element,p_response_mean,p_response_std,p_response_median,n_reps
95,mut44,0.010001762998516668,0.031622659597560936,1.7999984690542092e-06,10
95,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
96,mut11,0.25672433524134824,0.30860012243298596,0.10493971481371217,10
96,mut12,0.10527457633879231,0.1300086967538233,0.050001614998707124,10
96,mut15,0.4022816116170502,0.3298015623627005,0.46412821235792723,10
96,mut19,0.4021260147981887,0.3226519030944167,0.45338094838056053,10
96,mut20,0.21564895727368266,0.26389230991311585,0.055557161109825774,10
96,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
96,mut26,0.03920367745723403,0.0677756585754599,1.7999984690542092e-06,10
96,mut28,0.3524694660852135,0.37979761817889063,0.2572196563269907,10
96,mut33,0.22876956025799874,0.22874228587772855,0.2111204688198575,10
96,mut39,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
96,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
96,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
97,mut11,0.10461258032977452,0.2111621042711735,1.7999984690542092e-06,10
97,mut12,0.027896020472579486,0.04563895078342266,1.7999984690542092e-06,10
97,mut15,0.27247942888633786,0.37758177677087,1.7999984690542092e-06,10
97,mut19,0.43923889458946624,0.31653576203962,0.4367599528554097,10
97,mut20,0.2333433546846612,0.2033498345328371,0.22212683981415285,10
97,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
97,mut26,0.02222394444301174,0.0468483939586748,1.7999984690542092e-06,10
97,mut28,0.47347288554497113,0.27455262026885713,0.579308090170226,10
97,mut33,0.2517648574019348,0.2066514711811259,0.2660224524343129,10
97,mut39,0.04732678213851167,0.1496547337893243,1.7999984690542092e-06,10
97,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
97,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
98,mut11,0.1552525854782971,0.27660807771655915,1.7999984690542092e-06,10
98,mut12,0.050501639948660505,0.09340593988176868,1.7999984690542092e-06,10
98,mut15,0.3689342657047411,0.3210498890629113,0.5441634884932465,10
98,mut19,0.2815319665662124,0.3537384154954329,0.13550132524902028,10
98,mut20,0.11979507235915113,0.1931274138652868,1.7999984690542092e-06,10
98,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
98,mut26,0.032223907443059356,0.05197057832640704,1.7999984690542092e-06,10
98,mut28,0.646865293438039,0.18670897479316004,0.671753661932978,10
98,mut33,0.18289763504299514,0.2171802391051748,0.10493971481371217,10
98,mut39,0.07705913455511444,0.16245112508040038,1.7999984690542092e-06,10
98,mut44,0.023612830970791403,0.049883956040651656,1.7999984690542092e-06,10
98,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
99,mut11,0.2267227276759507,0.27191232851332603,0.11718892499890973,10
99,mut12,0.17560822105991253,0.12498802461112841,0.18177798775136295,10
99,mut15,0.4337772632201916,0.376551587287474,0.653628721076597,10
99,mut19,0.34855576470317173,0.39849639816758714,0.19947532298929999,10
99,mut20,0.09529284733647296,0.2030496429242012,1.7999984690542092e-06,10
99,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
99,mut26,0.029092599634974285,0.04690593910851893,1.7999984690542092e-06,10
99,mut28,0.505692724357951,0.34416393930273703,0.6377513371692817,10
99,mut33,0.28156235574650157,0.28460528274976304,0.22227785500149605,10
99,mut39,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
99,mut44,0.009092673634879058,0.028747866611833036,1.7999984690542092e-06,10
99,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
