dataset,map_file,map_h,map_w,agents,obstacle_ratio,method,runtime_sec,success,collisions,soc,makespan,init_collisions,final_collisions,accepted,iters
empty,eval_map_empty_19.npy,25,25,64,0.0,pp_random,0.07349753379821777,0,15.0,1100.0,31.0,,,0,0
empty,eval_map_empty_19.npy,25,25,64,0.0,pp_marl,0.11796689033508301,0,16.0,1105.0,31.0,,,0,0
empty,eval_map_empty_19.npy,25,25,64,0.0,hybrid_lns,1.0458457469940186,0,10.0,1105.0,31.0,16.0,10.0,20,20
empty,eval_map_empty_19.npy,25,25,64,0.0,pp_random,0.0830698013305664,0,16.0,1133.0,35.0,,,0,0
empty,eval_map_empty_19.npy,25,25,64,0.0,pp_marl,0.11788034439086914,0,26.0,1131.0,35.0,,,0,0
empty,eval_map_empty_19.npy,25,25,64,0.0,hybrid_lns,1.3636314868927002,0,8.0,1132.0,35.0,26.0,8.0,1,20
empty,eval_map_empty_2.npy,25,25,64,0.0,pp_random,0.08927345275878906,0,11.0,1142.0,40.0,,,0,0
empty,eval_map_empty_2.npy,25,25,64,0.0,pp_marl,0.12578153610229492,0,20.0,1144.0,40.0,,,0,0
empty,eval_map_empty_2.npy,25,25,64,0.0,hybrid_lns,1.3007144927978516,0,18.0,1144.0,40.0,20.0,18.0,1,20
empty,eval_map_empty_2.npy,25,25,64,0.0,pp_random,0.08153438568115234,0,16.0,1157.0,39.0,,,0,0
empty,eval_map_empty_2.npy,25,25,64,0.0,pp_marl,0.12479305267333984,0,30.0,1156.0,39.0,,,0,0
empty,eval_map_empty_2.npy,25,25,64,0.0,hybrid_lns,1.0910954475402832,0,10.0,1159.0,39.0,30.0,10.0,1,20
empty,eval_map_empty_2.npy,25,25,64,0.0,pp_random,0.0699615478515625,0,19.0,1082.0,41.0,,,0,0
empty,eval_map_empty_2.npy,25,25,64,0.0,pp_marl,0.11176252365112305,0,30.0,1084.0,41.0,,,0,0
empty,eval_map_empty_2.npy,25,25,64,0.0,hybrid_lns,1.1956937313079834,0,12.0,1084.0,41.0,30.0,12.0,1,20
empty,eval_map_empty_2.npy,25,25,64,0.0,pp_random,0.09125423431396484,0,19.0,1198.0,40.0,,,0,0
empty,eval_map_empty_2.npy,25,25,64,0.0,pp_marl,0.13315677642822266,0,26.0,1205.0,40.0,,,0,0
empty,eval_map_empty_2.npy,25,25,64,0.0,hybrid_lns,1.4035634994506836,0,13.0,1206.0,40.0,26.0,13.0,1,20
empty,eval_map_empty_2.npy,25,25,64,0.0,pp_random,0.0873727798461914,0,20.0,1131.0,41.0,,,0,0
empty,eval_map_empty_2.npy,25,25,64,0.0,pp_marl,0.12368559837341309,0,33.0,1125.0,41.0,,,0,0
empty,eval_map_empty_2.npy,25,25,64,0.0,hybrid_lns,1.596780776977539,0,7.0,1127.0,41.0,33.0,7.0,1,20
maze,eval_map_maze_1.npy,25,25,64,0.4576,pp_random,1.1247732639312744,0,54.0,1813.0,79.0,,,0,0
maze,eval_map_maze_1.npy,25,25,64,0.4576,pp_marl,0.8680956363677979,0,37.0,1774.0,59.0,,,0,0
maze,eval_map_maze_1.npy,25,25,64,0.4576,hybrid_lns,10.891881465911865,0,27.0,2066.0,80.0,37.0,27.0,20,20
maze,eval_map_maze_1.npy,25,25,64,0.4576,pp_random,1.7313740253448486,0,54.0,1724.0,78.0,,,0,0
maze,eval_map_maze_1.npy,25,25,64,0.4576,pp_marl,0.6309006214141846,0,57.0,1638.0,65.0,,,0,0
maze,eval_map_maze_1.npy,25,25,64,0.4576,hybrid_lns,29.033084630966187,0,36.0,1697.0,55.0,57.0,36.0,2,20
maze,eval_map_maze_1.npy,25,25,64,0.4576,pp_random,1.425847053527832,0,39.0,1921.0,76.0,,,0,0
maze,eval_map_maze_1.npy,25,25,64,0.4576,pp_marl,1.1260907649993896,0,67.0,1808.0,60.0,,,0,0
maze,eval_map_maze_1.npy,25,25,64,0.4576,hybrid_lns,31.73470449447632,0,48.0,1904.0,56.0,67.0,48.0,20,20
maze,eval_map_maze_1.npy,25,25,64,0.4576,pp_random,1.3872902393341064,0,80.0,1655.0,58.0,,,0,0
maze,eval_map_maze_1.npy,25,25,64,0.4576,pp_marl,1.3025884628295898,0,77.0,1561.0,62.0,,,0,0
maze,eval_map_maze_1.npy,25,25,64,0.4576,hybrid_lns,17.82086682319641,0,38.0,1697.0,62.0,77.0,38.0,20,20
maze,eval_map_maze_1.npy,25,25,64,0.4576,pp_random,0.9054052829742432,0,53.0,1851.0,72.0,,,0,0
maze,eval_map_maze_1.npy,25,25,64,0.4576,pp_marl,0.6414299011230469,0,44.0,1830.0,58.0,,,0,0
maze,eval_map_maze_1.npy,25,25,64,0.4576,hybrid_lns,21.19525718688965,0,27.0,1865.0,62.0,44.0,27.0,20,20
maze,eval_map_maze_10.npy,25,25,64,0.4576,pp_random,1.500469446182251,0,46.0,1701.0,58.0,,,0,0
maze,eval_map_maze_10.npy,25,25,64,0.4576,pp_marl,1.0797975063323975,0,48.0,1578.0,53.0,,,0,0
maze,eval_map_maze_10.npy,25,25,64,0.4576,hybrid_lns,15.644274950027466,0,20.0,1854.0,74.0,48.0,20.0,3,20
maze,eval_map_maze_10.npy,25,25,64,0.4576,pp_random,2.113833427429199,0,64.0,1731.0,74.0,,,0,0
maze,eval_map_maze_10.npy,25,25,64,0.4576,pp_marl,0.784501314163208,0,104.0,1741.0,65.0,,,0,0
maze,eval_map_maze_10.npy,25,25,64,0.4576,hybrid_lns,28.53855800628662,0,62.0,2021.0,79.0,104.0,62.0,20,20
maze,eval_map_maze_10.npy,25,25,64,0.4576,pp_random,1.0125408172607422,0,47.0,1848.0,70.0,,,0,0
maze,eval_map_maze_10.npy,25,25,64,0.4576,pp_marl,1.043097972869873,0,68.0,1740.0,60.0,,,0,0
maze,eval_map_maze_10.npy,25,25,64,0.4576,hybrid_lns,24.626778841018677,0,31.0,2013.0,80.0,68.0,31.0,1,20
maze,eval_map_maze_10.npy,25,25,64,0.4576,pp_random,2.3712031841278076,0,49.0,1881.0,63.0,,,0,0
maze,eval_map_maze_10.npy,25,25,64,0.4576,pp_marl,0.9136338233947754,0,49.0,1742.0,55.0,,,0,0
maze,eval_map_maze_10.npy,25,25,64,0.4576,hybrid_lns,19.74718713760376,0,23.0,1819.0,58.0,49.0,23.0,2,20
maze,eval_map_maze_10.npy,25,25,64,0.4576,pp_random,2.7374186515808105,0,62.0,1923.0,66.0,,,0,0
maze,eval_map_maze_10.npy,25,25,64,0.4576,pp_marl,0.9628629684448242,0,54.0,1900.0,65.0,,,0,0
maze,eval_map_maze_10.npy,25,25,64,0.4576,hybrid_lns,22.216628789901733,0,31.0,1913.0,65.0,54.0,31.0,13,20
maze,eval_map_maze_100.npy,25,25,64,0.4576,pp_random,1.838733434677124,0,81.0,2027.0,78.0,,,0,0
maze,eval_map_maze_100.npy,25,25,64,0.4576,pp_marl,1.19877028465271,0,54.0,1698.0,57.0,,,0,0
maze,eval_map_maze_100.npy,25,25,64,0.4576,hybrid_lns,31.2739839553833,0,22.0,2165.0,80.0,54.0,22.0,4,20
maze,eval_map_maze_100.npy,25,25,64,0.4576,pp_random,2.028444290161133,0,62.0,1825.0,79.0,,,0,0
maze,eval_map_maze_100.npy,25,25,64,0.4576,pp_marl,0.4841651916503906,0,46.0,1726.0,61.0,,,0,0
maze,eval_map_maze_100.npy,25,25,64,0.4576,hybrid_lns,18.914387702941895,0,28.0,1994.0,72.0,46.0,28.0,20,20
maze,eval_map_maze_100.npy,25,25,64,0.4576,pp_random,1.4930059909820557,0,34.0,1918.0,73.0,,,0,0
maze,eval_map_maze_100.npy,25,25,64,0.4576,pp_marl,0.8686306476593018,0,53.0,1693.0,55.0,,,0,0
maze,eval_map_maze_100.npy,25,25,64,0.4576,hybrid_lns,37.481696128845215,0,31.0,1907.0,80.0,53.0,31.0,2,20
maze,eval_map_maze_100.npy,25,25,64,0.4576,pp_random,1.3555896282196045,0,59.0,1990.0,73.0,,,0,0
maze,eval_map_maze_100.npy,25,25,64,0.4576,pp_marl,1.1983168125152588,0,39.0,1795.0,52.0,,,0,0
maze,eval_map_maze_100.npy,25,25,64,0.4576,hybrid_lns,23.18121337890625,0,23.0,1882.0,63.0,39.0,23.0,11,20
maze,eval_map_maze_100.npy,25,25,64,0.4576,pp_random,0.9825937747955322,0,48.0,1624.0,78.0,,,0,0
maze,eval_map_maze_100.npy,25,25,64,0.4576,pp_marl,0.7615277767181396,0,59.0,1684.0,54.0,,,0,0
maze,eval_map_maze_100.npy,25,25,64,0.4576,hybrid_lns,21.593127250671387,0,22.0,1815.0,70.0,59.0,22.0,1,20
maze,eval_map_maze_11.npy,25,25,64,0.4576,pp_random,0.8410258293151855,0,33.0,2027.0,77.0,,,0,0
maze,eval_map_maze_11.npy,25,25,64,0.4576,pp_marl,1.1510486602783203,0,64.0,1996.0,76.0,,,0,0
maze,eval_map_maze_11.npy,25,25,64,0.4576,hybrid_lns,15.76894211769104,0,14.0,2292.0,75.0,64.0,14.0,8,20
maze,eval_map_maze_11.npy,25,25,64,0.4576,pp_random,1.9779291152954102,0,74.0,1813.0,58.0,,,0,0
maze,eval_map_maze_11.npy,25,25,64,0.4576,pp_marl,0.9858880043029785,0,72.0,1700.0,45.0,,,0,0
maze,eval_map_maze_11.npy,25,25,64,0.4576,hybrid_lns,40.548773765563965,0,49.0,1825.0,59.0,72.0,49.0,20,20
maze,eval_map_maze_11.npy,25,25,64,0.4576,pp_random,2.3834431171417236,0,80.0,1671.0,53.0,,,0,0
maze,eval_map_maze_11.npy,25,25,64,0.4576,pp_marl,1.2209393978118896,0,88.0,1647.0,67.0,,,0,0
maze,eval_map_maze_11.npy,25,25,64,0.4576,hybrid_lns,45.305312395095825,0,60.0,1760.0,71.0,88.0,60.0,20,20
maze,eval_map_maze_11.npy,25,25,64,0.4576,pp_random,0.8429684638977051,0,28.0,1882.0,71.0,,,0,0
maze,eval_map_maze_11.npy,25,25,64,0.4576,pp_marl,0.32326269149780273,0,49.0,1699.0,46.0,,,0,0
maze,eval_map_maze_11.npy,25,25,64,0.4576,hybrid_lns,8.32598066329956,0,18.0,1884.0,72.0,49.0,18.0,2,20
maze,eval_map_maze_11.npy,25,25,64,0.4576,pp_random,3.378476619720459,0,89.0,1761.0,55.0,,,0,0
maze,eval_map_maze_11.npy,25,25,64,0.4576,pp_marl,1.4595391750335693,0,61.0,1941.0,63.0,,,0,0
maze,eval_map_maze_11.npy,25,25,64,0.4576,hybrid_lns,28.663021564483643,0,30.0,2025.0,63.0,61.0,30.0,4,20
maze,eval_map_maze_12.npy,25,25,64,0.4576,pp_random,1.303359031677246,0,43.0,1639.0,63.0,,,0,0
maze,eval_map_maze_12.npy,25,25,64,0.4576,pp_marl,1.0540735721588135,0,56.0,1613.0,59.0,,,0,0
maze,eval_map_maze_12.npy,25,25,64,0.4576,hybrid_lns,28.25455117225647,0,31.0,1782.0,75.0,56.0,31.0,20,20
maze,eval_map_maze_12.npy,25,25,64,0.4576,pp_random,2.400745391845703,0,46.0,1786.0,69.0,,,0,0
maze,eval_map_maze_12.npy,25,25,64,0.4576,pp_marl,0.8535480499267578,0,36.0,1801.0,68.0,,,0,0
maze,eval_map_maze_12.npy,25,25,64,0.4576,hybrid_lns,21.298041820526123,0,23.0,1864.0,67.0,36.0,23.0,4,20
maze,eval_map_maze_12.npy,25,25,64,0.4576,pp_random,1.1179838180541992,0,55.0,1694.0,66.0,,,0,0
maze,eval_map_maze_12.npy,25,25,64,0.4576,pp_marl,0.721405029296875,0,50.0,1715.0,71.0,,,0,0
maze,eval_map_maze_12.npy,25,25,64,0.4576,hybrid_lns,6.809940576553345,0,20.0,1957.0,75.0,50.0,20.0,3,20
maze,eval_map_maze_12.npy,25,25,64,0.4576,pp_random,1.011690616607666,0,45.0,1952.0,61.0,,,0,0
maze,eval_map_maze_12.npy,25,25,64,0.4576,pp_marl,0.9105279445648193,0,47.0,1965.0,54.0,,,0,0
maze,eval_map_maze_12.npy,25,25,64,0.4576,hybrid_lns,11.078113079071045,0,13.0,2087.0,68.0,47.0,13.0,4,20
maze,eval_map_maze_12.npy,25,25,64,0.4576,pp_random,2.729200839996338,0,61.0,2101.0,76.0,,,0,0
maze,eval_map_maze_12.npy,25,25,64,0.4576,pp_marl,1.6544907093048096,0,53.0,1792.0,52.0,,,0,0
maze,eval_map_maze_12.npy,25,25,64,0.4576,hybrid_lns,34.562904834747314,0,28.0,2133.0,79.0,53.0,28.0,20,20
maze,eval_map_maze_13.npy,25,25,64,0.4576,pp_random,1.9197967052459717,0,65.0,1864.0,80.0,,,0,0
maze,eval_map_maze_13.npy,25,25,64,0.4576,pp_marl,0.430142879486084,0,97.0,1701.0,77.0,,,0,0
maze,eval_map_maze_13.npy,25,25,64,0.4576,hybrid_lns,37.23459315299988,0,69.0,2098.0,80.0,97.0,69.0,2,20
maze,eval_map_maze_13.npy,25,25,64,0.4576,pp_random,1.132951259613037,0,48.0,1848.0,65.0,,,0,0
maze,eval_map_maze_13.npy,25,25,64,0.4576,pp_marl,1.1081297397613525,0,57.0,1697.0,57.0,,,0,0
maze,eval_map_maze_13.npy,25,25,64,0.4576,hybrid_lns,25.79577612876892,0,21.0,2021.0,74.0,57.0,21.0,7,20
maze,eval_map_maze_13.npy,25,25,64,0.4576,pp_random,1.273252010345459,0,40.0,1736.0,67.0,,,0,0
maze,eval_map_maze_13.npy,25,25,64,0.4576,pp_marl,0.6611239910125732,0,53.0,1589.0,62.0,,,0,0
maze,eval_map_maze_13.npy,25,25,64,0.4576,hybrid_lns,25.22298789024353,0,33.0,1794.0,78.0,53.0,33.0,1,20
maze,eval_map_maze_13.npy,25,25,64,0.4576,pp_random,3.29400897026062,0,67.0,1652.0,68.0,,,0,0
maze,eval_map_maze_13.npy,25,25,64,0.4576,pp_marl,1.0207865238189697,0,65.0,1794.0,63.0,,,0,0
maze,eval_map_maze_13.npy,25,25,64,0.4576,hybrid_lns,46.14397048950195,0,46.0,1817.0,62.0,65.0,46.0,1,20
maze,eval_map_maze_13.npy,25,25,64,0.4576,pp_random,1.4811949729919434,0,47.0,1771.0,78.0,,,0,0
maze,eval_map_maze_13.npy,25,25,64,0.4576,pp_marl,0.3847975730895996,0,65.0,1542.0,70.0,,,0,0
maze,eval_map_maze_13.npy,25,25,64,0.4576,hybrid_lns,42.410743713378906,0,53.0,1623.0,68.0,65.0,53.0,20,20
maze,eval_map_maze_14.npy,25,25,64,0.4576,pp_random,1.4790098667144775,0,77.0,1908.0,66.0,,,0,0
maze,eval_map_maze_14.npy,25,25,64,0.4576,pp_marl,1.0662238597869873,0,70.0,1908.0,61.0,,,0,0
maze,eval_map_maze_14.npy,25,25,64,0.4576,hybrid_lns,39.38743734359741,0,55.0,1979.0,65.0,70.0,55.0,20,20
maze,eval_map_maze_14.npy,25,25,64,0.4576,pp_random,1.3646762371063232,0,46.0,1906.0,70.0,,,0,0
maze,eval_map_maze_14.npy,25,25,64,0.4576,pp_marl,0.8227584362030029,0,78.0,1706.0,51.0,,,0,0
maze,eval_map_maze_14.npy,25,25,64,0.4576,hybrid_lns,33.879122495651245,0,44.0,1809.0,61.0,78.0,44.0,2,20
maze,eval_map_maze_14.npy,25,25,64,0.4576,pp_random,0.738950252532959,0,34.0,1756.0,62.0,,,0,0
maze,eval_map_maze_14.npy,25,25,64,0.4576,pp_marl,0.7749650478363037,0,81.0,1695.0,55.0,,,0,0
maze,eval_map_maze_14.npy,25,25,64,0.4576,hybrid_lns,16.474388360977173,0,17.0,1930.0,68.0,81.0,17.0,2,20
maze,eval_map_maze_14.npy,25,25,64,0.4576,pp_random,1.718841791152954,0,63.0,1785.0,76.0,,,0,0
maze,eval_map_maze_14.npy,25,25,64,0.4576,pp_marl,0.5017662048339844,0,70.0,1493.0,49.0,,,0,0
maze,eval_map_maze_14.npy,25,25,64,0.4576,hybrid_lns,41.6004364490509,0,52.0,1602.0,57.0,70.0,52.0,1,20
maze,eval_map_maze_14.npy,25,25,64,0.4576,pp_random,1.4844248294830322,0,34.0,1678.0,76.0,,,0,0
maze,eval_map_maze_14.npy,25,25,64,0.4576,pp_marl,0.4235503673553467,0,47.0,1737.0,57.0,,,0,0
maze,eval_map_maze_14.npy,25,25,64,0.4576,hybrid_lns,22.355289459228516,0,24.0,1728.0,60.0,47.0,24.0,3,20
maze,eval_map_maze_15.npy,25,25,64,0.4576,pp_random,2.205982208251953,0,62.0,2091.0,77.0,,,0,0
maze,eval_map_maze_15.npy,25,25,64,0.4576,pp_marl,1.11934232711792,0,90.0,1959.0,65.0,,,0,0
maze,eval_map_maze_15.npy,25,25,64,0.4576,hybrid_lns,40.13245415687561,0,59.0,2138.0,70.0,90.0,59.0,20,20
maze,eval_map_maze_15.npy,25,25,64,0.4576,pp_random,2.442880153656006,0,76.0,1711.0,75.0,,,0,0
maze,eval_map_maze_15.npy,25,25,64,0.4576,pp_marl,1.0930218696594238,0,72.0,1713.0,58.0,,,0,0
maze,eval_map_maze_15.npy,25,25,64,0.4576,hybrid_lns,24.26116132736206,0,56.0,1825.0,71.0,72.0,56.0,20,20
maze,eval_map_maze_15.npy,25,25,64,0.4576,pp_random,1.386453628540039,0,44.0,1792.0,75.0,,,0,0
maze,eval_map_maze_15.npy,25,25,64,0.4576,pp_marl,0.7697353363037109,0,40.0,1700.0,63.0,,,0,0
maze,eval_map_maze_15.npy,25,25,64,0.4576,hybrid_lns,28.689586639404297,0,32.0,1794.0,72.0,40.0,32.0,20,20
maze,eval_map_maze_15.npy,25,25,64,0.4576,pp_random,2.0410478115081787,0,64.0,1909.0,76.0,,,0,0
maze,eval_map_maze_15.npy,25,25,64,0.4576,pp_marl,1.6096749305725098,0,75.0,1807.0,65.0,,,0,0
maze,eval_map_maze_15.npy,25,25,64,0.4576,hybrid_lns,27.988283157348633,0,35.0,1887.0,55.0,75.0,35.0,20,20
maze,eval_map_maze_15.npy,25,25,64,0.4576,pp_random,2.115229606628418,0,61.0,1699.0,69.0,,,0,0
maze,eval_map_maze_15.npy,25,25,64,0.4576,pp_marl,0.6462588310241699,0,58.0,1601.0,62.0,,,0,0
maze,eval_map_maze_15.npy,25,25,64,0.4576,hybrid_lns,28.087530851364136,0,49.0,1616.0,62.0,58.0,49.0,12,20
maze,eval_map_maze_16.npy,25,25,64,0.4576,pp_random,2.5236549377441406,0,56.0,2117.0,79.0,,,0,0
maze,eval_map_maze_16.npy,25,25,64,0.4576,pp_marl,0.8289823532104492,0,67.0,1964.0,74.0,,,0,0
maze,eval_map_maze_16.npy,25,25,64,0.4576,hybrid_lns,42.539546966552734,0,52.0,2066.0,74.0,67.0,52.0,1,20
maze,eval_map_maze_16.npy,25,25,64,0.4576,pp_random,1.5431749820709229,0,51.0,1976.0,77.0,,,0,0
maze,eval_map_maze_16.npy,25,25,64,0.4576,pp_marl,1.329430103302002,0,38.0,1729.0,74.0,,,0,0
maze,eval_map_maze_16.npy,25,25,64,0.4576,hybrid_lns,11.661236763000488,0,20.0,1881.0,74.0,38.0,20.0,20,20
maze,eval_map_maze_16.npy,25,25,64,0.4576,pp_random,1.4675726890563965,0,47.0,1787.0,71.0,,,0,0
maze,eval_map_maze_16.npy,25,25,64,0.4576,pp_marl,0.3408222198486328,0,59.0,1603.0,68.0,,,0,0
maze,eval_map_maze_16.npy,25,25,64,0.4576,hybrid_lns,20.225408792495728,0,45.0,1728.0,70.0,59.0,45.0,2,20
maze,eval_map_maze_16.npy,25,25,64,0.4576,pp_random,1.1642231941223145,0,56.0,1704.0,72.0,,,0,0
maze,eval_map_maze_16.npy,25,25,64,0.4576,pp_marl,0.48220372200012207,0,70.0,1566.0,53.0,,,0,0
maze,eval_map_maze_16.npy,25,25,64,0.4576,hybrid_lns,19.05671977996826,0,19.0,1948.0,80.0,70.0,19.0,2,20
maze,eval_map_maze_16.npy,25,25,64,0.4576,pp_random,1.9304900169372559,0,50.0,2045.0,76.0,,,0,0
maze,eval_map_maze_16.npy,25,25,64,0.4576,pp_marl,0.6298007965087891,0,54.0,1709.0,66.0,,,0,0
maze,eval_map_maze_16.npy,25,25,64,0.4576,hybrid_lns,33.10387897491455,0,33.0,1849.0,72.0,54.0,33.0,2,20
maze,eval_map_maze_17.npy,25,25,64,0.4576,pp_random,1.141298770904541,0,54.0,1759.0,67.0,,,0,0
maze,eval_map_maze_17.npy,25,25,64,0.4576,pp_marl,1.214228630065918,0,69.0,1673.0,52.0,,,0,0
maze,eval_map_maze_17.npy,25,25,64,0.4576,hybrid_lns,16.99345302581787,0,29.0,1897.0,67.0,69.0,29.0,1,20
maze,eval_map_maze_17.npy,25,25,64,0.4576,pp_random,1.53654146194458,0,76.0,1557.0,51.0,,,0,0
maze,eval_map_maze_17.npy,25,25,64,0.4576,pp_marl,0.5741426944732666,0,71.0,1572.0,52.0,,,0,0
maze,eval_map_maze_17.npy,25,25,64,0.4576,hybrid_lns,26.22117853164673,0,52.0,1637.0,52.0,71.0,52.0,20,20
maze,eval_map_maze_17.npy,25,25,64,0.4576,pp_random,1.6136932373046875,0,62.0,1614.0,64.0,,,0,0
maze,eval_map_maze_17.npy,25,25,64,0.4576,pp_marl,0.42205166816711426,0,61.0,1617.0,65.0,,,0,0
maze,eval_map_maze_17.npy,25,25,64,0.4576,hybrid_lns,23.513689756393433,0,35.0,1751.0,65.0,61.0,35.0,20,20
maze,eval_map_maze_17.npy,25,25,64,0.4576,pp_random,1.8651340007781982,0,71.0,1512.0,57.0,,,0,0
maze,eval_map_maze_17.npy,25,25,64,0.4576,pp_marl,1.4731712341308594,0,79.0,1644.0,63.0,,,0,0
maze,eval_map_maze_17.npy,25,25,64,0.4576,hybrid_lns,24.59357213973999,0,39.0,1785.0,67.0,79.0,39.0,17,20
maze,eval_map_maze_17.npy,25,25,64,0.4576,pp_random,0.9705600738525391,0,48.0,1728.0,61.0,,,0,0
maze,eval_map_maze_17.npy,25,25,64,0.4576,pp_marl,1.8557415008544922,0,64.0,1900.0,74.0,,,0,0
maze,eval_map_maze_17.npy,25,25,64,0.4576,hybrid_lns,20.59315514564514,0,29.0,2069.0,74.0,64.0,29.0,2,20
maze,eval_map_maze_18.npy,25,25,64,0.4576,pp_random,2.5787625312805176,0,48.0,1937.0,79.0,,,0,0
maze,eval_map_maze_18.npy,25,25,64,0.4576,pp_marl,0.8522524833679199,0,52.0,1604.0,74.0,,,0,0
maze,eval_map_maze_18.npy,25,25,64,0.4576,hybrid_lns,20.53210711479187,0,37.0,1786.0,74.0,52.0,37.0,1,20
maze,eval_map_maze_18.npy,25,25,64,0.4576,pp_random,1.5601251125335693,0,44.0,1775.0,68.0,,,0,0
maze,eval_map_maze_18.npy,25,25,64,0.4576,pp_marl,1.1253032684326172,0,71.0,1778.0,76.0,,,0,0
maze,eval_map_maze_18.npy,25,25,64,0.4576,hybrid_lns,18.4565851688385,0,38.0,2124.0,77.0,71.0,38.0,2,20
maze,eval_map_maze_18.npy,25,25,64,0.4576,pp_random,1.939774990081787,0,81.0,1901.0,71.0,,,0,0
maze,eval_map_maze_18.npy,25,25,64,0.4576,pp_marl,1.344834566116333,0,98.0,1766.0,75.0,,,0,0
maze,eval_map_maze_18.npy,25,25,64,0.4576,hybrid_lns,24.840009689331055,0,90.0,1889.0,75.0,98.0,90.0,1,20
maze,eval_map_maze_18.npy,25,25,64,0.4576,pp_random,2.17464280128479,0,65.0,2049.0,79.0,,,0,0
maze,eval_map_maze_18.npy,25,25,64,0.4576,pp_marl,0.7450149059295654,0,71.0,1832.0,69.0,,,0,0
maze,eval_map_maze_18.npy,25,25,64,0.4576,hybrid_lns,44.15277290344238,0,59.0,2018.0,76.0,71.0,59.0,20,20
maze,eval_map_maze_18.npy,25,25,64,0.4576,pp_random,1.0977439880371094,0,40.0,1695.0,61.0,,,0,0
maze,eval_map_maze_18.npy,25,25,64,0.4576,pp_marl,0.9880974292755127,0,54.0,1655.0,49.0,,,0,0
maze,eval_map_maze_18.npy,25,25,64,0.4576,hybrid_lns,18.010129690170288,0,15.0,1835.0,77.0,54.0,15.0,4,20
maze,eval_map_maze_19.npy,25,25,64,0.4576,pp_random,2.022690773010254,0,72.0,1568.0,48.0,,,0,0
maze,eval_map_maze_19.npy,25,25,64,0.4576,pp_marl,0.7358195781707764,0,94.0,1472.0,56.0,,,0,0
maze,eval_map_maze_19.npy,25,25,64,0.4576,hybrid_lns,40.86985111236572,0,68.0,1565.0,66.0,94.0,68.0,4,20
maze,eval_map_maze_19.npy,25,25,64,0.4576,pp_random,1.616241216659546,0,52.0,1675.0,68.0,,,0,0
maze,eval_map_maze_19.npy,25,25,64,0.4576,pp_marl,0.3842344284057617,0,52.0,1457.0,50.0,,,0,0
maze,eval_map_maze_19.npy,25,25,64,0.4576,hybrid_lns,34.60773777961731,0,42.0,1543.0,53.0,52.0,42.0,1,20
maze,eval_map_maze_19.npy,25,25,64,0.4576,pp_random,2.201719284057617,0,45.0,1915.0,66.0,,,0,0
maze,eval_map_maze_19.npy,25,25,64,0.4576,pp_marl,1.2266132831573486,0,47.0,1864.0,63.0,,,0,0
maze,eval_map_maze_19.npy,25,25,64,0.4576,hybrid_lns,22.798256635665894,0,23.0,1994.0,78.0,47.0,23.0,2,20
maze,eval_map_maze_19.npy,25,25,64,0.4576,pp_random,1.2382051944732666,0,56.0,1881.0,76.0,,,0,0
maze,eval_map_maze_19.npy,25,25,64,0.4576,pp_marl,0.7391722202301025,0,56.0,1629.0,47.0,,,0,0
maze,eval_map_maze_19.npy,25,25,64,0.4576,hybrid_lns,22.58069682121277,0,44.0,1801.0,59.0,56.0,44.0,8,20
maze,eval_map_maze_19.npy,25,25,64,0.4576,pp_random,2.0229380130767822,0,57.0,2013.0,72.0,,,0,0
maze,eval_map_maze_19.npy,25,25,64,0.4576,pp_marl,0.6471819877624512,0,56.0,1726.0,73.0,,,0,0
maze,eval_map_maze_19.npy,25,25,64,0.4576,hybrid_lns,32.07671618461609,0,46.0,1927.0,73.0,56.0,46.0,13,20
room,eval_map_room_1.npy,25,25,64,0.1952,pp_random,1.5860381126403809,0,48.0,1972.0,77.0,,,0,0
room,eval_map_room_1.npy,25,25,64,0.1952,pp_marl,1.5424644947052002,0,50.0,2079.0,72.0,,,0,0
room,eval_map_room_1.npy,25,25,64,0.1952,hybrid_lns,22.115281105041504,0,20.0,2156.0,80.0,50.0,20.0,2,20
room,eval_map_room_1.npy,25,25,64,0.1952,pp_random,1.8854944705963135,0,27.0,2295.0,74.0,,,0,0
room,eval_map_room_1.npy,25,25,64,0.1952,pp_marl,2.4190237522125244,0,54.0,2445.0,80.0,,,0,0
room,eval_map_room_1.npy,25,25,64,0.1952,hybrid_lns,30.11260461807251,0,16.0,2496.0,80.0,54.0,16.0,4,20
room,eval_map_room_1.npy,25,25,64,0.1952,pp_random,2.2621192932128906,0,45.0,2055.0,73.0,,,0,0
room,eval_map_room_1.npy,25,25,64,0.1952,pp_marl,1.4867162704467773,0,62.0,2118.0,77.0,,,0,0
room,eval_map_room_1.npy,25,25,64,0.1952,hybrid_lns,21.156137466430664,0,13.0,2412.0,79.0,62.0,13.0,2,20
room,eval_map_room_1.npy,25,25,64,0.1952,pp_random,4.080530881881714,0,49.0,2019.0,76.0,,,0,0
room,eval_map_room_1.npy,25,25,64,0.1952,pp_marl,2.864049196243286,0,53.0,2055.0,69.0,,,0,0
room,eval_map_room_1.npy,25,25,64,0.1952,hybrid_lns,27.906224727630615,0,16.0,2322.0,78.0,53.0,16.0,3,20
room,eval_map_room_1.npy,25,25,64,0.1952,pp_random,3.2134854793548584,0,49.0,1907.0,75.0,,,0,0
room,eval_map_room_1.npy,25,25,64,0.1952,pp_marl,1.6832818984985352,0,49.0,1983.0,64.0,,,0,0
